規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.4,19,17.6,146.7,157.9,129.8,134.9,143.1,122.5,11.8,14.8,7.3
５人以上,"鉱業,採石業,砂利採取業",19.1,19.1,18.7,156.5,158.4,148,140.8,141.9,136.1,15.7,16.5,11.9
５人以上,建設業,19.9,20.2,18,170.9,175.1,147.8,150,152.4,136.8,20.9,22.7,11
５人以上,製造業,18.6,18.8,18,154.1,157.9,142.7,141.6,144.3,133.4,12.5,13.6,9.3
５人以上,電気・ガス・熱供給・水道業,19,19.1,18.5,162.3,164.5,147,144.4,145.6,135.9,17.9,18.9,11.1
５人以上,情報通信業,19.1,19.3,18.3,164.5,168.1,153.1,145.2,147.6,137.5,19.3,20.5,15.6
５人以上,"運輸業,郵便業",19.2,19.4,18.3,166.1,172.6,135,147.2,151.7,125.6,18.9,20.9,9.4
５人以上,"卸売業,小売業",18.5,18.9,18,140.4,149.8,129,133.5,141,124.3,6.9,8.8,4.7
５人以上,"金融業,保険業",19.8,20.2,19.3,160.9,167.5,152.9,144.8,149.8,138.7,16.1,17.7,14.2
５人以上,"不動産業,物品賃貸業",18.7,19.3,17.8,146.2,155.1,130.8,135.5,142.9,122.7,10.7,12.2,8.1
５人以上,"学術研究,専門・技術サービス業",19.8,20.1,19,170.1,175.8,156.9,151.1,155,142.1,19,20.8,14.8
５人以上,"宿泊業,飲食サービス業",16.3,17.5,15.4,116.1,138.2,98.5,109.1,127.2,94.8,7,11,3.7
５人以上,"生活関連サービス業,娯楽業",19.1,19.8,18.4,153.4,162.5,143.6,144.1,150.9,136.8,9.3,11.6,6.8
５人以上,"教育,学習支援業",17,17,17.1,120.6,118.9,122.3,117,116.1,117.9,3.6,2.8,4.4
５人以上,"医療,福祉",17,17.3,17,127.4,135.3,124.4,121.9,127.7,119.7,5.5,7.6,4.7
５人以上,複合サービス事業,18.7,18.9,18.5,142.4,152.2,132.5,135,143.6,126.2,7.4,8.6,6.3
５人以上,サービス業（他に分類されないもの）,18.4,19.1,17.4,144.1,159.3,124.7,130.8,142.1,116.4,13.3,17.2,8.3
30人以上,調査産業計,18.8,19.2,18.1,151.3,160.8,135.8,137.8,144.4,127,13.5,16.4,8.8
30人以上,"鉱業,採石業,砂利採取業",19.1,19.1,18.7,156.5,158.4,148,140.8,141.9,136.1,15.7,16.5,11.9
30人以上,建設業,20.2,20.4,18.6,176.6,178.8,162.1,151.2,152.2,144.6,25.4,26.6,17.5
30人以上,製造業,18.6,18.8,18.1,156,158.8,146.7,142.1,144.1,135.5,13.9,14.7,11.2
30人以上,電気・ガス・熱供給・水道業,19,19.1,18.7,162.9,164.4,151.3,144.7,145.4,139.4,18.2,19,11.9
30人以上,情報通信業,19.1,19.4,18.4,165.5,168.8,155.1,145.5,147.8,138.2,20,21,16.9
30人以上,"運輸業,郵便業",19.2,19.4,18.4,168.8,174.9,137.9,148.9,153.1,127.7,19.9,21.8,10.2
30人以上,"卸売業,小売業",19,19.3,18.6,145.3,155,133.3,137.2,144.5,128.1,8.1,10.5,5.2
30人以上,"金融業,保険業",19.8,20.1,19.3,161,167.2,153.3,144.1,148.8,138.3,16.9,18.4,15
30人以上,"不動産業,物品賃貸業",19.1,19.5,18.4,151,158.1,137.6,137.7,143.4,126.9,13.3,14.7,10.7
30人以上,"学術研究,専門・技術サービス業",20.1,20.2,19.6,176,179.3,166.5,154.4,156.7,147.8,21.6,22.6,18.7
30人以上,"宿泊業,飲食サービス業",18.1,18.8,17.6,130.5,148.1,117.4,122.1,135.9,111.8,8.4,12.2,5.6
30人以上,"生活関連サービス業,娯楽業",18.1,19,17.3,144,155.2,132.8,133.1,142.5,123.7,10.9,12.7,9.1
30人以上,"教育,学習支援業",17.3,17.3,17.3,122.4,121.4,123.5,118.5,118.5,118.5,3.9,2.9,5
30人以上,"医療,福祉",17.7,17.7,17.7,135.8,139.5,134.1,129.5,131.2,128.8,6.3,8.3,5.3
30人以上,複合サービス事業,18.2,18.8,17.2,134.8,150.7,110.7,125.3,139.3,104.1,9.5,11.4,6.6
30人以上,サービス業（他に分類されないもの）,18.2,18.9,17.4,140.7,157,122.4,127.3,138.9,114.3,13.4,18.1,8.1
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２４年５月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
