規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,20.3,170.4,155.1,15.3,14.5,88,85.1,2.9
５人以上,"鉱業,採石業,砂利採取業",20.1,164.8,148.7,16.1,18.3,117.6,113.1,4.5
５人以上,建設業,21.6,184.7,162.4,22.3,14.2,102.6,100.9,1.7
５人以上,製造業,20.2,168.7,154.9,13.8,17.1,121.7,113.8,7.9
５人以上,電気・ガス・熱供給・水道業,19.4,168.9,148,20.9,16.9,128.5,127,1.5
５人以上,情報通信業,19.8,171.3,150.3,21,13.1,91.1,86,5.1
５人以上,"運輸業,郵便業",20.3,183,161.9,21.1,17.5,106.6,98.6,8
５人以上,"卸売業,小売業",20.6,166.8,157.3,9.5,15.6,94.7,92.8,1.9
５人以上,"金融業,保険業",19.5,161.3,143.7,17.6,16.4,108.1,104.3,3.8
５人以上,"不動産業,物品賃貸業",20.7,171.5,158,13.5,15.3,88.2,85.6,2.6
５人以上,"学術研究,専門・技術サービス業",20.4,179,157.3,21.7,15.6,110.4,107.9,2.5
５人以上,"宿泊業,飲食サービス業",21.8,189.2,172,17.2,14,83.1,80.3,2.8
５人以上,"生活関連サービス業,娯楽業",21,174.9,164.3,10.6,15.3,99.9,96.7,3.2
５人以上,"教育,学習支援業",20.1,151.6,146.4,5.2,9.3,52,51,1
５人以上,"医療,福祉",19.9,160.1,151.8,8.3,12,70.9,69.3,1.6
５人以上,複合サービス事業,20,165.9,155,10.9,16.2,87.9,86.6,1.3
５人以上,サービス業（他に分類されないもの）,20.2,170.3,152.1,18.2,15.8,94.4,90.6,3.8
30人以上,調査産業計,20.1,169,152.3,16.7,15.1,91.9,88.3,3.6
30人以上,"鉱業,採石業,砂利採取業",20.1,164.8,148.7,16.1,18.3,117.6,113.1,4.5
30人以上,建設業,21.3,185.7,158.1,27.6,15.1,127.4,123.1,4.3
30人以上,製造業,19.8,166.7,151.8,14.9,17.7,134,121,13
30人以上,電気・ガス・熱供給・水道業,19.2,166.9,146.4,20.5,16.9,128.2,126.8,1.4
30人以上,情報通信業,19.7,170.8,149,21.8,12.4,89.5,83.5,6
30人以上,"運輸業,郵便業",20,183,160.9,22.1,17.5,108.5,99.8,8.7
30人以上,"卸売業,小売業",20.3,165.4,154.4,11,17,101.8,99.8,2
30人以上,"金融業,保険業",19.5,161.5,142.8,18.7,16.5,109.3,105.2,4.1
30人以上,"不動産業,物品賃貸業",20.2,169.3,153.1,16.2,17.2,93.8,90.9,2.9
30人以上,"学術研究,専門・技術サービス業",20.4,183.4,158.8,24.6,13,88.7,86.1,2.6
30人以上,"宿泊業,飲食サービス業",21.5,182.8,166.5,16.3,15.3,87.3,84.1,3.2
30人以上,"生活関連サービス業,娯楽業",19.8,163.6,150.9,12.7,14.6,98,93.9,4.1
30人以上,"教育,学習支援業",20.1,150.9,145.7,5.2,8.2,45.9,44.5,1.4
30人以上,"医療,福祉",19.7,159.3,150.9,8.4,11.7,73.9,71.6,2.3
30人以上,複合サービス事業,19.8,162.2,147.8,14.4,16.1,73.4,73.1,0.3
30人以上,サービス業（他に分類されないもの）,20.1,168.9,150.2,18.7,16,94.9,91,3.9
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２４年４月分,,,,,,,,,
第６表  産業、就業形態別労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
