規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7155171,4294019,2861152,152512,81879,70633,148958,83800,65158,7158725,4292098,2866627,23,12.4,38.9
５人以上,"鉱業,採石業,砂利採取業",1841,1494,347,25,24,1,33,27,6,1833,1491,342,1,0.9,1.5
５人以上,建設業,340862,285829,55033,3888,3302,586,4396,4031,365,340354,285100,55254,3,1.5,10.6
５人以上,製造業,698271,522935,175336,8918,6233,2685,9913,7109,2804,697276,522059,175217,7.4,2.9,20.9
５人以上,電気・ガス・熱供給・水道業,34338,30095,4243,643,599,44,960,908,52,34021,29786,4235,9.3,7.3,23.1
５人以上,情報通信業,749860,564307,185553,11074,6985,4089,12734,8268,4466,748200,563024,185176,3.3,1.6,8.6
５人以上,"運輸業,郵便業",446648,369288,77360,7365,6034,1331,9417,7420,1997,444596,367902,76694,14.7,10.9,33
５人以上,"卸売業,小売業",1459255,808869,650386,26977,12542,14435,32819,17505,15314,1453413,803906,649507,29.4,14.9,47.3
５人以上,"金融業,保険業",384763,203996,180767,11656,5274,6382,9635,5866,3769,386784,203404,183380,9.8,0.9,19.6
５人以上,"不動産業,物品賃貸業",199581,128710,70871,3767,2104,1663,5610,3127,2483,197738,127687,70051,22.3,15.9,34.1
５人以上,"学術研究,専門・技術サービス業",322265,226260,96005,6042,4415,1627,5925,4539,1386,322382,226136,96246,3.5,1.3,8.5
５人以上,"宿泊業,飲食サービス業",610285,273511,336774,20147,11062,9085,21000,9707,11293,609432,274866,334566,67.2,53.4,78.5
５人以上,"生活関連サービス業,娯楽業",216727,110419,106308,4895,2959,1936,6944,2593,4351,214678,110785,103893,32,21.1,43.7
５人以上,"教育,学習支援業",390661,199186,191475,13994,7406,6588,5773,3259,2514,398882,203333,195549,31.3,27.9,34.8
５人以上,"医療,福祉",543643,147738,395905,9336,3005,6331,9811,2901,6910,543168,147842,395326,32.1,24.1,35.1
５人以上,複合サービス事業,21550,11078,10472,307,110,197,354,95,259,21503,11093,10410,28.1,11.9,45.3
５人以上,サービス業（他に分類されないもの）,734621,410304,324317,23478,9825,13653,13634,6445,7189,744465,413684,330781,25.1,12.6,40.8
30人以上,調査産業計,4984090,3117747,1866343,106118,59959,46159,95879,55834,40045,4994329,3121872,1872457,17.8,9.1,32.3
30人以上,"鉱業,採石業,砂利採取業",1841,1494,347,25,24,1,33,27,6,1833,1491,342,1,0.9,1.5
30人以上,建設業,210750,184178,26572,3081,2649,432,2846,2540,306,210985,184287,26698,1.6,0.8,6.9
30人以上,製造業,536782,409998,126784,7724,5728,1996,6928,5376,1552,537578,410350,127228,5.6,2.4,15.8
30人以上,電気・ガス・熱供給・水道業,31323,27622,3701,643,599,44,912,860,52,31054,27361,3693,9.2,7.6,21.2
30人以上,情報通信業,640677,488980,151697,10117,6497,3620,11530,7958,3572,639264,487519,151745,2.5,1.2,6.7
30人以上,"運輸業,郵便業",368827,308850,59977,6754,5423,1331,7573,5687,1886,368008,308586,59422,13.6,11.1,26.5
30人以上,"卸売業,小売業",891698,507622,384076,15044,8225,6819,20089,10396,9693,886653,505451,381202,24.5,10.3,43.3
30人以上,"金融業,保険業",322335,173024,149311,9445,4700,4745,8375,5081,3294,323405,172643,150762,9.7,1,19.7
30人以上,"不動産業,物品賃貸業",129992,85295,44697,2361,1492,869,2556,1530,1026,129797,85257,44540,22.2,17.2,31.7
30人以上,"学術研究,専門・技術サービス業",224299,168169,56130,3916,3047,869,4804,3855,949,223411,167361,56050,1.8,0.7,5
30人以上,"宿泊業,飲食サービス業",230219,100801,129418,5409,2384,3025,6710,2659,4051,228918,100526,128392,52.2,36.1,64.9
30人以上,"生活関連サービス業,娯楽業",115272,59839,55433,1987,1198,789,2608,987,1621,114651,60050,54601,30.3,17.6,44.3
30人以上,"教育,学習支援業",303960,166789,137171,11842,6895,4947,3266,1800,1466,312536,171884,140652,27.5,23.5,32.5
30人以上,"医療,福祉",373277,113561,259716,6395,2041,4354,5299,1862,3437,374373,113740,260633,25,21.7,26.4
30人以上,複合サービス事業,7515,4567,2948,216,110,106,279,95,184,7452,4582,2870,30.3,14.1,56.2
30人以上,サービス業（他に分類されないもの）,595323,316958,278365,21159,8947,12212,12071,5121,6950,604411,320784,283627,27.7,14.7,42.5
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２４年１０月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
