規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7185394,4311542,2873852,84045,43636,40409,97222,47125,50097,7172217,4308053,2864164,23,12.6,38.5
５人以上,"鉱業,採石業,砂利採取業",1776,1447,329,44,43,1,12,11,1,1808,1479,329,0.3,0.3,0
５人以上,建設業,336096,282939,53157,1841,1278,563,2908,2445,463,335029,281772,53257,3.2,1.7,11
５人以上,製造業,709858,531895,177963,4565,3424,1141,6387,4466,1921,708036,530853,177183,6.4,2.2,19.1
５人以上,電気・ガス・熱供給・水道業,35155,30267,4888,82,59,23,383,360,23,34854,29966,4888,9.4,7.6,20.5
５人以上,情報通信業,754078,571617,182461,5448,3446,2002,5982,3247,2735,753544,571816,181728,3.7,2,9.2
５人以上,"運輸業,郵便業",456879,376376,80503,3270,2276,994,6325,4656,1669,453824,373996,79828,15.3,11.1,35.4
５人以上,"卸売業,小売業",1481687,810664,671023,15000,7562,7438,17323,7671,9652,1479364,810555,668809,28.9,16.1,44.4
５人以上,"金融業,保険業",386939,213413,173526,4664,2042,2622,4552,2825,1727,387051,212630,174421,8,0.8,16.8
５人以上,"不動産業,物品賃貸業",197805,127237,70568,1649,1062,587,2199,1036,1163,197255,127263,69992,25.7,19,37.9
５人以上,"学術研究,専門・技術サービス業",309427,214748,94679,4039,2138,1901,3943,1793,2150,309523,215093,94430,5.4,3.1,10.6
５人以上,"宿泊業,飲食サービス業",599534,263318,336216,16760,8631,8129,15762,5538,10224,600532,266411,334121,69.2,55.4,80.2
５人以上,"生活関連サービス業,娯楽業",219228,114186,105042,2404,948,1456,3473,1779,1694,218159,113355,104804,28.1,18.6,38.4
５人以上,"教育,学習支援業",396574,204860,191714,7828,4927,2901,7128,4090,3038,397274,205697,191577,31.4,26.9,36.2
５人以上,"医療,福祉",534454,145594,388860,5805,1755,4050,6402,1252,5150,533857,146097,387760,31.7,23.4,34.9
５人以上,複合サービス事業,21229,10680,10549,4,3,1,159,51,108,21074,10632,10442,28.7,9.7,48
５人以上,サービス業（他に分類されないもの）,744675,412301,332374,10642,4042,6600,14284,5905,8379,741033,410438,330595,25.2,12.3,41.3
30人以上,調査産業計,5015994,3131424,1884570,43923,24172,19751,58075,31297,26778,5001842,3124299,1877543,17.6,8.9,32.2
30人以上,"鉱業,採石業,砂利採取業",1776,1447,329,44,43,1,12,11,1,1808,1479,329,0.3,0.3,0
30人以上,建設業,209106,181617,27489,794,647,147,1401,1260,141,208499,181004,27495,1.5,0.8,5.8
30人以上,製造業,549131,420581,128550,3287,2494,793,4161,3050,1111,548257,420025,128232,4.7,1.8,14.1
30人以上,電気・ガス・熱供給・水道業,31915,27571,4344,0,0,0,307,307,0,31608,27264,4344,9.1,7.6,18.2
30人以上,情報通信業,644869,493056,151813,4101,2316,1785,5008,2775,2233,643962,492597,151365,3.2,1.7,8.2
30人以上,"運輸業,郵便業",377660,316276,61384,2499,2092,407,4267,3374,893,375892,314994,60898,14.3,11.1,31.1
30人以上,"卸売業,小売業",908848,509902,398946,4898,3139,1759,7275,3912,3363,906471,509129,397342,23.9,10.2,41.4
30人以上,"金融業,保険業",324501,178736,145765,3882,1847,2035,4057,2546,1511,324326,178037,146289,8.2,0.9,17.2
30人以上,"不動産業,物品賃貸業",129787,86148,43639,949,585,364,1349,730,619,129387,86003,43384,20.2,15.8,29
30人以上,"学術研究,専門・技術サービス業",210019,156707,53312,2640,1710,930,2447,1546,901,210212,156871,53341,2.3,1.3,5.2
30人以上,"宿泊業,飲食サービス業",219875,93637,126238,3091,1134,1957,4901,1558,3343,218065,93213,124852,53.6,36.3,66.5
30人以上,"生活関連サービス業,娯楽業",117151,59079,58072,753,302,451,1123,440,683,116781,58941,57840,33,20.1,46.2
30人以上,"教育,学習支援業",309039,173955,135084,5226,3588,1638,5304,3643,1661,308961,173900,135061,27.4,23.7,32.1
30人以上,"医療,福祉",369006,113144,255862,3342,1302,2040,3722,803,2919,368626,113643,254983,25.1,22.5,26.2
30人以上,複合サービス事業,7508,4631,2877,4,3,1,83,30,53,7429,4604,2825,28.7,12.9,54.5
30人以上,サービス業（他に分類されないもの）,605803,314937,290866,8413,2970,5443,12658,5312,7346,601558,312595,288963,27.8,13.4,43.5
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２４年１月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
