規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7236271,4359150,2877121,121860,65578,56282,137330,70013,67317,7220801,4354715,2866086,22.6,12.3,38.2
５人以上,"鉱業,採石業,砂利採取業",1891,1536,355,35,32,3,40,34,6,1886,1534,352,1.9,1.6,3.1
５人以上,建設業,340829,287097,53732,3911,3593,318,4130,3175,955,340610,287515,53095,3.2,1.7,11.3
５人以上,製造業,721505,540118,181387,7778,5376,2402,9955,7641,2314,719328,537853,181475,6.7,2.5,18.9
５人以上,電気・ガス・熱供給・水道業,34666,30403,4263,181,181,0,323,257,66,34524,30327,4197,9.2,7.3,22.7
５人以上,情報通信業,761764,577542,184222,4390,2777,1613,8527,5828,2699,757627,574491,183136,3.2,1.8,7.6
５人以上,"運輸業,郵便業",452877,373833,79044,6372,4659,1713,7659,6156,1503,451590,372336,79254,15.1,10.8,35.4
５人以上,"卸売業,小売業",1480346,821556,658790,24425,13391,11034,26989,11097,15892,1477782,823850,653932,27.5,15.3,42.9
５人以上,"金融業,保険業",389204,212261,176943,6327,3751,2576,5583,3173,2410,389948,212839,177109,8.7,0.8,18.3
５人以上,"不動産業,物品賃貸業",199439,125943,73496,2375,1293,1082,2291,1408,883,199523,125828,73695,24.9,16.9,38.6
５人以上,"学術研究,専門・技術サービス業",321406,225612,95794,5132,3950,1182,5522,3749,1773,321016,225813,95203,4.6,2.6,9.3
５人以上,"宿泊業,飲食サービス業",612472,268553,343919,22914,9983,12931,24619,9832,14787,610767,268704,342063,68,53.2,79.5
５人以上,"生活関連サービス業,娯楽業",218376,113764,104612,3153,1176,1977,4408,1626,2782,217121,113314,103807,27.5,18,37.9
５人以上,"教育,学習支援業",396783,205281,191502,10644,6438,4206,11514,6503,5011,395913,205216,190697,31.6,27.3,36.3
５人以上,"医療,福祉",543599,145978,397621,9994,2461,7533,10544,2377,8167,543049,146062,396987,31.8,24,34.7
５人以上,複合サービス事業,22072,11147,10925,99,45,54,118,28,90,22053,11164,10889,27.7,11.1,44.8
５人以上,サービス業（他に分類されないもの）,739042,418526,320516,14130,6472,7658,15108,7129,7979,738064,417869,320195,25.8,12.6,42.9
30人以上,調査産業計,5064038,3166564,1897474,72946,40756,32190,86348,46805,39543,5050636,3160515,1890121,17.5,8.9,31.9
30人以上,"鉱業,採石業,砂利採取業",1891,1536,355,35,32,3,40,34,6,1886,1534,352,1.9,1.6,3.1
30人以上,建設業,211584,184082,27502,2648,2432,216,2915,2049,866,211317,184465,26852,1.6,0.9,6.8
30人以上,製造業,560513,429272,131241,6149,4534,1615,8859,7064,1795,557803,426742,131061,4.7,2.1,13.2
30人以上,電気・ガス・熱供給・水道業,31441,27692,3749,173,173,0,309,257,52,31305,27608,3697,9,7.3,21.2
30人以上,情報通信業,650790,497668,153122,3663,2131,1532,7038,4729,2309,647415,495070,152345,2.6,1.6,6.1
30人以上,"運輸業,郵便業",373943,311787,62156,4059,3097,962,6150,4989,1161,371852,309895,61957,14.1,10.7,31.1
30人以上,"卸売業,小売業",914928,514159,400769,10114,5016,5098,13762,5897,7865,911280,513278,398002,23.5,10.5,40.2
30人以上,"金融業,保険業",324906,176327,148579,5401,3369,2032,4825,2777,2048,325482,176919,148563,9,0.9,18.6
30人以上,"不動産業,物品賃貸業",130917,85165,45752,1626,840,786,1684,944,740,130859,85061,45798,19.4,13.3,30.8
30人以上,"学術研究,専門・技術サービス業",224445,167236,57209,3402,2880,522,2949,2249,700,224898,167867,57031,1.7,0.8,4.6
30人以上,"宿泊業,飲食サービス業",231336,101559,129777,7818,3540,4278,7253,2148,5105,231901,102951,128950,52.9,37.3,65.4
30人以上,"生活関連サービス業,娯楽業",115915,59251,56664,1881,881,1000,1681,651,1030,116115,59481,56634,32.1,18.7,46.2
30人以上,"教育,学習支援業",311733,173139,138594,7680,4661,3019,8824,5661,3163,310589,172139,138450,27.9,24,32.8
30人以上,"医療,福祉",374764,112666,262098,5653,1415,4238,6504,1662,4842,373913,112419,261494,24.3,21.1,25.7
30人以上,複合サービス事業,7678,4604,3074,63,9,54,82,28,54,7659,4585,3074,30.3,13.6,55.3
30人以上,サービス業（他に分類されないもの）,597254,320421,276833,12581,5746,6835,13473,5666,7807,596362,320501,275861,28.6,14,45.6
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２４年６月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
