規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.2,17.8,16.2,136.8,147.6,120.8,125.6,133.9,113.3,11.2,13.7,7.5
５人以上,"鉱業,採石業,砂利採取業",18.3,18.4,18,146.1,146.7,143.9,133.7,134.5,130.9,12.4,12.2,13
５人以上,建設業,18.2,18.5,16.8,154.7,159,131.5,138.4,140.9,124.9,16.3,18.1,6.6
５人以上,製造業,17.4,17.7,16.6,143.4,147.1,132.2,133,135.9,124,10.4,11.2,8.2
５人以上,電気・ガス・熱供給・水道業,17.8,18,16.7,154.1,157.4,134.3,132.8,134.6,122.4,21.3,22.8,11.9
５人以上,情報通信業,17.7,18,16.9,153.8,158.1,141.8,133.4,136.4,125,20.4,21.7,16.8
５人以上,"運輸業,郵便業",18.6,19,16.7,159.5,167.8,127,139.9,145.6,117.6,19.6,22.2,9.4
５人以上,"卸売業,小売業",17.4,17.9,16.8,133.9,143.3,121.8,126.2,134.4,115.6,7.7,8.9,6.2
５人以上,"金融業,保険業",18.1,18.5,17.5,149.3,155.1,141.7,134.7,139.1,129,14.6,16,12.7
５人以上,"不動産業,物品賃貸業",18,18.5,17,138.3,147.5,121.9,128.6,136,115.4,9.7,11.5,6.5
５人以上,"学術研究,専門・技術サービス業",17.5,17.9,16.5,145.6,149.9,136,128.8,131.9,121.9,16.8,18,14.1
５人以上,"宿泊業,飲食サービス業",15.2,16.7,13.8,107.6,131.3,86.7,101.5,121.4,83.9,6.1,9.9,2.8
５人以上,"生活関連サービス業,娯楽業",18.5,19.2,17.7,146.1,156.3,135.9,138.8,147.5,130.2,7.3,8.8,5.7
５人以上,"教育,学習支援業",14.4,15.1,13.6,102.5,107.5,97.1,99.3,104,94.3,3.2,3.5,2.8
５人以上,"医療,福祉",16.6,17,16.5,127.4,136.1,124.5,119.9,128.3,117.1,7.5,7.8,7.4
５人以上,複合サービス事業,16.9,17.5,15.7,135.6,143.6,119.6,126.7,133,114.2,8.9,10.6,5.4
５人以上,サービス業（他に分類されないもの）,17.2,18,16.3,134.8,147.6,121.7,124.1,134.1,113.9,10.7,13.5,7.8
30人以上,調査産業計,17.5,18,16.6,141.5,150.5,126.9,128.5,135.2,117.5,13,15.3,9.4
30人以上,"鉱業,採石業,砂利採取業",18.3,18.4,18,146.1,146.7,143.9,133.7,134.5,130.9,12.4,12.2,13
30人以上,建設業,18.4,18.5,17.6,159.1,161.8,139.9,139.2,140.6,129.7,19.9,21.2,10.2
30人以上,製造業,17.4,17.7,16.5,145,148.2,134.3,133.4,136.1,124.7,11.6,12.1,9.6
30人以上,電気・ガス・熱供給・水道業,17.7,17.9,16.8,153.9,156.9,135.7,132.2,133.7,123.1,21.7,23.2,12.6
30人以上,情報通信業,17.8,18.1,16.9,155.4,159.7,143,133.9,137,124.9,21.5,22.7,18.1
30人以上,"運輸業,郵便業",18.7,19.1,16.8,163.5,171.3,131,142,147.1,120.8,21.5,24.2,10.2
30人以上,"卸売業,小売業",17.9,18.5,17.2,140.3,149.4,127.1,130.9,139,119.1,9.4,10.4,8
30人以上,"金融業,保険業",18,18.5,17.5,149.3,154.7,142.1,134.4,138.3,129.2,14.9,16.4,12.9
30人以上,"不動産業,物品賃貸業",18.4,18.8,17.6,143.2,150.3,128.9,131,136.4,120.1,12.2,13.9,8.8
30人以上,"学術研究,専門・技術サービス業",17.7,17.9,17,148.2,150.5,141.5,129.1,131,123.6,19.1,19.5,17.9
30人以上,"宿泊業,飲食サービス業",16.1,17.3,14.9,117,134.9,97.7,109.7,125,93.2,7.3,9.9,4.5
30人以上,"生活関連サービス業,娯楽業",17.6,18.7,16.6,137.1,151.9,123.8,127.3,140.4,115.6,9.8,11.5,8.2
30人以上,"教育,学習支援業",14.5,15.4,13.4,104,110.5,95.7,100.4,106.6,92.5,3.6,3.9,3.2
30人以上,"医療,福祉",17.3,17.2,17.3,135.7,139.7,134.2,126.8,130.9,125.2,8.9,8.8,9
30人以上,複合サービス事業,17,17.6,15.2,138,144.9,117.4,127.9,133.2,112,10.1,11.7,5.4
30人以上,サービス業（他に分類されないもの）,17.1,18,16.3,131.7,145.2,120.1,121.5,132,112.5,10.2,13.2,7.6
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２４年１月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
