規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7124462,4292729,2831733,403453,220347,183106,302123,171124,130999,7225792,4341952,2883840,22.3,12.1,37.7
５人以上,"鉱業,採石業,砂利採取業",1795,1462,333,160,139,21,75,67,8,1880,1534,346,1,0.9,1.2
５人以上,建設業,335111,282128,52983,16628,13928,2700,11193,9484,1709,340546,286572,53974,3,1.7,10.4
５人以上,製造業,707963,530650,177313,32383,23465,8918,16451,12842,3609,723895,541273,182622,6.6,2.4,19
５人以上,電気・ガス・熱供給・水道業,34703,30375,4328,1014,921,93,1440,1276,164,34277,30020,4257,9.1,7.2,22.3
５人以上,情報通信業,748660,568572,180088,33257,22132,11125,19652,14356,5296,762265,576348,185917,3.5,1.9,8.6
５人以上,"運輸業,郵便業",451497,372107,79390,19918,14931,4987,15118,11105,4013,456297,375933,80364,15,10.8,34.8
５人以上,"卸売業,小売業",1474203,810572,663631,53964,30511,23453,47200,25737,21463,1480967,815346,665621,27.9,15.5,43.1
５人以上,"金融業,保険業",379988,207896,172092,24828,13824,11004,19048,11809,7239,385768,209911,175857,8.2,0.9,17
５人以上,"不動産業,物品賃貸業",196639,124513,72126,9770,6357,3413,8191,5194,2997,198218,125676,72542,24.5,16.8,37.8
５人以上,"学術研究,専門・技術サービス業",312571,218852,93719,14616,10326,4290,11677,8630,3047,315510,220548,94962,4.9,2.6,10.1
５人以上,"宿泊業,飲食サービス業",598868,264936,333932,36636,15458,21178,28390,13177,15213,607114,267217,339897,68.4,54.2,79.7
５人以上,"生活関連サービス業,娯楽業",215892,112886,103006,12905,5408,7497,10404,4787,5617,218393,113507,104886,25.2,16.5,34.7
５人以上,"教育,学習支援業",377206,194924,182282,58863,28947,29916,46612,25778,20834,389457,198093,191364,29,23.4,34.8
５人以上,"医療,福祉",530481,147092,383389,38592,11384,27208,28457,8602,19855,540616,149874,390742,32,24.5,34.9
５人以上,複合サービス事業,21071,10712,10359,2763,1611,1152,1698,1094,604,22136,11229,10907,27.5,9.7,45.8
５人以上,サービス業（他に分類されないもの）,737814,415052,322762,47156,21005,26151,36517,17186,19331,748453,418871,329582,24.7,12.2,40.6
30人以上,調査産業計,4970542,3114272,1856270,305229,171818,133411,212597,129394,83203,5063174,3156696,1906478,17.2,8.6,31.5
30人以上,"鉱業,採石業,砂利採取業",1795,1462,333,160,139,21,75,67,8,1880,1534,346,1,0.9,1.2
30人以上,建設業,208819,180951,27868,10902,9326,1576,7288,6589,699,212433,183688,28745,1.5,0.8,5.6
30人以上,製造業,548443,421116,127327,28547,21188,7359,13599,11323,2276,563391,430981,132410,4.7,2.1,13.4
30人以上,電気・ガス・熱供給・水道業,31442,27614,3828,824,768,56,1212,1072,140,31054,27310,3744,8.8,7.2,20.8
30人以上,情報通信業,640086,489885,150201,30870,20551,10319,17242,12452,4790,653714,497984,155730,3.1,1.7,7.8
30人以上,"運輸業,郵便業",373572,312290,61282,17470,13569,3901,13652,10745,2907,377390,315114,62276,14,10.8,29.9
30人以上,"卸売業,小売業",904991,510256,394735,34622,20083,14539,25164,16114,9050,914449,514225,400224,23.4,10.4,40.2
30人以上,"金融業,保険業",317835,172474,145361,21810,12605,9205,17031,10724,6307,322614,174355,148259,8.6,1,17.5
30人以上,"不動産業,物品賃貸業",128788,84100,44688,6397,4041,2356,4641,3141,1500,130544,85000,45544,18.7,13.1,29.4
30人以上,"学術研究,専門・技術サービス業",214279,160049,54230,10974,7992,2982,8385,6207,2178,216868,161834,55034,1.8,0.8,4.8
30人以上,"宿泊業,飲食サービス業",222571,94357,128214,16060,5895,10165,9588,3567,6021,229043,96685,132358,55.2,38.3,67.5
30人以上,"生活関連サービス業,娯楽業",116745,59084,57661,6272,2330,3942,5501,2570,2931,117516,58844,58672,30.4,18.2,42.5
30人以上,"教育,学習支援業",290852,164458,126394,49117,25303,23814,36503,22452,14051,303466,167309,136157,25,20.1,31
30人以上,"医療,福祉",363593,112370,251223,26950,9235,17715,18847,6664,12183,371696,114941,256755,24.4,22,25.5
30人以上,複合サービス事業,7725,4723,3002,1041,618,423,801,502,299,7965,4839,3126,29.5,12.9,55.2
30人以上,サービス業（他に分類されないもの）,599006,319083,279923,43213,18175,25038,33068,15205,17863,609151,322053,287098,27.2,13.4,42.7
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２４年４月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
