規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7192709,4312927,2879782,100533,51844,48689,123987,63163,60824,7169255,4301608,2867647,22.7,12.2,38.5
５人以上,"鉱業,採石業,砂利採取業",1834,1486,348,35,30,5,28,28,0,1841,1488,353,1.9,1.6,3.1
５人以上,建設業,339947,284003,55944,2979,2928,51,2064,1839,225,340862,285092,55770,2.9,1.5,9.9
５人以上,製造業,713006,530957,182049,5999,4007,1992,6649,4074,2575,712356,530890,181466,7.4,2.8,21
５人以上,電気・ガス・熱供給・水道業,34624,30393,4231,99,79,20,385,377,8,34338,30095,4243,9.4,7.5,23.1
５人以上,情報通信業,753016,568672,184344,5427,3112,2315,8583,5468,3115,749860,566316,183544,3.7,1.9,9.2
５人以上,"運輸業,郵便業",449123,370025,79098,3488,2576,912,5963,4544,1419,446648,368057,78591,14.2,10,33.9
５人以上,"卸売業,小売業",1472851,811865,660986,19300,11395,7905,32896,15655,17241,1459255,807605,651650,29.1,15.2,46.4
５人以上,"金融業,保険業",385980,204856,181124,4204,2201,2003,5421,3200,2221,384763,203857,180906,9.3,0.9,18.9
５人以上,"不動産業,物品賃貸業",199544,128649,70895,2510,1436,1074,2473,1364,1109,199581,128721,70860,22,15.4,33.9
５人以上,"学術研究,専門・技術サービス業",322356,226561,95795,4932,3121,1811,5023,3408,1615,322265,226274,95991,3.7,1.6,8.6
５人以上,"宿泊業,飲食サービス業",609597,276067,333530,19331,8074,11257,18643,8964,9679,610285,275177,335108,66.4,52.5,77.9
５人以上,"生活関連サービス業,娯楽業",217713,109246,108467,3222,1224,1998,4208,1351,2857,216727,109119,107608,32.7,21.9,43.7
５人以上,"教育,学習支援業",390947,200825,190122,7622,4096,3526,7908,4665,3243,390661,200256,190405,30.8,27.3,34.5
５人以上,"医療,福祉",546089,148542,397547,8598,2032,6566,11044,2785,8259,543643,147789,395854,32.1,24.3,35
５人以上,複合サービス事業,21486,11081,10405,292,119,173,229,85,144,21549,11115,10434,27.8,11.6,45
５人以上,サービス業（他に分類されないもの）,734596,409699,324897,12495,5414,7081,12470,5356,7114,734621,409757,324864,24.3,11.8,39.9
30人以上,調査産業計,5018499,3130960,1887539,59835,32413,27422,80160,41238,38922,4998174,3122135,1876039,17.4,8.8,31.7
30人以上,"鉱業,採石業,砂利採取業",1834,1486,348,35,30,5,28,28,0,1841,1488,353,1.9,1.6,3.1
30人以上,建設業,210889,182921,27968,1374,1323,51,1513,1288,225,210750,182956,27794,1.6,0.9,6.3
30人以上,製造業,551542,420348,131194,4331,2995,1336,5006,3274,1732,550867,420069,130798,5.2,2.3,14.7
30人以上,電気・ガス・熱供給・水道業,31436,27747,3689,64,44,20,177,169,8,31323,27622,3701,9.3,7.7,21.1
30人以上,情報通信業,642394,491255,151139,4504,2898,1606,6221,3558,2663,640677,490595,150082,3,1.6,7.5
30人以上,"運輸業,郵便業",370921,307690,63231,3084,2226,858,5178,3847,1331,368827,306069,62758,12.9,9.7,28.3
30人以上,"卸売業,小売業",901037,510447,390590,10860,6230,4630,20199,9845,10354,891698,506832,384866,24.2,10.6,42.1
30人以上,"金融業,保険業",323182,173789,149393,3690,2114,1576,4537,2667,1870,322335,173236,149099,9.3,0.9,19
30人以上,"不動産業,物品賃貸業",130392,85394,44998,1562,854,708,1962,942,1020,129992,85306,44686,21.5,16.5,30.9
30人以上,"学術研究,専門・技術サービス業",224794,168508,56286,3135,2267,868,3630,2594,1036,224299,168181,56118,1.8,0.9,4.8
30人以上,"宿泊業,飲食サービス業",230466,99903,130563,5261,2106,3155,5508,2169,3339,230219,99840,130379,51.2,34.9,63.6
30人以上,"生活関連サービス業,娯楽業",116294,58291,58003,1418,509,909,2440,1043,1397,115272,57757,57515,31.7,19.5,43.9
30人以上,"教育,学習支援業",305295,168427,136868,4802,2865,1937,6137,3420,2717,303960,167872,136088,26.7,22.5,31.9
30人以上,"医療,福祉",374736,114090,260646,4542,1386,3156,6001,1897,4104,373277,113579,259698,24.8,21.3,26.3
30人以上,複合サービス事業,7589,4577,3012,98,63,35,173,85,88,7514,4555,2959,29.2,13.1,54
30人以上,サービス業（他に分類されないもの）,595698,316087,279611,11075,4503,6572,11450,4412,7038,595323,316178,279145,26.9,13.7,41.8
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２４年９月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
