規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5615072,93956,92467,5617113,1610720,66713,60556,1616325
５人以上,"鉱業,採石業,砂利採取業",1862,40,31,1871,18,1,0,19
５人以上,建設業,330734,5061,4822,330970,9812,320,276,9859
５人以上,製造業,678061,7955,10476,675722,45834,1689,1558,45783
５人以上,電気・ガス・熱供給・水道業,31153,501,126,31529,3124,34,20,3137
５人以上,情報通信業,735618,8140,9769,733977,26647,1767,639,27787
５人以上,"運輸業,郵便業",388776,5120,8044,385852,67521,1630,2126,67025
５人以上,"卸売業,小売業",1069109,14093,14330,1068919,411858,11717,12101,411427
５人以上,"金融業,保険業",354895,8884,8035,355744,30873,2945,358,33460
５人以上,"不動産業,物品賃貸業",150189,2914,2218,150875,48029,1385,860,48564
５人以上,"学術研究,専門・技術サービス業",300037,11099,4956,306180,15473,331,578,15226
５人以上,"宿泊業,飲食サービス業",191417,5124,3956,192752,415697,19076,17718,416888
５人以上,"生活関連サービス業,娯楽業",160734,3122,4139,159605,57659,2123,1123,58771
５人以上,"教育,学習支援業",274556,4297,1942,276910,114901,11225,6254,119873
５人以上,"医療,福祉",369333,6671,3937,372325,171283,6563,6314,171274
５人以上,複合サービス事業,16047,198,314,15930,6089,232,180,6142
５人以上,サービス業（他に分類されないもの）,562551,10737,15372,557952,185902,5675,10451,181090
30人以上,調査産業計,4188833,64384,70964,4182367,874341,35865,31254,878838
30人以上,"鉱業,採石業,砂利採取業",1862,40,31,1871,18,1,0,19
30人以上,建設業,209277,2537,3639,208172,3156,274,21,3412
30人以上,製造業,536764,6350,9050,534102,26627,621,799,26411
30人以上,電気・ガス・熱供給・水道業,28315,479,112,28682,2739,20,0,2759
30人以上,情報通信業,634332,4943,8669,630594,19382,1159,357,20196
30人以上,"運輸業,郵便業",325532,4459,7461,322530,51858,1302,1747,51413
30人以上,"卸売業,小売業",700116,7783,8074,699814,214333,4613,3843,215114
30人以上,"金融業,保険業",295828,7378,7060,296147,26786,2332,358,28759
30人以上,"不動産業,物品賃貸業",105952,2350,1958,106334,24592,656,675,24583
30人以上,"学術研究,専門・技術サービス業",212827,9563,1953,220438,4041,165,198,4007
30人以上,"宿泊業,飲食サービス業",102581,1720,2160,102307,126462,5814,5913,126197
30人以上,"生活関連サービス業,娯楽業",80671,619,2438,78741,36845,1087,869,37174
30人以上,"教育,学習支援業",225783,4058,1095,228746,77683,9534,4230,82987
30人以上,"医療,福祉",281239,4834,2608,283485,90457,3663,2821,91279
30人以上,複合サービス事業,5614,33,314,5333,2351,79,85,2345
30人以上,サービス業（他に分類されないもの）,442140,7238,14342,435071,167011,4545,9338,162183
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２４年５月分,,,,,,,,,
第７表  産業、就業形態別労働者数,,,,,,,,,
