規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.3,19,17.1,145.2,157.7,126.3,132.9,142.2,118.8,12.3,15.5,7.5
５人以上,"鉱業,採石業,砂利採取業",18.5,18.7,17.6,150.6,153.2,139.8,136.6,138.7,127.8,14,14.5,12
５人以上,建設業,20.7,21.1,18.9,174.5,178.8,153.6,153.6,155.8,142.9,20.9,23,10.7
５人以上,製造業,19.1,19.3,18.5,158.4,162.5,146.3,145.4,148.3,136.8,13,14.2,9.5
５人以上,電気・ガス・熱供給・水道業,17.9,17.9,17.4,151.4,153.4,137.7,135.6,136.6,129,15.8,16.8,8.7
５人以上,情報通信業,18.5,18.9,17.5,160.8,165.3,146.7,141.2,144.3,131.7,19.6,21,15
５人以上,"運輸業,郵便業",19.8,20,18.7,171.4,178.1,139.2,146.8,151.2,125.7,24.6,26.9,13.5
５人以上,"卸売業,小売業",18.7,19.3,17.9,142.4,154,128.1,134.8,144.6,122.7,7.6,9.4,5.4
５人以上,"金融業,保険業",18.1,18.7,17.4,148.5,157,139.1,132.5,139.3,124.9,16,17.7,14.2
５人以上,"不動産業,物品賃貸業",18.8,19.4,17.7,145.1,153.3,129.9,136.8,144.1,123.3,8.3,9.2,6.6
５人以上,"学術研究,専門・技術サービス業",18.8,19.2,17.9,157.7,162.8,145.7,139.3,142.4,132,18.4,20.4,13.7
５人以上,"宿泊業,飲食サービス業",16.5,18,15.2,117.6,142.6,97,110.5,131.6,93.1,7.1,11,3.9
５人以上,"生活関連サービス業,娯楽業",18.6,19.5,17.7,145,156.1,133.2,137.5,147.2,127.2,7.5,8.9,6
５人以上,"教育,学習支援業",14.6,14.6,14.6,103.9,103.7,104.2,100.5,100.9,100.1,3.4,2.8,4.1
５人以上,"医療,福祉",16.8,16.8,16.8,124.5,131.6,121.8,118.9,124.4,116.8,5.6,7.2,5
５人以上,複合サービス事業,17.8,18.2,17.5,138.5,148,128.3,126.5,134.1,118.3,12,13.9,10
５人以上,サービス業（他に分類されないもの）,18.4,19.3,17.3,146.1,162.2,125.6,132.2,143.8,117.4,13.9,18.4,8.2
30人以上,調査産業計,18.4,18.9,17.5,148.4,158.6,131.7,134.4,141.4,122.9,14,17.2,8.8
30人以上,"鉱業,採石業,砂利採取業",18.5,18.7,17.6,150.6,153.2,139.8,136.6,138.7,127.8,14,14.5,12
30人以上,建設業,20.9,21.2,19.1,179.6,181.9,164.2,153.8,154.7,147.7,25.8,27.2,16.5
30人以上,製造業,18.9,19.1,18.4,158.5,161.3,149.4,144.1,146,137.9,14.4,15.3,11.5
30人以上,電気・ガス・熱供給・水道業,17.7,17.7,17.4,149.5,150.8,139,134.2,134.7,129.8,15.3,16.1,9.2
30人以上,情報通信業,18.4,18.8,17.3,161.2,165.5,147.4,140.8,143.7,131.4,20.4,21.8,16
30人以上,"運輸業,郵便業",19.7,19.9,18.8,173.3,178.8,144.9,147.4,150.7,130.5,25.9,28.1,14.4
30人以上,"卸売業,小売業",19,19.4,18.5,146,155.8,133.2,137.4,145.2,127.2,8.6,10.6,6
30人以上,"金融業,保険業",18.1,18.7,17.4,148.1,156.6,138.5,131.9,138.5,124.4,16.2,18.1,14.1
30人以上,"不動産業,物品賃貸業",18.6,19,17.8,144.3,150.8,131.8,133.8,139.3,123.2,10.5,11.5,8.6
30人以上,"学術研究,専門・技術サービス業",18.5,18.8,17.5,156.1,160.1,143.9,136.7,139,129.8,19.4,21.1,14.1
30人以上,"宿泊業,飲食サービス業",18.3,19.3,17.5,133.8,153.6,118.1,124.3,139.8,112,9.5,13.8,6.1
30人以上,"生活関連サービス業,娯楽業",18,18.8,17.2,140.9,150.1,130.9,131.9,140.5,122.4,9,9.6,8.5
30人以上,"教育,学習支援業",14.7,14.8,14.7,105.1,105.3,104.9,101.5,102.5,100.3,3.6,2.8,4.6
30人以上,"医療,福祉",17.1,16.8,17.2,130.2,133.5,128.9,124,125.6,123.4,6.2,7.9,5.5
30人以上,複合サービス事業,18.2,18.5,17.8,135.1,148.8,113.5,120.7,130.4,105.3,14.4,18.4,8.2
30人以上,サービス業（他に分類されないもの）,18.2,19.1,17.2,142.9,159.7,123.4,128.7,140.4,115.2,14.2,19.3,8.2
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２４年１２月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
