規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7220801,4345553,2875248,119341,66209,53132,133415,75771,57644,7206727,4335991,2870736,22.7,12.3,38.3
５人以上,"鉱業,採石業,砂利採取業",1886,1533,353,18,18,0,52,50,2,1852,1501,351,1.9,1.6,3.1
５人以上,建設業,340610,283997,56613,3418,2563,855,3793,3629,164,340235,282931,57304,2.8,1.3,10.2
５人以上,製造業,719328,539430,179898,8063,5462,2601,10088,7406,2682,717303,537486,179817,7,2.7,19.8
５人以上,電気・ガス・熱供給・水道業,34524,30301,4223,765,753,12,662,638,24,34627,30416,4211,9.3,7.5,22.8
５人以上,情報通信業,757627,571493,186134,9444,6901,2543,13004,9523,3481,754067,568871,185196,3.9,2,9.6
５人以上,"運輸業,郵便業",451590,375638,75952,6830,5264,1566,6511,5527,984,451909,375375,76534,15.2,11.2,35.3
５人以上,"卸売業,小売業",1477782,815617,662165,20852,10767,10085,26036,11288,14748,1472598,815096,657502,28.2,14.9,44.7
５人以上,"金融業,保険業",389948,208951,180997,8221,3873,4348,10665,6639,4026,387504,206185,181319,9.2,0.8,18.6
５人以上,"不動産業,物品賃貸業",199523,127442,72081,2741,1641,1100,3249,2428,821,199015,126655,72360,22.2,15.8,33.2
５人以上,"学術研究,専門・技術サービス業",321016,225090,95926,5839,3118,2721,6568,5084,1484,320287,223124,97163,4,1.8,8.9
５人以上,"宿泊業,飲食サービス業",610767,276573,334194,17255,8676,8579,15031,6664,8367,612991,278585,334406,65.7,51.8,77.2
５人以上,"生活関連サービス業,娯楽業",217121,108868,108253,4335,1972,2363,3268,1144,2124,218188,109696,108492,32.8,21.9,43.9
５人以上,"教育,学習支援業",395913,205721,190192,9876,5995,3881,9795,5807,3988,395994,205909,190085,31.4,28,35.2
５人以上,"医療,福祉",543049,147359,395690,8244,2492,5752,8459,1810,6649,542834,148041,394793,32.1,24.1,35
５人以上,複合サービス事業,22053,11197,10856,185,101,84,593,241,352,21645,11057,10588,27.9,12.6,43.8
５人以上,サービス業（他に分類されないもの）,738064,416343,321721,13255,6613,6642,15641,7893,7748,735678,415063,320615,25.4,12,42.7
30人以上,調査産業計,5050636,3160130,1890506,78797,45179,33618,96199,56769,39430,5033234,3148540,1884694,17.6,9,31.9
30人以上,"鉱業,採石業,砂利採取業",1886,1533,353,18,18,0,52,50,2,1852,1501,351,1.9,1.6,3.1
30人以上,建設業,211317,182894,28423,1570,1240,330,2037,1873,164,210850,182261,28589,1.5,0.8,6.3
30人以上,製造業,557803,426047,131756,5710,4040,1670,8571,6498,2073,554942,423589,131353,4.9,2.1,14
30人以上,電気・ガス・熱供給・水道業,31305,27607,3698,733,721,12,609,585,24,31429,27743,3686,9.2,7.6,21.2
30人以上,情報通信業,647415,494175,153240,6877,4647,2230,11239,8221,3018,643053,490601,152452,3.2,1.7,8.1
30人以上,"運輸業,郵便業",371852,311855,59997,6111,4745,1366,6311,5327,984,371652,311273,60379,14.1,10.9,30.6
30人以上,"卸売業,小売業",911280,513023,398257,11916,6169,5747,18140,8060,10080,905056,511132,393924,23.5,10.4,40.6
30人以上,"金融業,保険業",325482,176850,148632,7451,3572,3879,8907,5653,3254,324026,174769,149257,9.1,0.9,18.7
30人以上,"不動産業,物品賃貸業",130859,84796,46063,2291,1456,835,2101,1456,645,131049,84796,46253,22,17.2,30.9
30人以上,"学術研究,専門・技術サービス業",224898,168235,56663,2889,2159,730,5211,4151,1060,222576,166243,56333,1.8,0.9,4.6
30人以上,"宿泊業,飲食サービス業",231901,101948,129953,4914,2140,2774,5381,1820,3561,231434,102268,129166,51.8,35.6,64.6
30人以上,"生活関連サービス業,娯楽業",116115,57838,58277,1946,1035,911,1889,718,1171,116172,58155,58017,31.5,19.6,43.5
30人以上,"教育,学習支援業",310589,172629,137960,7864,4654,3210,8266,5228,3038,310187,172055,138132,27.3,23.3,32.2
30人以上,"医療,福祉",373913,115696,258217,5337,2094,3243,4073,1310,2763,375177,116480,258697,24.5,21.7,25.8
30人以上,複合サービス事業,7659,4584,3075,133,49,84,205,58,147,7587,4575,3012,30,13.8,54.7
30人以上,サービス業（他に分類されないもの）,596362,320420,275942,13037,6440,6597,13207,5761,7446,596192,321099,275093,28.1,13.7,44.8
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２４年７月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
