"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2002120101,"芝浦",,9,36,45,9999,,9999,9999,35,,17,"N",120,92,9999
2002120102,"芝浦",,12,38,50,2,,25,190,18,,15,"N",118,88,215
2002120103,"芝浦",,8,34,42,3,,20,190,25,,14,"N",116,87,210
2002120104,"芝浦",,7,36,43,2,,24,191,38,,13,"N",113,87,215
2002120105,"芝浦",,8,34,42,2,,26,191,26,,13,"NNE",113,87,217
2002120106,"芝浦",,7,33,40,3,,24,192,30,,16,"N",107,86,216
2002120107,"芝浦",,10,36,46,2,,24,192,28,,17,"N",109,87,216
2002120108,"芝浦",,9,31,40,3,,18,192,36,,19,"N",108,86,210
2002120109,"芝浦",,8,30,38,4,,17,192,42,,22,"N",107,87,209
2002120110,"芝浦",,10,33,43,3,,22,192,32,,17,"NNW",105,88,214
2002120111,"芝浦",,14,37,51,2,,26,194,43,,15,"NNE",106,90,220
2002120112,"芝浦",,16,35,51,3,,26,193,55,,21,"NNW",104,90,219
2002120113,"芝浦",,17,36,53,2,,32,194,65,,21,"N",97,93,226
2002120114,"芝浦",,14,34,48,3,,26,192,81,,20,"N",99,97,218
2002120115,"芝浦",,15,35,50,3,,23,190,67,,24,"N",98,99,213
2002120116,"芝浦",,10,29,39,4,,19,190,58,,27,"NNE",98,99,209
2002120117,"芝浦",,10,32,42,4,,19,190,49,,22,"N",99,99,209
2002120118,"芝浦",,12,33,45,3,,22,189,39,,21,"NNE",99,99,211
2002120119,"芝浦",,10,33,43,3,,17,189,33,,12,"NNE",99,99,206
2002120120,"芝浦",,16,33,49,3,,19,193,46,,19,"N",99,98,212
2002120121,"芝浦",,8,30,38,3,,18,200,51,,22,"N",98,98,218
2002120122,"芝浦",,7,29,36,3,,18,192,42,,29,"N",96,97,210
2002120123,"芝浦",,8,29,37,3,,18,191,33,,34,"N",94,96,209
2002120124,"芝浦",,9,27,36,4,,16,191,45,,20,"N",95,96,207
2002120201,"芝浦",,9,27,36,9999,,9999,9999,47,,22,"NNE",96,96,9999
2002120202,"芝浦",,7,25,32,3,,17,190,37,,14,"NNE",98,92,207
2002120203,"芝浦",,11,27,38,2,,15,189,44,,13,"NNE",99,89,204
2002120204,"芝浦",,9,28,37,1,,15,190,35,,14,"N",95,87,205
2002120205,"芝浦",,17,33,50,0,,17,191,57,,27,"NNW",92,88,208
2002120206,"芝浦",,15,34,49,0,,18,191,37,,24,"N",89,88,209
2002120207,"芝浦",,29,36,65,0,,20,191,58,,23,"N",90,88,211
2002120208,"芝浦",,48,38,86,0,,25,193,57,,19,"N",94,88,218
2002120209,"芝浦",,56,41,97,1,,31,195,47,,15,"N",109,83,226
2002120210,"芝浦",,58,46,104,2,,35,195,34,,22,"N",122,70,230
2002120211,"芝浦",,67,52,119,5,,39,194,36,,7,"NE",137,60,233
2002120212,"芝浦",,141,63,204,6,,112,192,56,,13,"SSE",141,56,304
2002120213,"芝浦",,92,59,151,5,,49,190,62,,8,"ENE",145,56,239
2002120214,"芝浦",,154,71,225,5,,49,216,62,,9,"E",148,56,265
2002120215,"芝浦",,81,105,186,8,,133,228,74,,13,"SE",140,61,361
2002120216,"芝浦",,106,71,177,4,,52,204,64,,9,"SSE",130,67,256
2002120217,"芝浦",,107,65,172,4,,78,188,37,,8,"E",128,72,266
2002120218,"芝浦",,118,64,182,4,,55,191,36,,12,"NE",122,76,246
2002120219,"芝浦",,59,52,111,4,,27,188,43,,10,"NE",118,81,215
2002120220,"芝浦",,43,48,91,4,,25,191,29,,9,"NNE",115,80,216
2002120221,"芝浦",,26,46,72,4,,20,194,17,,20,"N",110,80,214
2002120222,"芝浦",,21,46,67,3,,23,220,22,,14,"NNE",111,79,243
2002120223,"芝浦",,37,49,86,2,,27,200,17,,16,"N",108,78,227
2002120224,"芝浦",,26,48,74,2,,25,193,26,,12,"N",108,75,218
2002120301,"芝浦",,34,48,82,9999,,9999,9999,29,,16,"N",102,79,9999
2002120302,"芝浦",,56,46,102,0,,50,193,50,,15,"N",99,80,243
2002120303,"芝浦",,80,47,127,1,,50,195,45,,15,"NNW",94,80,245
2002120304,"芝浦",,61,46,107,0,,41,194,29,,27,"NNW",94,78,235
2002120305,"芝浦",,51,44,95,0,,36,193,36,,27,"NNW",89,78,229
2002120306,"芝浦",,63,42,105,0,,41,194,38,,28,"NNW",83,79,235
2002120307,"芝浦",,65,42,107,1,,43,194,38,,31,"NNW",84,79,237
2002120308,"芝浦",,102,46,148,1,,51,196,35,,13,"N",89,79,247
2002120309,"芝浦",,112,49,161,2,,56,197,33,,18,"N",95,76,253
2002120310,"芝浦",,96,50,146,2,,50,197,26,,18,"N",114,67,247
2002120311,"芝浦",,72,52,124,2,,42,193,25,,14,"NNE",129,62,235
2002120312,"芝浦",,124,60,184,3,,60,191,34,,14,"NE",125,60,251
2002120313,"芝浦",,80,54,134,2,,38,190,37,,10,"ENE",137,62,228
2002120314,"芝浦",,116,61,177,3,,38,189,34,,15,"ENE",140,59,227
2002120315,"芝浦",,61,55,116,2,,39,189,41,,15,"NE",143,61,228
2002120316,"芝浦",,60,55,115,1,,38,191,35,,9,"NNE",138,63,229
2002120317,"芝浦",,42,53,95,1,,35,193,35,,10,"NNE",134,67,228
2002120318,"芝浦",,61,54,115,1,,46,190,36,,10,"NNE",130,72,236
2002120319,"芝浦",,40,50,90,1,,39,191,24,,8,"NNE",125,73,230
2002120320,"芝浦",,69,56,125,1,,39,190,26,,8,"ENE",123,75,229
2002120321,"芝浦",,59,56,115,1,,43,194,36,,11,"NNE",120,76,237
2002120322,"芝浦",,45,54,99,0,,41,218,36,,15,"N",120,74,259
2002120323,"芝浦",,51,53,104,1,,41,235,40,,11,"NNE",119,74,276
2002120324,"芝浦",,98,57,155,1,,80,201,49,,21,"N",114,76,281
2002120401,"芝浦",,89,51,140,9999,,9999,9999,46,,26,"N",108,76,9999
2002120402,"芝浦",,78,47,125,1,,72,198,72,,20,"NNW",108,75,270
2002120403,"芝浦",,62,44,106,1,,53,197,71,,30,"N",103,75,250
2002120404,"芝浦",,22,37,59,0,,33,191,57,,20,"N",87,98,224
2002120405,"芝浦",,20,33,53,0,,30,190,69,,16,"N",95,99,220
2002120406,"芝浦",,22,33,55,0,,26,189,70,,16,"N",98,96,215
2002120407,"芝浦",,41,35,76,0,,32,191,64,,13,"NW",104,92,223
2002120408,"芝浦",,67,39,106,0,,40,193,77,,12,"NNE",101,93,233
2002120409,"芝浦",,57,39,96,0,,41,193,66,,14,"N",100,98,234
2002120410,"芝浦",,157,52,209,2,,51,194,98,,10,"NE",111,99,245
2002120411,"芝浦",,281,68,349,5,,113,194,86,,12,"ESE",111,98,307
2002120412,"芝浦",,199,59,258,3,,77,192,88,,8,"E",110,99,269
2002120413,"芝浦",,202,63,265,3,,79,202,93,,5,"NNE",99,99,281
2002120414,"芝浦",,9999,9999,9999,9999,,70,9999,101,,7,"E",104,100,9999
2002120415,"芝浦",,206,67,273,9999,,9999,9999,9999,,12,"NNE",105,99,9999
2002120416,"芝浦",,175,65,240,9999,,120,9999,119,,31,"N",91,99,9999
2002120417,"芝浦",,84,49,133,0,,73,195,63,,25,"NNE",93,99,268
2002120418,"芝浦",,52,42,94,0,,46,193,46,,61,"N",92,99,239
