規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,16.3,17,15.5,130.9,141.8,117.7,120,128.2,110.1,10.9,13.6,7.6
５人以上,"鉱業,採石業,砂利採取業",17.4,17.4,17.7,148.6,149.3,146.1,127.6,127.3,128.3,21,22,17.8
５人以上,建設業,17.4,17.7,16.1,146.1,151,127.9,131.2,134.6,118.7,14.9,16.4,9.2
５人以上,製造業,16.9,17.3,16,138.6,144.1,126.4,128.6,133.2,118.4,10,10.9,8
５人以上,電気・ガス・熱供給・水道業,17.6,17.7,17.2,153.1,155.2,144.8,135,135.3,134,18.1,19.9,10.8
５人以上,情報通信業,17.2,17.4,16.7,147.8,151.3,140.2,131.5,134.3,125.6,16.3,17,14.6
５人以上,"運輸業,郵便業",17.9,18.5,16.5,153.4,161.6,132.2,136.2,141.9,121.4,17.2,19.7,10.8
５人以上,"卸売業,小売業",16.5,17.2,15.7,130.4,141.8,116.8,121.5,130.3,110.9,8.9,11.5,5.9
５人以上,"金融業,保険業",17.4,17.8,17.1,142.1,150.7,133.8,126.8,132,121.7,15.3,18.7,12.1
５人以上,"不動産業,物品賃貸業",17,17.5,16.2,140.5,146.1,130.4,127.7,132.2,119.6,12.8,13.9,10.8
５人以上,"学術研究,専門・技術サービス業",16.5,16.8,16.1,141.3,148.4,132.3,127.1,132,121,14.2,16.4,11.3
５人以上,"宿泊業,飲食サービス業",12.5,13.7,11.6,89.6,106,76.3,83.9,97.4,72.9,5.7,8.6,3.4
５人以上,"生活関連サービス業,娯楽業",15.8,16.4,15.2,120.5,126.7,115.1,114.3,120.5,108.9,6.2,6.2,6.2
５人以上,"教育,学習支援業",13.8,14.6,13,100.9,107.6,94.8,93.7,100.5,87.6,7.2,7.1,7.2
５人以上,"医療,福祉",16.1,15.9,16.1,122.4,125.8,121.1,116.3,118.4,115.5,6.1,7.4,5.6
５人以上,複合サービス事業,17.8,18.2,17.1,140.9,150.3,125.7,130,135.8,120.6,10.9,14.5,5.1
５人以上,サービス業（他に分類されないもの）,17.1,17.8,16.3,136.9,149.3,124,125.3,133.4,116.8,11.6,15.9,7.2
30人以上,調査産業計,16.8,17.3,16.2,138.4,146.6,127.4,125.7,131.4,118,12.7,15.2,9.4
30人以上,"鉱業,採石業,砂利採取業",17.4,17.4,17.7,148.6,149.3,146.1,127.6,127.3,128.3,21,22,17.8
30人以上,建設業,17.3,17.7,16.3,149.1,153.7,132.6,131.2,134.1,120.5,17.9,19.6,12.1
30人以上,製造業,17.2,17.5,16.4,144,148.3,133.7,132.3,135.8,123.8,11.7,12.5,9.9
30人以上,電気・ガス・熱供給・水道業,17.5,17.7,16.7,150.6,152.9,139.2,132.4,133.6,126.3,18.2,19.3,12.9
30人以上,情報通信業,17.2,17.4,16.6,148.1,151.8,140.1,131.4,134.2,125.4,16.7,17.6,14.7
30人以上,"運輸業,郵便業",17.9,18.4,16.6,154.4,162.4,134.3,136.5,141.9,122.9,17.9,20.5,11.4
30人以上,"卸売業,小売業",17.1,17.4,16.6,138.8,146.4,127.9,128,133.5,120.1,10.8,12.9,7.8
30人以上,"金融業,保険業",17.4,17.7,17.2,143.4,150.3,136.3,126.3,130.4,122.1,17.1,19.9,14.2
30人以上,"不動産業,物品賃貸業",17.5,17.8,16.9,143.2,147,136.3,130.3,133.3,124.9,12.9,13.7,11.4
30人以上,"学術研究,専門・技術サービス業",17,17.1,16.9,146.5,151.3,140.3,130.9,133.6,127.5,15.6,17.7,12.8
30人以上,"宿泊業,飲食サービス業",13.9,15.1,12.8,107,124,91.8,99.7,113.5,87.3,7.3,10.5,4.5
30人以上,"生活関連サービス業,娯楽業",15.5,16.3,14.9,119.4,125.8,113.5,110.8,117.8,104.2,8.6,8,9.3
30人以上,"教育,学習支援業",14.3,15,13.7,108.6,113.9,103.5,100.2,105.8,94.7,8.4,8.1,8.8
30人以上,"医療,福祉",16.8,16.4,16.9,130.7,130.6,130.7,123.3,122.2,123.7,7.4,8.4,7
30人以上,複合サービス事業,18.6,18.9,17.9,147.7,156.4,125.7,131.8,137.5,117.4,15.9,18.9,8.3
30人以上,サービス業（他に分類されないもの）,17,17.7,16.4,136.7,148.9,125,125,132.7,117.6,11.7,16.2,7.4
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和６年１月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
