規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8545204,4681745,3863459,135499,64438,71061,168639,85316,83323,8512064,4660867,3851197,23.8,14.3,35.3
５人以上,"鉱業,採石業,砂利採取業",×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
５人以上,建設業,378061,297228,80833,3287,2696,591,3754,2421,1333,377594,297503,80091,4.2,1.9,12.4
５人以上,製造業,447763,302808,144955,3708,2832,876,4844,2844,2000,446627,302796,143831,10.4,4,23.8
５人以上,電気・ガス・熱供給・水道業,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
５人以上,情報通信業,1031929,706362,325567,17847,7882,9965,21266,13623,7643,1028510,700621,327889,5.3,2.1,12.2
５人以上,"運輸業,郵便業",423765,310125,113640,4557,2728,1829,4894,2897,1997,423428,309956,113472,9.6,7.3,16
５人以上,"卸売業,小売業",1652996,877435,775561,21070,9834,11236,24733,12656,12077,1649333,874613,774720,25.7,14,39
５人以上,"金融業,保険業",398338,188393,209945,11534,5949,5585,17455,7670,9785,392417,186672,205745,7.5,1.9,12.6
５人以上,"不動産業,物品賃貸業",277046,176657,100389,2032,1165,867,4971,2561,2410,274107,175261,98846,14.9,11.4,21.1
５人以上,"学術研究,専門・技術サービス業",553183,334967,218216,8344,4529,3815,8674,5450,3224,552853,334046,218807,9.4,5.6,15.1
５人以上,"宿泊業,飲食サービス業",669577,308508,361069,20987,9426,11561,24216,11438,12778,666348,306496,359852,70,56.9,81.1
５人以上,"生活関連サービス業,娯楽業",232323,102823,129500,5105,2636,2469,6161,2511,3650,231267,102948,128319,37.7,30.7,43.3
５人以上,"教育,学習支援業",434583,211309,223274,5195,2168,3027,9349,5438,3911,430429,208039,222390,40,33,46.6
５人以上,"医療,福祉",881168,242905,638263,11488,3179,8309,13139,4646,8493,879517,241438,638079,35.9,29.7,38.2
５人以上,複合サービス事業,26591,16488,10103,85,62,23,78,52,26,26598,16498,10100,19.4,9.3,35.9
５人以上,サービス業（他に分類されないもの）,1095298,571957,523341,19861,9131,10730,24701,10818,13883,1090458,570270,520188,24.8,16.8,33.7
30人以上,調査産業計,6191607,3534500,2657107,96489,45668,50821,116946,62284,54662,6171150,3517884,2653266,17.4,9.9,27.4
30人以上,"鉱業,採石業,砂利採取業",×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,建設業,248324,193040,55284,2253,1835,418,2400,1746,654,248177,193129,55048,2.9,0.9,10.2
30人以上,製造業,325901,222917,102984,2734,1985,749,2964,2207,757,325671,222695,102976,8.5,3,20.3
30人以上,電気・ガス・熱供給・水道業,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,情報通信業,928902,637904,290998,15812,6383,9429,18825,12399,6426,925889,631888,294001,5.1,1.6,12.7
30人以上,"運輸業,郵便業",354169,258779,95390,3321,2142,1179,4232,2613,1619,353258,258308,94950,8.2,6.7,12.5
30人以上,"卸売業,小売業",1065867,601763,464104,13143,7459,5684,13780,8119,5661,1065230,601103,464127,17.1,8.6,28.2
30人以上,"金融業,保険業",335320,165038,170282,9958,4605,5353,15158,6567,8591,330120,163076,167044,6.2,1.8,10.5
30人以上,"不動産業,物品賃貸業",203561,128680,74881,1742,875,867,2331,1380,951,202972,128175,74797,11.4,9,15.5
30人以上,"学術研究,専門・技術サービス業",431018,268034,162984,6932,3634,3298,6225,3509,2716,431725,268159,163566,5.5,3.1,9.5
30人以上,"宿泊業,飲食サービス業",260759,130383,130376,8287,3586,4701,7643,4376,3267,261403,129593,131810,53,38.1,67.6
30人以上,"生活関連サービス業,娯楽業",131905,59192,72713,2571,1237,1334,2405,1238,1167,132071,59191,72880,32.6,23.3,40.2
30人以上,"教育,学習支援業",340926,172081,168845,3357,1604,1753,8751,5092,3659,335532,168593,166939,34.5,27.7,41.4
30人以上,"医療,福祉",566170,176821,389349,7184,1904,5280,8053,2458,5595,565301,176267,389034,31.6,25.9,34.2
30人以上,複合サービス事業,16375,11764,4611,85,62,23,78,52,26,16382,11774,4608,17.9,10.4,37.1
30人以上,サービス業（他に分類されないもの）,944801,477899,466902,18866,8136,10730,23852,10392,13460,939815,475643,464172,25,17.3,33
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和６年１月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
