規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,6466879,82346,96214,6451970,2027036,78508,87476,2019109
５人以上,"鉱業,採石業,砂利採取業",1219,18,8,1229,－,0,0,－
５人以上,建設業,361867,2947,3811,361001,15124,442,184,15384
５人以上,製造業,395469,2191,2850,394826,45121,170,421,44854
５人以上,電気・ガス・熱供給・水道業,40676,644,1950,39371,819,12,190,640
５人以上,情報通信業,961656,8969,14913,955712,53897,1879,1525,54251
５人以上,"運輸業,郵便業",377956,4342,4786,377532,45718,689,1036,45351
５人以上,"卸売業,小売業",1224033,16154,18104,1221920,426485,12244,11490,427402
５人以上,"金融業,保険業",360066,3399,4165,359294,29424,134,230,29334
５人以上,"不動産業,物品賃貸業",236605,1734,2657,235689,37156,871,789,37231
５人以上,"学術研究,専門・技術サービス業",503320,7650,5158,505799,51504,1702,3014,50205
５人以上,"宿泊業,飲食サービス業",210192,9005,4600,213399,458931,26330,29777,456682
５人以上,"生活関連サービス業,娯楽業",146572,3005,2521,147089,84079,4472,3741,84777
５人以上,"教育,学習支援業",253453,1838,3475,251820,175290,7098,17339,165045
５人以上,"医療,福祉",562479,5714,10919,557378,313463,10936,9490,314805
５人以上,複合サービス事業,21530,327,510,21431,5302,43,98,5163
５人以上,サービス業（他に分類されないもの）,809786,14409,15787,808480,284723,11486,8152,287985
30人以上,調査産業計,5075118,60526,70723,5064904,1074633,36539,45095,1066094
30人以上,"鉱業,採石業,砂利採取業",1219,18,8,1229,－,0,0,－
30人以上,建設業,240484,2248,3167,239564,7307,68,184,7192
30人以上,製造業,295325,1818,1797,295364,23063,140,326,22859
30人以上,電気・ガス・熱供給・水道業,35857,644,1950,34552,664,12,190,485
30人以上,情報通信業,865535,7944,12838,860642,46815,1652,912,47554
30人以上,"運輸業,郵便業",323998,4066,4162,323922,29402,689,267,29804
30人以上,"卸売業,小売業",880862,9411,9665,880613,181317,3625,4305,180632
30人以上,"金融業,保険業",307325,2444,2949,306813,21730,134,230,21641
30人以上,"不動産業,物品賃貸業",182690,1455,1699,182452,20431,261,404,20282
30人以上,"学術研究,専門・技術サービス業",408310,5513,4619,409191,23861,788,1535,23127
30人以上,"宿泊業,飲食サービス業",131133,5599,1921,134853,131335,6952,7015,131230
30人以上,"生活関連サービス業,娯楽業",90405,1314,1695,90058,42235,1217,1183,42235
30人以上,"教育,学習支援業",217427,1469,2844,216055,116884,3481,14597,105765
30人以上,"医療,福祉",387042,3015,7492,382367,176447,6103,5744,177004
30人以上,複合サービス事業,13419,31,307,13143,3080,43,51,3072
30人以上,サービス業（他に分類されないもの）,694087,13537,13610,694086,250062,11374,8152,253212
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和６年３月分,,,,,,,,,
第７表  規模、産業、就業形態別常用労働者数,,,,,,,,,
