規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.1,17.9,16.1,138.1,150.2,123.3,125.8,134.9,114.7,12.3,15.3,8.6
５人以上,"鉱業,採石業,砂利採取業",18.5,18.4,18.6,157.9,159,154.3,135.2,135.2,134.9,22.7,23.8,19.4
５人以上,建設業,18.9,19.3,17.7,160.6,165.5,142.2,143.3,146.6,130.8,17.3,18.9,11.4
５人以上,製造業,18.3,18.6,17.5,150.5,156.6,137.5,138.4,143.5,127.4,12.1,13.1,10.1
５人以上,電気・ガス・熱供給・水道業,18.3,18.5,17.7,160.3,163.1,150.1,139.2,140.8,133.5,21.1,22.3,16.6
５人以上,情報通信業,18.2,18.6,17.4,155.9,160.9,145.3,138,141.9,129.7,17.9,19,15.6
５人以上,"運輸業,郵便業",18.6,19.3,16.5,158.9,168.8,127.6,140.4,147.4,118.1,18.5,21.4,9.5
５人以上,"卸売業,小売業",17.2,18,16.2,135.9,147.5,122.3,126.6,135.8,115.9,9.3,11.7,6.4
５人以上,"金融業,保険業",17.8,18.2,17.5,146.7,156.8,137.9,129.4,135.3,124.3,17.3,21.5,13.6
５人以上,"不動産業,物品賃貸業",18,18.5,17.2,147.7,153.8,137,133.2,138.1,124.7,14.5,15.7,12.3
５人以上,"学術研究,専門・技術サービス業",18,18.4,17.5,156.6,163.8,146,138.7,143.7,131.5,17.9,20.1,14.5
５人以上,"宿泊業,飲食サービス業",13.3,14.5,12.3,97.4,114.6,82.3,90.1,104,77.9,7.3,10.6,4.4
５人以上,"生活関連サービス業,娯楽業",16.5,17.6,15.6,128.1,139.6,119,119.9,130.8,111.2,8.2,8.8,7.8
５人以上,"教育,学習支援業",14.5,15,14,103.2,108.8,98.1,97,102.8,91.8,6.2,6,6.3
５人以上,"医療,福祉",16,16.1,16,122.5,128.8,120.2,115.7,119.6,114.3,6.8,9.2,5.9
５人以上,複合サービス事業,18.3,18.7,17.7,149.1,157.3,136.6,136.7,141,130.2,12.4,16.3,6.4
５人以上,サービス業（他に分類されないもの）,17.5,18.2,16.7,141,152.4,128.3,128.3,135.9,119.9,12.7,16.5,8.4
30人以上,調査産業計,17.4,18.1,16.6,143.6,153.1,130.7,129.6,136.5,120.2,14,16.6,10.5
30人以上,"鉱業,採石業,砂利採取業",18.5,18.4,18.6,157.9,159,154.3,135.2,135.2,134.9,22.7,23.8,19.4
30人以上,建設業,18.5,18.7,17.6,159.8,163.7,145.8,140,142.4,131.4,19.8,21.3,14.4
30人以上,製造業,18.2,18.6,17.4,153.5,158.4,142.3,139.7,143.9,130.2,13.8,14.5,12.1
30人以上,電気・ガス・熱供給・水道業,18.3,18.5,17.4,159.2,162.1,147.1,138.3,140.3,130,20.9,21.8,17.1
30人以上,情報通信業,18.1,18.5,17.3,156.1,161.1,145.1,137.5,141.4,128.9,18.6,19.7,16.2
30人以上,"運輸業,郵便業",18.7,19.3,16.7,160.2,169.5,130.6,140.8,147.3,120.1,19.4,22.2,10.5
30人以上,"卸売業,小売業",17.6,18.1,17,142.8,151.1,131.7,131.9,138.2,123.5,10.9,12.9,8.2
30人以上,"金融業,保険業",17.8,18.2,17.4,148.5,157.3,139.9,129.3,134.6,124.2,19.2,22.7,15.7
30人以上,"不動産業,物品賃貸業",18.1,18.5,17.5,147.7,152.9,138.8,133,137.2,125.8,14.7,15.7,13
30人以上,"学術研究,専門・技術サービス業",18.3,18.5,17.9,159,164,151,140.4,143.9,134.7,18.6,20.1,16.3
30人以上,"宿泊業,飲食サービス業",14.6,15.6,13.7,115,131,99.1,105.2,117.7,92.8,9.8,13.3,6.3
30人以上,"生活関連サービス業,娯楽業",15.9,17.1,14.9,124.6,136.5,115.3,113.5,124.9,104.6,11.1,11.6,10.7
30人以上,"教育,学習支援業",14.9,15.4,14.5,109.9,114,105.9,102.8,107.5,98.1,7.1,6.5,7.8
30人以上,"医療,福祉",16.3,16.4,16.3,127.7,131.6,125.9,119.5,121.5,118.6,8.2,10.1,7.3
30人以上,複合サービス事業,18.8,19.1,18.1,156.3,163.1,140.6,137.9,141.5,129.6,18.4,21.6,11
30人以上,サービス業（他に分類されないもの）,17.3,18,16.6,140.1,150.7,128.8,127.4,134.3,120.1,12.7,16.4,8.7
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和６年３月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
