規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8505460,4665981,3839479,129495,64634,64861,141040,68967,72073,8493915,4661648,3832267,24.3,14.6,36.2
５人以上,"鉱業,採石業,砂利採取業",×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
５人以上,建設業,377594,308001,69593,3895,3420,475,4498,4097,401,376991,307324,69667,3.7,1.4,14.1
５人以上,製造業,439878,300633,139245,3656,2717,939,2944,1801,1143,440590,301549,139041,10.4,4.3,23.7
５人以上,電気・ガス・熱供給・水道業,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
５人以上,情報通信業,1028510,702283,326227,7555,5283,2272,20512,14635,5877,1015553,692931,322622,5.5,2.1,12.9
５人以上,"運輸業,郵便業",423428,314577,108851,3551,2474,1077,3305,2239,1066,423674,314812,108862,10.7,8.6,16.9
５人以上,"卸売業,小売業",1649333,871893,777440,22697,9957,12740,21512,8359,13153,1650518,873491,777027,26.1,13.8,39.8
５人以上,"金融業,保険業",392417,183800,208617,2825,1518,1307,5752,2212,3540,389490,183106,206384,7.6,1.7,12.8
５人以上,"不動産業,物品賃貸業",274107,175441,98666,3265,1518,1747,3611,1788,1823,273761,175171,98590,13.6,10.5,19.2
５人以上,"学術研究,専門・技術サービス業",552853,331957,220896,8497,4535,3962,6526,3594,2932,554824,332898,221926,9,5.3,14.7
５人以上,"宿泊業,飲食サービス業",666348,308483,357865,25707,13358,12349,22932,9365,13567,669123,312476,356647,69.6,56.2,81.2
５人以上,"生活関連サービス業,娯楽業",231267,98404,132863,6002,2566,3436,6618,2493,4125,230651,98477,132174,38.5,30.3,44.7
５人以上,"教育,学習支援業",430429,209955,220474,6338,2835,3503,8024,3398,4626,428743,209392,219351,43.6,36,50.9
５人以上,"医療,福祉",879517,240571,638946,10749,3866,6883,14324,5335,8989,875942,239102,636840,36.5,30.6,38.7
５人以上,複合サービス事業,26598,16155,10443,345,219,126,111,87,24,26832,16287,10545,19.8,10.4,34.3
５人以上,サービス業（他に分類されないもの）,1090457,570031,520426,24135,10191,13944,20083,9297,10786,1094509,570925,523584,26.3,18.2,35.2
30人以上,調査産業計,6164546,3526633,2637913,78350,36713,41637,93145,46773,46372,6149751,3516573,2633178,18,10.2,28.4
30人以上,"鉱業,採石業,砂利採取業",×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,建設業,248177,203536,44641,1663,1340,323,2049,1648,401,247791,203228,44563,2.5,0.6,11.6
30人以上,製造業,318922,221509,97413,1767,1173,594,2301,1486,815,318388,221196,97192,7.5,2.7,18.3
30人以上,電気・ガス・熱供給・水道業,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,情報通信業,925889,634394,291495,6223,4262,1961,19762,14283,5479,912350,624373,287977,5.5,1.8,13.5
30人以上,"運輸業,郵便業",353258,263075,90183,3447,2370,1077,3305,2239,1066,353400,263206,90194,8.6,7.2,12.8
30人以上,"卸売業,小売業",1065230,598391,466839,9840,4740,5100,12891,4996,7895,1062179,598135,464044,17.1,8,28.8
30人以上,"金融業,保険業",330120,162470,167650,2421,1257,1164,3486,1281,2205,329055,162446,166609,6.6,1.8,11.3
30人以上,"不動産業,物品賃貸業",202972,129407,73565,2181,1310,871,2032,1219,813,203121,129498,73623,10.9,8.8,14.5
30人以上,"学術研究,専門・技術サービス業",431725,268740,162985,5783,2478,3305,5337,2928,2409,432171,268290,163881,5.3,3.1,9
30人以上,"宿泊業,飲食サービス業",261403,131430,129973,7801,3233,4568,6736,2136,4600,262468,132527,129941,51.6,37.3,66.2
30人以上,"生活関連サービス業,娯楽業",132071,56318,75753,3689,1717,1972,3120,1418,1702,132640,56617,76023,35.8,24.2,44.4
30人以上,"教育,学習支援業",335532,165939,169593,4418,1781,2637,5639,2333,3306,334311,165387,168924,39.1,31.2,46.8
30人以上,"医療,福祉",565301,175520,389781,6471,1948,4523,8283,2996,5287,563489,174472,389017,31.9,26.3,34.5
30人以上,複合サービス事業,16382,11431,4951,177,135,42,60,36,24,16499,11530,4969,18.7,12,34.1
30人以上,サービス業（他に分類されないもの）,939814,474096,465718,22191,8792,13399,17856,7507,10349,944149,475381,468768,26.7,18.7,34.7
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和６年２月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
