規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8474415,4636185,3838230,531148,278152,252996,358021,195100,162921,8647542,4719237,3928305,23.3,13.8,34.8
５人以上,"鉱業,採石業,砂利採取業",1229,928,301,107,81,26,52,47,5,1284,962,322,-,-,-
５人以上,建設業,376385,295337,81048,23873,16921,6952,12062,9906,2156,388196,302352,85844,4.1,1.7,12.4
５人以上,製造業,443016,302735,140281,17922,11368,6554,10923,8150,2773,450015,305953,144062,9.9,3.9,22.8
５人以上,電気・ガス・熱供給・水道業,40011,31722,8289,2929,2328,601,3264,2811,453,39676,31239,8437,1.8,1.7,2.5
５人以上,情報通信業,1009963,684700,325263,66613,42307,24306,26788,18480,8308,1049788,708527,341261,5.2,1.9,12.3
５人以上,"運輸業,郵便業",422883,314107,108776,17841,11640,6201,10182,6446,3736,430542,319301,111241,10.1,8.1,16
５人以上,"卸売業,小売業",1649322,878484,770838,76049,42087,33962,61213,36227,24986,1664158,884344,779814,25.6,14.2,38.7
５人以上,"金融業,保険業",388628,183156,205472,35245,20031,15214,22316,12617,9699,401557,190570,210987,7.8,1.6,13.4
５人以上,"不動産業,物品賃貸業",272920,174903,98017,16695,10398,6297,9944,6879,3065,279671,178422,101249,13.6,10.5,19.1
５人以上,"学術研究,専門・技術サービス業",556004,335447,220557,36067,20578,15489,20494,11212,9282,571577,344813,226764,8.4,4.8,13.9
５人以上,"宿泊業,飲食サービス業",670081,308787,361294,46134,24103,22031,45372,21631,23741,670843,311259,359584,67.4,54.2,78.7
５人以上,"生活関連サービス業,娯楽業",231866,103369,128497,21363,9844,11519,12793,6639,6154,240436,106574,133862,35.4,26.8,42.1
５人以上,"教育,学習支援業",416865,200943,215922,50708,24194,26514,37396,20064,17332,430177,205073,225104,41,32.5,48.7
５人以上,"医療,福祉",872183,233219,638964,65255,16532,48723,39110,11074,28036,898328,238677,659651,34.5,29.6,36.3
５人以上,複合サービス事業,26594,16116,10478,1922,1349,573,1852,1292,560,26664,16173,10491,19.6,10.9,33
５人以上,サービス業（他に分類されないもの）,1096465,572232,524233,52425,24391,28034,44260,21625,22635,1104630,574998,529632,25.9,16.7,35.9
30人以上,調査産業計,6134334,3499300,2635034,411568,226936,184632,252832,146579,106253,6293070,3579657,2713413,17.1,9.6,27
30人以上,"鉱業,採石業,砂利採取業",1229,928,301,107,81,26,52,47,5,1284,962,322,-,-,-
30人以上,建設業,246756,191243,55513,20011,14355,5656,8241,6725,1516,258526,198873,59653,3,0.9,10
30人以上,製造業,321559,222601,98958,15375,10487,4888,9080,6691,2389,327854,226397,101457,7.4,2.6,18.1
30人以上,電気・ガス・熱供給・水道業,35037,28302,6735,2929,2328,601,3264,2811,453,34702,27819,6883,1.7,1.9,0.9
30人以上,情報通信業,908196,618761,289435,60761,38351,22410,24165,17084,7081,944792,640028,304764,5.2,1.7,12.6
30人以上,"運輸業,郵便業",353726,263456,90270,16784,10796,5988,9709,6142,3567,360801,268110,92691,7.9,6.5,12
30人以上,"卸売業,小売業",1061245,600027,461218,54987,32770,22217,35667,24013,11654,1080565,608784,471781,16.9,8.3,28.1
30人以上,"金融業,保険業",328454,161753,166701,31833,17911,13922,19686,11488,8198,340601,168176,172425,6.4,1.8,10.9
30人以上,"不動産業,物品賃貸業",202734,129376,73358,11963,7721,4242,6119,4399,1720,208578,132698,75880,11.5,9.5,15
30人以上,"学術研究,専門・技術サービス業",432318,269909,162409,33646,19359,14287,15960,9399,6561,450004,279869,170135,5,2.7,8.8
30人以上,"宿泊業,飲食サービス業",266083,132970,133113,18786,9817,8969,18764,9734,9030,266105,133053,133052,46.7,32.2,61.3
30人以上,"生活関連サービス業,娯楽業",132293,58312,73981,9999,4499,5500,6290,3292,2998,136002,59519,76483,29.8,19.1,38.2
30人以上,"教育,学習支援業",321820,160789,161031,43810,21997,21813,31099,17088,14011,334531,165698,168833,35.5,27.6,43.3
30人以上,"医療,福祉",559371,170988,388383,41335,13113,28222,24492,8458,16034,576214,175643,400571,29.3,25.8,30.9
30人以上,複合サービス事業,16215,11279,4936,1245,958,287,1190,910,280,16270,11327,4943,19,12.2,34.6
30人以上,サービス業（他に分類されないもの）,947298,478606,468692,47997,22393,25604,39054,18298,20756,956241,482701,473540,26.9,17.9,36.1
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和６年４月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
