規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,18.3,154.4,140.1,14.3,12.1,73.7,71.1,2.6
５人以上,"鉱業,採石業,砂利採取業",×,×,×,×,×,×,×,×
５人以上,建設業,19,163,144.8,18.2,12.1,73.5,72.3,1.2
５人以上,製造業,18.7,155.6,143.4,12.2,15.8,102,97,5
５人以上,電気・ガス・熱供給・水道業,×,×,×,×,×,×,×,×
５人以上,情報通信業,17.8,153.8,136.3,17.5,13.2,94.2,85.2,9
５人以上,"運輸業,郵便業",18.6,160.4,142.6,17.8,15.5,109.1,103,6.1
５人以上,"卸売業,小売業",18.5,154.3,143.1,11.2,13.1,77.9,75.9,2
５人以上,"金融業,保険業",17.5,146.5,128.6,17.9,14.9,98.1,95,3.1
５人以上,"不動産業,物品賃貸業",18.4,155,139.7,15.3,13.8,79.3,77.9,1.4
５人以上,"学術研究,専門・技術サービス業",18.3,160.3,142.5,17.8,11.8,78,74.3,3.7
５人以上,"宿泊業,飲食サービス業",18.4,163.6,148.2,15.4,10.4,60.9,58.5,2.4
５人以上,"生活関連サービス業,娯楽業",18.8,153.1,141.5,11.6,11,65.3,63.8,1.5
５人以上,"教育,学習支援業",18.3,144,135.2,8.8,9.3,49.3,48.9,0.4
５人以上,"医療,福祉",18.5,149.7,140.7,9,11.3,66.2,64.7,1.5
５人以上,複合サービス事業,17.7,148.3,135.2,13.1,15.8,98.4,95.3,3.1
５人以上,サービス業（他に分類されないもの）,18.3,152.6,138.4,14.2,14.4,96,91.7,4.3
30人以上,調査産業計,18.1,153,137.7,15.3,12.8,80.7,77.5,3.2
30人以上,"鉱業,採石業,砂利採取業",×,×,×,×,×,×,×,×
30人以上,建設業,18.4,161.5,139.8,21.7,12.5,75.4,74.1,1.3
30人以上,製造業,18.2,153.8,140.1,13.7,16.6,118.5,109.4,9.1
30人以上,電気・ガス・熱供給・水道業,×,×,×,×,×,×,×,×
30人以上,情報通信業,17.7,153.4,135.2,18.2,13.5,98.1,88,10.1
30人以上,"運輸業,郵便業",18.5,159.6,141.5,18.1,16.4,117.4,109.7,7.7
30人以上,"卸売業,小売業",18.1,151.7,139.8,11.9,14.4,87.9,85.4,2.5
30人以上,"金融業,保険業",17.5,148.4,128.7,19.7,14.5,95.2,91.4,3.8
30人以上,"不動産業,物品賃貸業",18,151.6,136.6,15,15.2,77.2,76,1.2
30人以上,"学術研究,専門・技術サービス業",18.1,158.5,140.2,18.3,14.3,91,88.5,2.5
30人以上,"宿泊業,飲食サービス業",18,159.8,144.5,15.3,10.7,64.1,61.4,2.7
30人以上,"生活関連サービス業,娯楽業",18.4,148.2,133.9,14.3,9.7,55.4,53.6,1.8
30人以上,"教育,学習支援業",18.3,143.5,134.1,9.4,9.3,52.8,52.2,0.6
30人以上,"医療,福祉",18.4,148.7,138.6,10.1,11.4,70.7,69,1.7
30人以上,複合サービス事業,17.8,152.6,133.6,19,17.4,101.9,96.8,5.1
30人以上,サービス業（他に分類されないもの）,18.2,151.4,137.3,14.1,14.5,97.5,93,4.5
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和６年２月分,,,,,,,,,
第６表  規模、産業、就業形態別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
