所属コード,年度,予算区分,予算区分名称,対象年月,会計,会計名称,款,項,目,節,細節,細々節,科目名称,予算現額(千円),調定累計(円),収入累計(円),不納欠損額(円),還付未済額(円),収入未済額(円),予算残額(円),予算比(％),収入率(％)
100100,2021,0,現年度,202206,1,一般会計,14,1,1,3,1,0,自動販売機設置に伴う使用料,102,57616,57616,0,0,0,44384,56.5,100
100100,2021,0,現年度,202206,1,一般会計,14,2,1,1,1,0,情報公開制度に基づく写しの交付手数料,1,450,450,0,0,0,550,45,100
100100,2021,0,現年度,202206,1,一般会計,14,2,1,1,2,0,個人情報保護制度に基づく写しの交付手数料,1,0,0,0,0,0,1000,0,****
100100,2021,0,現年度,202206,1,一般会計,14,2,1,1,3,0,行政不服審査制度に基づく写しの交付手数料,1,0,0,0,0,0,1000,0,****
100100,2021,0,現年度,202206,1,一般会計,14,2,1,1,5,0,行政境界確認証明書交付手数料,0,300,300,0,0,0,-300,****,100
100100,2021,0,現年度,202206,1,一般会計,15,2,1,1,5,0,マイナポイント事業費補助金,0,771000,771000,0,0,0,-771000,****,100
100100,2021,0,現年度,202206,1,一般会計,15,3,1,2,1,0,主権者教育優良事例普及推進事業委託金,1000,953872,953872,0,0,0,46128,95.4,100
100100,2021,0,現年度,202206,1,一般会計,16,2,1,1,2,0,人権啓発活動区市町村補助金,411,160340,160340,0,0,0,250660,39,100
100100,2021,0,現年度,202206,1,一般会計,16,2,1,1,4,0,人づくり・人材確保支援事業補助金,8856,11688512,11688512,0,0,0,-2832512,132,100
100100,2021,0,現年度,202206,1,一般会計,16,2,1,1,5,0,スポーツ振興等事業費補助金,4254,2163000,2163000,0,0,0,2091000,50.8,100
100100,2021,0,現年度,202206,1,一般会計,16,2,1,1,6,0,東京２０２０大会開催関連事業費補助金,11991,5864000,5864000,0,0,0,6127000,48.9,100
100100,2021,0,現年度,202206,1,一般会計,16,2,2,1,3,0,子供・長寿・居場所区市町村包括補助事業補助金,4059,8010000,8010000,0,0,0,-3951000,197.3,100
100100,2021,0,現年度,202206,1,一般会計,17,2,2,1,3,0,刊行物売払代金,1,710,710,0,0,0,290,71,100
100100,2021,0,現年度,202206,1,一般会計,21,5,1,6,6,0,雑入,153,126940,126940,0,0,0,26060,83,100
100100,2021,0,現年度,202206,1,一般会計,21,5,1,6,7,0,雑入,0,1512325,1512325,0,0,0,-1512325,****,100
100200,2021,0,現年度,202206,1,一般会計,2,1,1,1,1,0,地方揮発油譲与税,24888,28816000,28816000,0,0,0,-3928000,115.8,100
100200,2021,0,現年度,202206,1,一般会計,2,2,1,1,1,0,自動車重量譲与税,77583,82391000,82391000,0,0,0,-4808000,106.2,100
100200,2021,0,現年度,202206,1,一般会計,2,3,1,1,1,0,森林環境譲与税,6540,6750000,6750000,0,0,0,-210000,103.2,100
100200,2021,0,現年度,202206,1,一般会計,8,1,1,1,1,0,旧法による自動車取得税交付金,4,275,275,0,0,0,3725,6.9,100
100200,2021,0,現年度,202206,1,一般会計,9,1,1,1,1,0,環境性能割交付金,25648,25924829,25924829,0,0,0,-276829,101.1,100
100200,2021,0,現年度,202206,1,一般会計,11,1,1,1,1,0,普通交付税,2330523,2330523000,2330523000,0,0,0,0,100,100
