所属コード,年度,予算区分,予算区分名称,対象年月,会計,会計名称,款,項,目,節,細節,細々節,科目名称,予算現額(千円),調定累計(円),収入累計(円),不納欠損額(円),還付未済額(円),収入未済額(円),予算残額(円),予算比(％),収入率(％)
100100,2020,0,現年度,202106,1,一般会計,13,1,1,1,1,0,広域連携事業他自治体負担金,0,0,0,0,0,0,0,****,****
100100,2020,0,現年度,202106,1,一般会計,14,1,1,3,1,0,自動販売機設置に伴う使用料,102,85000,85000,0,0,0,17000,83.3,100
100100,2020,0,現年度,202106,1,一般会計,14,2,1,1,1,0,情報公開制度に基づく写しの交付手数料,1,4400,4400,0,0,0,-3400,440,100
100100,2020,0,現年度,202106,1,一般会計,14,2,1,1,2,0,個人情報保護制度に基づく写しの交付手数料,1,0,0,0,0,0,1000,0,****
100100,2020,0,現年度,202106,1,一般会計,14,2,1,1,3,0,行政不服審査制度に基づく写しの交付手数料,1,0,0,0,0,0,1000,0,****
100100,2020,0,現年度,202106,1,一般会計,14,2,1,1,5,0,情報公開制度に基づく写しの交付手数料（過年度分）,0,1150,0,0,0,1150,0,****,0
100100,2020,0,現年度,202106,1,一般会計,15,2,1,1,6,0,マイナポイント事業費補助金,0,2726000,2726000,0,0,0,-2726000,****,100
100100,2020,0,現年度,202106,1,一般会計,15,3,1,2,1,0,主権者教育優良事例普及推進事業委託金,987,986700,986700,0,0,0,300,100,100
100100,2020,0,現年度,202106,1,一般会計,16,2,1,1,2,0,人権啓発活動区市町村補助金,54,26829,26829,0,0,0,27171,49.7,100
100100,2020,0,現年度,202106,1,一般会計,16,2,1,1,4,0,人づくり・人材確保支援事業補助金,8856,13284087,13284087,0,0,0,-4428087,150,100
100100,2020,0,現年度,202106,1,一般会計,16,2,1,1,5,0,スポーツ振興等事業費補助金,5820,1430000,1430000,0,0,0,4390000,24.6,100
100100,2020,0,現年度,202106,1,一般会計,16,2,1,1,6,0,東京２０２０大会開催関連事業費補助金,0,0,0,0,0,0,0,****,****
100100,2020,0,現年度,202106,1,一般会計,17,2,2,1,3,0,刊行物売払代金,1,6180,6180,0,0,0,-5180,618,100
100100,2020,0,現年度,202106,1,一般会計,21,6,1,5,6,0,ネーミングライツ料,650,0,0,0,0,0,650000,0,****
100100,2020,0,現年度,202106,1,一般会計,21,6,1,5,7,0,雑入,153,112050,112050,0,0,0,40950,73.2,100
100200,2020,0,現年度,202106,1,一般会計,2,1,1,1,1,0,地方揮発油譲与税,28095,27954000,27954000,0,0,0,141000,99.5,100
100200,2020,0,現年度,202106,1,一般会計,2,2,1,1,1,0,自動車重量譲与税,88635,81332000,81332000,0,0,0,7303000,91.8,100
100200,2020,0,現年度,202106,1,一般会計,2,3,1,1,1,0,森林環境譲与税,6540,6542000,6542000,0,0,0,-2000,100,100
100200,2020,0,現年度,202106,1,一般会計,8,1,1,1,1,0,旧法による自動車取得税交付金,4,9708,9708,0,0,0,-5708,242.7,100
100200,2020,0,現年度,202106,1,一般会計,9,1,1,1,1,0,環境性能割交付金,28817,20163175,20163175,0,0,0,8653825,70,100
100200,2020,0,現年度,202106,1,一般会計,11,1,1,1,1,0,普通交付税,1362054,1362054000,1362054000,0,0,0,0,100,100
100200,2020,0,現年度,202106,1,一般会計,11,1,1,1,2,0,特別交付税,250000,287974000,287974000,0,0,0,-37974000,115.2,100
100200,2020,0,現年度,202106,1,一般会計,14,2,1,1,1,0,情報公開制度に基づく写しの交付手数料,0,450,450,0,0,0,-450,****,100
100200,2020,0,現年度,202106,1,一般会計,15,2,1,1,5,0,新型コロナウイルス感染症対応地方創生臨時交付金,762248,757012000,757012000,0,0,0,5236000,99.3,100
100200,2020,0,現年度,202106,1,一般会計,16,1,1,9,1,0,災害救助費負担金,0,6485238,6485238,0,0,0,-6485238,****,100
100200,2020,0,現年度,202106,1,一般会計,16,2,1,1,1,0,市町村総合交付金,1400000,1461148000,1461148000,0,0,0,-61148000,104.4,100
100200,2020,0,現年度,202106,1,一般会計,16,2,1,1,9,0,市町村新型コロナウイルス感染症緊急対策特別交付金,167720,167720000,167720000,0,0,0,0,100,100
100200,2020,0,現年度,202106,1,一般会計,17,2,2,1,3,0,刊行物売払代金,1,1830,1830,0,0,0,-830,183,100
100200,2020,0,現年度,202106,1,一般会計,19,1,1,1,1,0,基金繰入金,339302,339302000,339302000,0,0,0,0,100,100
100200,2020,0,現年度,202106,1,一般会計,19,1,1,2,1,0,基金繰入金,100000,80000000,80000000,0,0,0,20000000,80,100
100200,2020,0,現年度,202106,1,一般会計,19,1,1,3,1,0,基金繰入金,25000,20000000,20000000,0,0,0,5000000,80,100
100200,2020,0,現年度,202106,1,一般会計,19,1,1,4,1,0,基金繰入金,2354,917000,917000,0,0,0,1437000,39,100
100200,2020,0,現年度,202106,1,一般会計,20,1,1,1,1,0,前年度繰越金,905585,905584674,905584674,0,0,0,326,100,100
100200,2020,0,現年度,202106,1,一般会計,21,5,1,1,1,0,公営企業貸付金収入,1391,1363557,1363557,0,0,0,27443,98,100
100200,2020,0,現年度,202106,1,一般会計,21,6,1,2,1,0,宝くじ区市町村交付金,18300,14665266,14665266,0,0,0,3634734,80.1,100
100200,2020,0,現年度,202106,1,一般会計,21,6,1,5,7,0,雑入,82,3460,3460,0,0,0,78540,4.2,100
100200,2020,0,現年度,202106,1,一般会計,21,6,1,5,8,0,雑入,0,0,0,0,0,0,0,****,****
100200,2020,0,現年度,202106,1,一般会計,22,1,1,1,1,0,子育て・教育支援複合施設整備事業債,72800,66000000,66000000,0,0,0,6800000,90.7,100
100200,2020,0,現年度,202106,1,一般会計,22,1,2,1,1,0,市道整備事業債,172300,0,0,0,0,0,172300000,0,****
100200,2020,0,現年度,202106,1,一般会計,22,1,2,2,1,0,都市計画公園整備事業債,48200,47600000,47600000,0,0,0,600000,98.8,100
100200,2020,0,現年度,202106,1,一般会計,22,1,3,1,1,0,第一小学校整備事業債,135100,77400000,77400000,0,0,0,57700000,57.3,100
100200,2020,0,現年度,202106,1,一般会計,22,1,3,1,2,0,第二中学校整備事業債,0,0,0,0,0,0,0,****,****
100200,2020,0,現年度,202106,1,一般会計,22,1,3,1,3,0,第三中学校整備事業債,43800,28200000,28200000,0,0,0,15600000,64.4,100
100200,2020,0,現年度,202106,1,一般会計,22,1,3,1,4,0,学校屋内運動場空調設備整備事業債,126300,66100000,66100000,0,0,0,60200000,52.3,100
100200,2020,0,現年度,202106,1,一般会計,22,1,3,1,5,0,学校教育施設情報通信基盤整備事業債,75800,50200000,50200000,0,0,0,25600000,66.2,100
100200,2020,0,現年度,202106,1,一般会計,22,1,3,1,6,0,第三小学校整備事業債,135700,0,0,0,0,0,135700000,0,****
100200,2020,0,現年度,202106,1,一般会計,22,1,3,1,7,0,第一中学校整備事業債,9900,0,0,0,0,0,9900000,0,****
100200,2020,0,現年度,202106,1,一般会計,22,1,4,1,1,0,臨時財政対策債,700000,700000000,700000000,0,0,0,0,100,100
100200,2020,0,現年度,202106,1,一般会計,22,1,5,1,1,0,減収補てん債,67500,31011000,31011000,0,0,0,36489000,45.9,100
100400,2020,0,現年度,202106,1,一般会計,17,2,2,1,3,0,刊行物売払代金,184,258070,258070,0,0,0,-74070,140.3,100
100400,2020,0,現年度,202106,1,一般会計,21,2,1,1,1,0,金融機関預金利子,1,0,0,0,0,0,1000,0,****
100400,2020,0,現年度,202106,1,一般会計,21,6,1,3,1,0,ホームページバナー等広告料,5268,3889000,3889000,0,0,0,1379000,73.8,100
100400,2020,0,現年度,202106,1,一般会計,21,6,1,3,10,0,ホームページバナー等広告料（過年度）,0,698750,698750,0,0,0,-698750,****,100
100400,2020,0,現年度,202106,1,一般会計,21,6,1,5,7,0,雑入,38,34686,34686,0,0,0,3314,91.3,100
100400,2020,0,現年度,202106,1,一般会計,21,6,1,5,8,0,雑入,0,80000,80000,0,0,0,-80000,****,100
100500,2020,0,現年度,202106,1,一般会計,17,2,2,1,3,0,刊行物売払代金,150,98470,98470,0,0,0,51530,65.6,100
100700,2020,0,現年度,202106,1,一般会計,14,2,1,1,1,0,情報公開制度に基づく写しの交付手数料,0,580,580,0,0,0,-580,****,100
110100,2020,0,現年度,202106,1,一般会計,14,1,1,1,1,0,市有地使用料,201,199684,199684,0,0,0,1316,99.3,100
110100,2020,0,現年度,202106,1,一般会計,14,1,5,1,1,0,学校施設使用料,20,6110,6110,0,0,0,13890,30.6,100
110100,2020,0,現年度,202106,1,一般会計,14,1,5,2,1,0,自動販売機設置に伴う使用料,102,102000,102000,0,0,0,0,100,100
110100,2020,0,現年度,202106,1,一般会計,14,2,1,1,1,0,情報公開制度に基づく写しの交付手数料,0,2300,2300,0,0,0,-2300,****,100
110100,2020,0,現年度,202106,1,一般会計,15,1,3,1,1,0,公立学校施設整備費負担金,8846,10247000,10247000,0,0,0,-1401000,115.8,100
110100,2020,0,現年度,202106,1,一般会計,15,2,5,1,1,0,特別支援教育就学奨励費補助金,245,287000,287000,0,0,0,-42000,117.1,100
