町丁目別人口・世帯数　平成３０年８月１日現在,,,,
地区名称,男,女,合計,世帯
関戸１丁目,425,529,954,479
関戸２丁目,"1,277","1,337","2,614","1,403"
関戸３丁目,699,743,"1,442",724
関戸４丁目,"1,023","1,142","2,165","1,203"
関戸５丁目,732,732,"1,464",730
関戸６丁目,451,436,887,400
,"4,607","4,919","9,526","4,939"
,,,,
連光寺１丁目,"1,848","1,892","3,740","1,600"
連光寺２丁目,"1,234","1,234","2,468","1,010"
連光寺３丁目,865,857,"1,722",801
連光寺４丁目,292,271,563,268
連光寺５丁目,147,143,290,153
連光寺６丁目,428,350,778,374
,"4,814","4,747","9,561","4,206"
,,,,
貝取,628,570,"1,198",622
,628,570,"1,198",622
,,,,
乞田,"1,362","1,197","2,559","1,255"
,"1,362","1,197","2,559","1,255"
,,,,
和田,"4,651","4,461","9,112","4,032"
,"4,651","4,461","9,112","4,032"
,,,,
百草,444,428,872,432
,444,428,872,432
,,,,
落川,647,620,"1,267",569
,647,620,"1,267",569
,,,,
東寺方,880,798,"1,678",823
東寺方１丁目,523,554,"1,077",522
,"1,403","1,352","2,755","1,345"
,,,,
一ノ宮１丁目,"1,116",914,"2,030","1,316"
一ノ宮２丁目,754,732,"1,486",895
一ノ宮３丁目,428,453,881,495
一ノ宮４丁目,937,962,"1,899","1,006"
,"3,235","3,061","6,296","3,712"
,,,,
桜ヶ丘１丁目,954,"1,031","1,985",944
桜ヶ丘２丁目,616,719,"1,335",600
桜ヶ丘３丁目,593,650,"1,243",546
桜ヶ丘４丁目,731,825,"1,556",817
,"2,894","3,225","6,119","2,907"
,,,,
和田（百草団地）,638,730,"1,368",890
,638,730,"1,368",890
,,,,
聖ヶ丘１丁目,890,"1,021","1,911",862
聖ヶ丘２丁目,854,"1,006","1,860",848
聖ヶ丘３丁目,"1,086","1,083","2,169",942
聖ヶ丘４丁目,360,382,742,297
聖ヶ丘５丁目,58,46,104,33
,"3,248","3,538","6,786","2,982"
,,,,
馬引沢１丁目,885,835,"1,720",908
馬引沢２丁目,"1,262","1,128","2,390","1,224"
,"2,147","1,963","4,110","2,132"
,,,,
山王下１丁目,304,379,683,537
,304,379,683,537
,,,,
中沢１丁目,598,530,"1,128",617
中沢２丁目,916,"1,020","1,936",842
,"1,514","1,550","3,064","1,459"
,,,,
唐木田１丁目,"1,141","1,194","2,335","1,112"
唐木田２丁目,0,0,0,0
,"1,141","1,194","2,335","1,112"
,,,,
諏訪１丁目,"2,098","2,142","4,240","2,005"
諏訪２丁目,"1,784","1,979","3,763","1,656"
諏訪３丁目,551,550,"1,101",517
諏訪４丁目,871,"1,166","2,037","1,100"
諏訪５丁目,301,388,689,400
,"5,605","6,225","11,830","5,678"
,,,,
永山１丁目,964,"1,005","1,969","1,115"
永山２丁目,"1,609","1,588","3,197","1,554"
永山３丁目,"1,690","1,876","3,566","1,789"
永山４丁目,"1,463","1,598","3,061","1,869"
永山５丁目,980,"1,106","2,086",878
永山６丁目,588,593,"1,181",571
,"7,294","7,766","15,060","7,776"
,,,,
貝取１丁目,"1,009",952,"1,961",932
貝取２丁目,"1,656","1,809","3,465","1,484"
貝取３丁目,451,587,"1,038",465
貝取４丁目,537,569,"1,106",532
貝取５丁目,267,317,584,329
,"3,920","4,234","8,154","3,742"
,,,,
豊ヶ丘１丁目,"1,552","1,514","3,066","1,511"
豊ヶ丘２丁目,"1,456","1,491","2,947","1,312"
豊ヶ丘３丁目,776,893,"1,669",702
豊ヶ丘４丁目,327,360,687,388
豊ヶ丘５丁目,622,708,"1,330",646
豊ヶ丘６丁目,433,504,937,490
,"5,166","5,470","10,636","5,049"
,,,,
落合１丁目,"1,404","1,515","2,919","1,434"
落合２丁目,"1,158","1,099","2,257",890
落合３丁目,"1,486","1,576","3,062","1,489"
落合４丁目,"1,054","1,192","2,246","1,128"
落合５丁目,"1,094","1,128","2,222",920
落合６丁目,915,861,"1,776",803
,"7,111","7,371","14,482","6,664"
,,,,
鶴牧１丁目,"1,259","1,279","2,538","1,156"
鶴牧２丁目,858,792,"1,650",800
鶴牧３丁目,"2,028","2,157","4,185","1,521"
鶴牧４丁目,367,403,770,328
鶴牧５丁目,943,"1,052","1,995",854
鶴牧６丁目,854,921,"1,775",761
,"6,309","6,604","12,913","5,420"
,,,,
南野１丁目,2,0,2,1
南野２丁目,451,415,866,437
南野３丁目,457,450,907,387
,910,865,"1,775",825
,,,,
東寺方３丁目,146,231,377,205
,146,231,377,205
,,,,
和田３丁目,477,565,"1,042",595
,477,565,"1,042",595
,,,,
愛宕１丁目,305,333,638,368
愛宕２丁目,451,462,913,481
愛宕３丁目,333,473,806,483
愛宕４丁目,"1,261","1,405","2,666","1,352"
,"2,350","2,673","5,023","2,684"
,,,,
,"72,965","75,938","148,903","71,769"
