"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","夫婦のみの世帯／実数（円）","夫婦のみの世帯／構成比（％）","夫婦と未婚の子供から成る世帯／実数（円）","夫婦と未婚の子供から成る世帯／構成比（％）","一人親と未婚の子供から成る世帯／実数（円）","一人親と未婚の子供から成る世帯／構成比（％）","一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）","一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）","その他／実数（円）","その他／構成比（％）","（再掲）夫婦共働き世帯／実数（円）","（再掲）夫婦共働き世帯／構成比（％）"
"0","0","0","0","0","世帯数分布",10000,-,3454,-,4923,-,778,-,88,-,844,-,4012,-
"0","0","0","0","0","調査世帯数",612,-,214,-,302,-,47,-,6,-,49,-,240,-
"0","0","0","0","0","世帯人員",2.93,-,2.00,-,3.60,-,2.39,-,2.87,-,3.25,-,3.32,-
"0","0","0","0","0","有業人員",1.39,-,0.83,-,1.80,-,1.31,-,1.00,-,1.40,-,2.22,-
"0","0","0","0","0","世帯主平均年齢",60.9,-,68.9,-,53.6,-,69.9,-,43.1,-,62.8,-,51.5,-
"2","2","0","0","0","生計支出",374244,-,365998,-,416010,-,288697,-,325745,-,243242,-,445538,-
"2","3","0","0","0","消費支出",374244,100.0,365998,100.0,416010,100.0,288697,100.0,325745,100.0,243242,100.0,445538,100.0
"2","4","1","0","0","食料",100476,26.8,92295,25.2,112771,27.1,77461,26.8,78439,24.1,83462,34.3,111651,25.1
"2","5","1","1","0","穀類",7718,2.1,6900,1.9,8556,2.1,6828,2.4,5794,1.8,7001,2.9,7998,1.8
"2","6","1","1","1","米類",1905,0.5,1582,0.4,2118,0.5,2217,0.8,2159,0.7,1698,0.7,1753,0.4
"2","6","1","1","2","パン",3568,1.0,3396,0.9,3889,0.9,2671,0.9,1800,0.6,3225,1.3,3839,0.9
"2","6","1","1","3","麺類",1711,0.5,1421,0.4,1964,0.5,1449,0.5,1454,0.4,1663,0.7,1882,0.4
"2","6","1","1","4","他の穀類",534,0.1,500,0.1,585,0.1,491,0.2,381,0.1,415,0.2,524,0.1
"2","5","1","2","0","魚介類",6869,1.8,7409,2.0,6810,1.6,5605,1.9,2950,0.9,6174,2.5,6347,1.4
"2","6","1","2","1","生鮮魚介",3882,1.0,4136,1.1,3863,0.9,3535,1.2,1604,0.5,3276,1.3,3753,0.8
"2","6","1","2","2","塩干魚介",1224,0.3,1251,0.3,1280,0.3,1016,0.4,693,0.2,978,0.4,1084,0.2
"2","6","1","2","3","魚肉練製品",710,0.2,787,0.2,695,0.2,463,0.2,257,0.1,715,0.3,607,0.1
"2","6","1","2","4","他の魚介加工品",1053,0.3,1236,0.3,972,0.2,591,0.2,396,0.1,1205,0.5,902,0.2
"2","5","1","3","0","肉類",8659,2.3,7141,2.0,10087,2.4,8307,2.9,6473,2.0,6864,2.8,9308,2.1
"2","6","1","3","1","生鮮肉",7168,1.9,5808,1.6,8484,2.0,6649,2.3,4888,1.5,5536,2.3,7781,1.7
"2","6","1","3","2","加工肉",1491,0.4,1332,0.4,1604,0.4,1658,0.6,1585,0.5,1328,0.5,1528,0.3
"2","5","1","4","0","乳卵類",4849,1.3,4451,1.2,5357,1.3,4251,1.5,4489,1.4,4065,1.7,4771,1.1
"2","6","1","4","1","牛乳",1388,0.4,1298,0.4,1444,0.3,1584,0.5,1075,0.3,1253,0.5,1307,0.3
"2","6","1","4","2","乳製品",2522,0.7,2254,0.6,2898,0.7,1799,0.6,2272,0.7,2089,0.9,2561,0.6
"2","6","1","4","3","卵",939,0.3,899,0.2,1016,0.2,869,0.3,1143,0.4,723,0.3,902,0.2
"2","5","1","5","0","野菜・海藻",10521,2.8,10757,2.9,10958,2.6,8909,3.1,6619,2.0,8489,3.5,9656,2.2
"2","6","1","5","1","生鮮野菜",7221,1.9,7259,2.0,7610,1.8,5869,2.0,4047,1.2,6046,2.5,6761,1.5
"2","6","1","5","2","乾物・海藻",870,0.2,953,0.3,856,0.2,947,0.3,533,0.2,541,0.2,817,0.2
