"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","夫婦のみの世帯／実数（円）","夫婦のみの世帯／構成比（％）","夫婦と未婚の子供から成る世帯／実数（円）","夫婦と未婚の子供から成る世帯／構成比（％）","一人親と未婚の子供から成る世帯／実数（円）","一人親と未婚の子供から成る世帯／構成比（％）","一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）","一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）","その他／実数（円）","その他／構成比（％）","（再掲）夫婦共働き世帯／実数（円）","（再掲）夫婦共働き世帯／構成比（％）"
"0","0","0","0","0","世帯数分布",10000,-,3538,-,4941,-,712,-,86,-,809,-,4002,-
"0","0","0","0","0","調査世帯数",617,-,217,-,307,-,45,-,6,-,48,-,244,-
"0","0","0","0","0","世帯人員",2.92,-,2.00,-,3.63,-,2.41,-,2.87,-,3.07,-,3.32,-
"0","0","0","0","0","有業人員",1.38,-,0.86,-,1.79,-,1.29,-,1.00,-,1.29,-,2.21,-
"0","0","0","0","0","世帯主平均年齢",61.0,-,69.2,-,53.6,-,69.1,-,43.1,-,63.1,-,51.7,-
"2","2","0","0","0","生計支出",306814,-,273487,-,345238,-,290022,-,353993,-,232654,-,330611,-
"2","3","0","0","0","消費支出",306814,100.0,273487,100.0,345238,100.0,290022,100.0,353993,100.0,232654,100.0,330611,100.0
"2","4","1","0","0","食料",91276,29.7,86591,31.7,99866,28.9,71288,24.6,79526,22.5,76893,33.1,94562,28.6
"2","5","1","1","0","穀類",6687,2.2,5785,2.1,7590,2.2,6101,2.1,5403,1.5,5635,2.4,6920,2.1
"2","6","1","1","1","米類",1575,0.5,1316,0.5,1783,0.5,1667,0.6,1165,0.3,1361,0.6,1504,0.5
"2","6","1","1","2","パン",3130,1.0,2843,1.0,3465,1.0,2666,0.9,1694,0.5,2745,1.2,3284,1.0
"2","6","1","1","3","麺類",1488,0.5,1242,0.5,1735,0.5,1225,0.4,1321,0.4,1291,0.6,1606,0.5
"2","6","1","1","4","他の穀類",494,0.2,384,0.1,607,0.2,544,0.2,1223,0.3,238,0.1,527,0.2
"2","5","1","2","0","魚介類",6484,2.1,7098,2.6,6368,1.8,4878,1.7,4334,1.2,5918,2.5,5556,1.7
"2","6","1","2","1","生鮮魚介",3624,1.2,4097,1.5,3464,1.0,2769,1.0,1877,0.5,3277,1.4,3203,1.0
"2","6","1","2","2","塩干魚介",1193,0.4,1240,0.5,1241,0.4,932,0.3,1081,0.3,922,0.4,947,0.3
"2","6","1","2","3","魚肉練製品",703,0.2,760,0.3,657,0.2,639,0.2,509,0.1,791,0.3,518,0.2
"2","6","1","2","4","他の魚介加工品",965,0.3,1000,0.4,1006,0.3,539,0.2,866,0.2,928,0.4,888,0.3
"2","5","1","3","0","肉類",8558,2.8,7384,2.7,9921,2.9,7160,2.5,6310,1.8,6604,2.8,8861,2.7
"2","6","1","3","1","生鮮肉",7145,2.3,6151,2.2,8324,2.4,5866,2.0,4941,1.4,5417,2.3,7504,2.3
"2","6","1","3","2","加工肉",1413,0.5,1233,0.5,1597,0.5,1294,0.4,1369,0.4,1187,0.5,1357,0.4
"2","5","1","4","0","乳卵類",4594,1.5,4147,1.5,5184,1.5,3836,1.3,3278,0.9,3611,1.6,4501,1.4
"2","6","1","4","1","牛乳",1320,0.4,1265,0.5,1427,0.4,1023,0.4,459,0.1,1175,0.5,1263,0.4
"2","6","1","4","2","乳製品",2346,0.8,2050,0.7,2727,0.8,1859,0.6,1339,0.4,1747,0.8,2348,0.7
"2","6","1","4","3","卵",927,0.3,832,0.3,1030,0.3,955,0.3,1479,0.4,688,0.3,890,0.3
"2","5","1","5","0","野菜・海藻",9921,3.2,10253,3.7,10254,3.0,7974,2.7,7916,2.2,8146,3.5,8690,2.6
"2","6","1","5","1","生鮮野菜",6887,2.2,7106,2.6,7211,2.1,5252,1.8,5262,1.5,5389,2.3,6107,1.8
"2","6","1","5","2","乾物・海藻",773,0.3,774,0.3,781,0.2,741,0.3,768,0.2,750,0.3,717,0.2
"2","6","1","5","3","大豆加工品",1148,0.4,1150,0.4,1228,0.4,818,0.3,804,0.2,949,0.4,951,0.3
"2","6","1","5","4","他の野菜・海藻加工品",1113,0.4,1224,0.4,1035,0.3,1163,0.4,1081,0.3,1057,0.5,915,0.3
"2","5","1","6","0","果物",3575,1.2,4002,1.5,3345,1.0,3542,1.2,3629,1.0,3146,1.4,2753,0.8
"2","6","1","6","1","生鮮果物",3088,1.0,3405,1.2,2920,0.8,2998,1.0,2759,0.8,2815,1.2,2444,0.7
"2","6","1","6","2","果物加工品",487,0.2,597,0.2,425,0.1,544,0.2,870,0.2,331,0.1,310,0.1
"2","5","1","7","0","油脂・調味料",4228,1.4,3687,1.3,4775,1.4,3546,1.2,4489,1.3,3848,1.7,4270,1.3
"2","6","1","7","1","油脂",434,0.1,348,0.1,539,0.2,319,0.1,520,0.1,264,0.1,442,0.1
"2","6","1","7","2","調味料",3794,1.2,3339,1.2,4236,1.2,3227,1.1,3969,1.1,3585,1.5,3828,1.2
"2","5","1","8","0","菓子類",8359,2.7,7312,2.7,9596,2.8,7166,2.5,9979,2.8,6434,2.8,9445,2.9
"2","5","1","9","0","調理食品",14252,4.6,13036,4.8,15229,4.4,13895,4.8,16020,4.5,13912,6.0,14935,4.5
"2","6","1","9","1","主食的調理食品",6594,2.1,6584,2.4,6688,1.9,6002,2.1,7209,2.0,6595,2.8,7299,2.2
"2","6","1","9","2","他の調理食品",7657,2.5,6453,2.4,8542,2.5,7892,2.7,8811,2.5,7317,3.1,7636,2.3
"2","5","1","10","0","飲料",4914,1.6,4498,1.6,5304,1.5,4685,1.6,4454,1.3,4552,2.0,5099,1.5
"2","6","1","10","1","茶類",1142,0.4,1125,0.4,1176,0.3,1018,0.4,1101,0.3,1124,0.5,1097,0.3
"2","6","1","10","2","コーヒー・ココア",1185,0.4,1100,0.4,1309,0.4,955,0.3,467,0.1,1006,0.4,1214,0.4
"2","6","1","10","3","他の飲料",2586,0.8,2273,0.8,2819,0.8,2711,0.9,2885,0.8,2422,1.0,2788,0.8
"2","5","1","11","0","酒類",3593,1.2,4489,1.6,3262,0.9,1373,0.5,3567,1.0,3651,1.6,3557,1.1
"2","5","1","12","0","外食",16111,5.3,14900,5.4,19038,5.5,7132,2.5,10148,2.9,11435,4.9,19974,6.0
"2","6","1","12","1","一般外食",15756,5.1,14900,5.4,18359,5.3,6930,2.4,8478,2.4,11377,4.9,19380,5.9
"2","6","1","12","2","学校給食",355,0.1,-,-,679,0.2,203,0.1,1669,0.5,58,0.0,594,0.2
"2","4","2","0","0","住居",19782,6.4,12843,4.7,18552,5.4,68467,23.6,42468,12.0,14779,6.4,15560,4.7
"2","5","2","1","0","家賃地代",10637,3.5,10168,3.7,11390,3.3,6263,2.2,36972,10.4,11936,5.1,13992,4.2
"2","5","2","2","0","設備修繕・維持",9145,3.0,2675,1.0,7163,2.1,62204,21.4,5495,1.6,2843,1.2,1569,0.5
"2","6","2","2","1","設備材料",3477,1.1,166,0.1,1198,0.3,39497,13.6,2609,0.7,171,0.1,238,0.1
"2","6","2","2","2","工事その他のサービス",5667,1.8,2508,0.9,5964,1.7,22706,7.8,2886,0.8,2672,1.1,1331,0.4
"2","4","3","0","0","光熱・水道",25399,8.3,22917,8.4,26916,7.8,23154,8.0,15623,4.4,28967,12.5,23659,7.2
"2","5","3","1","0","電気代",11735,3.8,10625,3.9,12288,3.6,11906,4.1,6727,1.9,13059,5.6,10408,3.1
"2","5","3","2","0","ガス代",8285,2.7,7663,2.8,8940,2.6,6525,2.2,6347,1.8,8554,3.7,8231,2.5
"2","5","3","3","0","他の光熱",517,0.2,737,0.3,270,0.1,668,0.2,-,-,935,0.4,280,0.1
"2","5","3","4","0","上下水道料",4862,1.6,3892,1.4,5417,1.6,4054,1.4,2550,0.7,6418,2.8,4740,1.4
"2","4","4","0","0","家具・家事用品",12228,4.0,9686,3.5,14382,4.2,11683,4.0,24020,6.8,10674,4.6,9304,2.8
"2","5","4","1","0","家庭用耐久財",4393,1.4,2460,0.9,6522,1.9,2759,1.0,-,-,1274,0.5,1997,0.6
"2","6","4","1","1","家事用耐久財",2416,0.8,1336,0.5,3383,1.0,2387,0.8,-,-,1260,0.5,1806,0.5
"2","6","4","1","2","冷暖房用器具",1670,0.5,758,0.3,2821,0.8,100,0.0,-,-,15,0.0,20,0.0
"2","6","4","1","3","一般家具",307,0.1,366,0.1,319,0.1,272,0.1,-,-,-,-,171,0.1
"2","5","4","2","0","室内装備・装飾品",370,0.1,546,0.2,307,0.1,13,0.0,-,-,297,0.1,537,0.2
"2","5","4","3","0","寝具類",1216,0.4,734,0.3,907,0.3,2586,0.9,19463,5.5,4013,1.7,697,0.2
"2","5","4","4","0","家事雑貨",2551,0.8,2448,0.9,2711,0.8,3112,1.1,1818,0.5,1529,0.7,2589,0.8
"2","5","4","5","0","家事用消耗品",3061,1.0,2657,1.0,3473,1.0,2718,0.9,2702,0.8,2616,1.1,3148,1.0
"2","5","4","6","0","家事サービス",637,0.2,841,0.3,462,0.1,494,0.2,38,0.0,945,0.4,336,0.1
"2","4","5","0","0","被服及び履物",10892,3.6,7667,2.8,12695,3.7,11576,4.0,5812,1.6,13381,5.8,13881,4.2
"2","5","5","1","0","和服",8,0.0,4,0.0,13,0.0,-,-,-,-,-,-,16,0.0
"2","5","5","2","0","洋服",5321,1.7,2916,1.1,6694,1.9,2848,1.0,-,-,9638,4.1,7136,2.2
