"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","夫婦のみの世帯／実数（円）","夫婦のみの世帯／構成比（％）","夫婦と未婚の子供から成る世帯／実数（円）","夫婦と未婚の子供から成る世帯／構成比（％）","一人親と未婚の子供から成る世帯／実数（円）","一人親と未婚の子供から成る世帯／構成比（％）","一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）","一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）","その他／実数（円）","その他／構成比（％）","（再掲）夫婦共働き世帯／実数（円）","（再掲）夫婦共働き世帯／構成比（％）"
"0","0","0","0","0","世帯数分布",10000,-,2113,-,6901,-,443,-,161,-,543,-,6117,-
"0","0","0","0","0","調査世帯数",332,-,70,-,229,-,15,-,6,-,18,-,203,-
"0","0","0","0","0","世帯人員",3.25,-,2.00,-,3.67,-,2.64,-,2.87,-,3.22,-,3.33,-
"0","0","0","0","0","有業人員",1.83,-,1.68,-,1.90,-,1.68,-,1.00,-,1.70,-,2.18,-
"0","0","0","0","0","世帯主平均年齢",51.1,-,57.5,-,48.9,-,55.1,-,43.1,-,50.2,-,50.1,-
"1","0","0","0","0","受取",1498326,-,1339505,-,1592118,-,946724,-,1194081,-,1373988,-,1614095,-
"1","1","0","0","0","実収入",686511,100.0,684145,100.0,709750,100.0,414894,100.0,421315,100.0,621854,100.0,739772,100.0
"1","2","0","0","0","経常収入",678606,98.8,666815,97.5,704637,99.3,401812,96.8,386127,91.6,619344,99.6,729877,98.7
"1","3","0","0","0","勤め先収入",600012,87.4,541765,79.2,643564,90.7,271151,65.4,243527,57.8,541271,87.0,676740,91.5
"1","4","0","0","0","世帯主収入",475356,69.2,423655,61.9,511565,72.1,216506,52.2,243527,57.8,427389,68.7,488552,66.0
"1","6","0","0","0","うち男",453598,66.1,407173,59.5,498006,70.2,69035,16.6,-,-,383394,61.7,468596,63.3
"1","5","0","0","0","定期収入",470933,68.6,415363,60.7,507983,71.6,211979,51.1,242712,57.6,427389,68.7,484163,65.4
"1","5","0","0","0","臨時収入",3973,0.6,8267,1.2,2936,0.4,4528,1.1,815,0.2,-,-,3660,0.5
"1","5","0","0","0","賞与",451,0.1,25,0.0,646,0.1,-,-,-,-,-,-,728,0.1
"1","4","0","0","0","世帯主の配偶者の収入",110017,16.0,118109,17.3,118231,16.7,-,-,-,-,63857,10.3,179216,24.2
"1","6","0","0","0","うち女",97997,14.3,103996,15.2,105135,14.8,-,-,-,-,63857,10.3,159565,21.6
"1","4","0","0","0","他の世帯員収入",14639,2.1,-,-,13768,1.9,54645,13.2,-,-,50025,8.0,8972,1.2
"1","3","0","0","0","事業・内職収入",21929,3.2,16996,2.5,25886,3.6,-,-,-,-,8718,1.4,23634,3.2
"1","4","0","0","0","家賃収入",7204,1.0,13299,1.9,5681,0.8,-,-,-,-,8718,1.4,7783,1.1
"1","4","0","0","0","他の事業収入",13411,2.0,1026,0.1,19118,2.7,-,-,-,-,-,-,15721,2.1
"1","4","0","0","0","内職収入",1314,0.2,2671,0.4,1087,0.2,-,-,-,-,-,-,130,0.0
"1","3","0","0","0","他の経常収入",56664,8.3,108054,15.8,35187,5.0,130660,31.5,142600,33.8,69355,11.2,29503,4.0
"1","4","0","0","0","財産収入",3391,0.5,2469,0.4,2770,0.4,2,0.0,6,0.0,17637,2.8,2224,0.3
"1","4","0","0","0","社会保障給付",52052,7.6,105586,15.4,32417,4.6,103089,24.8,66847,15.9,51717,8.3,27279,3.7
"1","5","0","0","0","公的年金給付",34089,5.0,101024,14.8,10444,1.5,72411,17.5,-,-,42941,6.9,16514,2.2
"1","5","0","0","0","他の社会保障給付",17963,2.6,4561,0.7,21973,3.1,30678,7.4,66847,15.9,8777,1.4,10764,1.5
"1","4","0","0","0","仕送り金",1221,0.2,-,-,-,-,27569,6.6,75748,18.0,-,-,-,-
"1","2","0","0","0","特別収入",7905,1.2,17331,2.5,5113,0.7,13082,3.2,35188,8.4,2510,0.4,9896,1.3
"1","3","0","0","0","受贈金",185,0.0,190,0.0,192,0.0,274,0.1,752,0.2,-,-,282,0.0
"1","3","0","0","0","他の特別収入",7721,1.1,17141,2.5,4921,0.7,12809,3.1,34436,8.2,2510,0.4,9614,1.3
"1","1","0","0","0","実収入以外の受取(繰入金を除く)",534043,-,519818,-,535617,-,439285,-,627049,-,646587,-,553982,-
"1","2","0","0","0","預貯金引出",380990,-,369934,-,382764,-,326596,-,485524,-,445776,-,406444,-
"1","2","0","0","0","保険金",4767,-,11505,-,2533,-,-,-,-,-,10828,-,3735,-
"1","3","0","0","0","個人・企業年金保険金",4566,-,11505,-,2242,-,-,-,-,-,10828,-,3407,-
"1","3","0","0","0","他の保険金",201,-,-,-,291,-,-,-,-,-,-,-,328,-
"1","2","0","0","0","有価証券売却",-,-,-,-,-,-,-,-,-,-,-,-,-,-
"1","2","0","0","0","土地家屋借入金",-,-,-,-,-,-,-,-,-,-,-,-,-,-
"1","2","0","0","0","他の借入金",5000,-,5739,-,-,-,-,-,-,-,69728,-,1982,-
"1","2","0","0","0","クレジット購入借入金",142459,-,131827,-,149371,-,112689,-,141525,-,120255,-,141534,-
"1","2","0","0","0","土地家屋売却",-,-,-,-,-,-,-,-,-,-,-,-,-,-
"1","2","0","0","0","実収入以外の受取のその他",827,-,813,-,949,-,-,-,-,-,-,-,286,-
"1","1","0","0","0","繰入金",277772,-,135541,-,346751,-,92544,-,145717,-,105547,-,320341,-
"2","0","0","0","0","支払",1498326,-,1339505,-,1592118,-,946724,-,1194081,-,1373988,-,1614095,-
"2","1","0","0","0","実支出",480660,-,434267,-,503994,-,315295,-,399046,-,499403,-,499807,-
"2","2","0","0","0","生計支出",344947,-,302098,-,364024,-,253946,-,353993,-,343399,-,347486,-
"2","3","0","0","0","消費支出",344947,100.0,302098,100.0,364024,100.0,253946,100.0,353993,100.0,343399,100.0,347486,100.0
"2","4","1","0","0","食料",95367,27.6,92085,30.5,98166,27.0,71718,28.2,79526,22.5,91842,26.7,95617,27.5
"2","5","1","1","0","穀類",7100,2.1,5322,1.8,7755,2.1,5630,2.2,5403,1.5,6888,2.0,7125,2.1
"2","6","1","1","1","米類",1620,0.5,930,0.3,1851,0.5,1214,0.5,1165,0.3,1708,0.5,1582,0.5
"2","6","1","1","2","パン",3306,1.0,2709,0.9,3534,1.0,2516,1.0,1694,0.5,3377,1.0,3387,1.0
"2","6","1","1","3","麺類",1603,0.5,1273,0.4,1741,0.5,1077,0.4,1321,0.4,1564,0.5,1617,0.5
"2","6","1","1","4","他の穀類",571,0.2,409,0.1,630,0.2,824,0.3,1223,0.3,239,0.1,539,0.2
"2","5","1","2","0","魚介類",5480,1.6,6225,2.1,5464,1.5,3210,1.3,4334,1.2,4646,1.4,5188,1.5
"2","6","1","2","1","生鮮魚介",3137,0.9,4081,1.4,3076,0.8,1471,0.6,1877,0.5,1610,0.5,3007,0.9
"2","6","1","2","2","塩干魚介",958,0.3,714,0.2,1055,0.3,583,0.2,1081,0.3,971,0.3,920,0.3
"2","6","1","2","3","魚肉練製品",562,0.2,569,0.2,547,0.2,523,0.2,509,0.1,759,0.2,516,0.1
"2","6","1","2","4","他の魚介加工品",823,0.2,861,0.3,786,0.2,633,0.2,866,0.2,1307,0.4,745,0.2
"2","5","1","3","0","肉類",8890,2.6,6665,2.2,9866,2.7,6099,2.4,6310,1.8,7417,2.2,8858,2.5
"2","6","1","3","1","生鮮肉",7485,2.2,5488,1.8,8372,2.3,5032,2.0,4941,1.4,5987,1.7,7492,2.2
"2","6","1","3","2","加工肉",1405,0.4,1177,0.4,1494,0.4,1067,0.4,1369,0.4,1430,0.4,1365,0.4
"2","5","1","4","0","乳卵類",4429,1.3,3487,1.2,4876,1.3,3162,1.2,3278,0.9,3448,1.0,4453,1.3
"2","6","1","4","1","牛乳",1246,0.4,918,0.3,1397,0.4,762,0.3,459,0.1,1006,0.3,1261,0.4
"2","6","1","4","2","乳製品",2276,0.7,1822,0.6,2519,0.7,1062,0.4,1339,0.4,1944,0.6,2305,0.7
"2","6","1","4","3","卵",906,0.3,747,0.2,960,0.3,1338,0.5,1479,0.4,498,0.1,887,0.3
"2","5","1","5","0","野菜・海藻",8953,2.6,8147,2.7,9421,2.6,7654,3.0,7916,2.2,7201,2.1,8500,2.4
"2","6","1","5","1","生鮮野菜",6266,1.8,5474,1.8,6696,1.8,5199,2.0,5262,1.5,4769,1.4,5963,1.7
"2","6","1","5","2","乾物・海藻",719,0.2,724,0.2,710,0.2,715,0.3,768,0.2,821,0.2,714,0.2
"2","6","1","5","3","大豆加工品",1001,0.3,861,0.3,1084,0.3,645,0.3,804,0.2,778,0.2,949,0.3
"2","6","1","5","4","他の野菜・海藻加工品",966,0.3,1089,0.4,931,0.3,1096,0.4,1081,0.3,833,0.2,874,0.3
"2","5","1","6","0","果物",2783,0.8,2600,0.9,2852,0.8,3380,1.3,3629,1.0,2125,0.6,2625,0.8
"2","6","1","6","1","生鮮果物",2415,0.7,2119,0.7,2527,0.7,2737,1.1,2759,0.8,1875,0.5,2296,0.7
"2","6","1","6","2","果物加工品",368,0.1,481,0.2,325,0.1,643,0.3,870,0.2,249,0.1,329,0.1
"2","5","1","7","0","油脂・調味料",4283,1.2,3850,1.3,4442,1.2,3602,1.4,4489,1.3,4516,1.3,4304,1.2
"2","6","1","7","1","油脂",473,0.1,471,0.2,502,0.1,461,0.2,520,0.1,126,0.0,471,0.1
"2","6","1","7","2","調味料",3810,1.1,3379,1.1,3939,1.1,3141,1.2,3969,1.1,4390,1.3,3833,1.1
"2","5","1","8","0","菓子類",9184,2.7,7976,2.6,9594,2.6,7920,3.1,9979,2.8,9703,2.8,9525,2.7
"2","5","1","9","0","調理食品",14579,4.2,13212,4.4,14621,4.0,15432,6.1,16020,4.5,18674,5.4,14827,4.3
"2","6","1","9","1","主食的調理食品",7012,2.0,7435,2.5,6510,1.8,8004,3.2,7209,2.0,10926,3.2,7223,2.1
"2","6","1","9","2","他の調理食品",7568,2.2,5777,1.9,8111,2.2,7427,2.9,8811,2.5,7748,2.3,7604,2.2
"2","5","1","10","0","飲料",5264,1.5,5546,1.8,5169,1.4,3684,1.5,4454,1.3,6660,1.9,5324,1.5
"2","6","1","10","1","茶類",1174,0.3,1421,0.5,1129,0.3,924,0.4,1101,0.3,1002,0.3,1122,0.3
"2","6","1","10","2","コーヒー・ココア",1313,0.4,1411,0.5,1286,0.4,519,0.2,467,0.1,1922,0.6,1255,0.4
"2","6","1","10","3","他の飲料",2777,0.8,2713,0.9,2755,0.8,2240,0.9,2885,0.8,3736,1.1,2947,0.8
"2","5","1","11","0","酒類",3927,1.1,7209,2.4,2987,0.8,1328,0.5,3567,1.0,5216,1.5,3645,1.0
"2","5","1","12","0","外食",20494,5.9,21846,7.2,21119,5.8,10616,4.2,10148,2.9,15348,4.5,21242,6.1
"2","6","1","12","1","一般外食",19862,5.8,21846,7.2,20255,5.6,10008,3.9,8478,2.4,15186,4.4,20533,5.9
"2","6","1","12","2","学校給食",632,0.2,-,-,865,0.2,608,0.2,1669,0.5,162,0.0,709,0.2
"2","4","2","0","0","住居",20081,5.8,22524,7.5,19433,5.3,16220,6.4,42468,12.0,21956,6.4,15601,4.5
"2","5","2","1","0","家賃地代",14201,4.1,18675,6.2,12435,3.4,13456,5.3,36972,10.4,19840,5.8,13766,4.0
"2","5","2","2","0","設備修繕・維持",5880,1.7,3849,1.3,6998,1.9,2763,1.1,5495,1.6,2116,0.6,1835,0.5
"2","6","2","2","1","設備材料",888,0.3,266,0.1,1137,0.3,950,0.4,2609,0.7,88,0.0,251,0.1
"2","6","2","2","2","工事その他のサービス",4992,1.4,3583,1.2,5861,1.6,1814,0.7,2886,0.8,2028,0.6,1585,0.5
"2","4","3","0","0","光熱・水道",25052,7.3,20521,6.8,26160,7.2,22070,8.7,15623,4.4,31036,9.0,24508,7.1
"2","5","3","1","0","電気代",11912,3.5,10067,3.3,12398,3.4,11182,4.4,6727,1.9,13515,3.9,10837,3.1
"2","5","3","2","0","ガス代",8203,2.4,6594,2.2,8750,2.4,6988,2.8,6347,1.8,8517,2.5,8571,2.5
"2","5","3","3","0","他の光熱",258,0.1,230,0.1,199,0.1,-,-,-,-,1333,0.4,218,0.1
"2","5","3","4","0","上下水道料",4679,1.4,3631,1.2,4814,1.3,3899,1.5,2550,0.7,7671,2.2,4883,1.4
"2","4","4","0","0","家具・家事用品",15096,4.4,10852,3.6,16204,4.5,12391,4.9,24020,6.8,19728,5.7,9564,2.8
"2","5","4","1","0","家庭用耐久財",6454,1.9,3614,1.2,8243,2.3,-,-,-,-,29,0.0,2222,0.6
