"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","2人／実数（円）","2人／構成比（％）","3人／実数（円）","3人／構成比（％）","4人／実数（円）","4人／構成比（％）","5人以上／実数（円）","5人以上／構成比（％）"
"0","0","0","0","0","世帯数分布",10000,-,2511,-,3462,-,2945,-,1082,-
"0","0","0","0","0","調査世帯数",312,-,78,-,103,-,97,-,34,-
"0","0","0","0","0","世帯人員",3.28,-,2.00,-,3.00,-,4.00,-,5.16,-
"0","0","0","0","0","有業人員",1.85,-,1.55,-,1.83,-,2.05,-,2.04,-
"0","0","0","0","0","世帯主平均年齢",51.0,-,56.6,-,50.6,-,47.6,-,48.6,-
"1","0","0","0","0","受取",1609490,-,1299327,-,1688679,-,1837642,-,1454871,-
"1","1","0","0","0","実収入",705282,100.0,647089,100.0,689621,100.0,784577,100.0,674591,100.0
"1","2","0","0","0","経常収入",696422,98.7,644747,99.6,674456,97.8,778976,99.3,661905,98.1
"1","3","0","0","0","勤め先収入",644232,91.3,530692,82.0,633522,91.9,759362,96.8,628582,93.2
"1","4","0","0","0","世帯主収入",505879,71.7,438039,67.7,489953,71.0,591533,75.4,481115,71.3
"1","6","0","0","0","うち男",488178,69.2,410711,63.5,471320,68.3,588014,74.9,450131,66.7
"1","5","0","0","0","定期収入",466398,66.1,403413,62.3,468201,67.9,518095,66.0,466066,69.1
"1","5","0","0","0","臨時収入",12925,1.8,8334,1.3,9151,1.3,20495,2.6,15050,2.2
"1","5","0","0","0","賞与",26556,3.8,26291,4.1,12601,1.8,52943,6.7,-,-
"1","4","0","0","0","世帯主の配偶者の収入",125906,17.9,88180,13.6,129426,18.8,150796,19.2,134432,19.9
"1","6","0","0","0","うち女",116843,16.6,80441,12.4,119792,17.4,150796,19.2,99460,14.7
"1","4","0","0","0","他の世帯員収入",12447,1.8,4473,0.7,14144,2.1,17033,2.2,13034,1.9
"1","3","0","0","0","事業・内職収入",7301,1.0,7990,1.2,9056,1.3,6168,0.8,3173,0.5
"1","4","0","0","0","家賃収入",3145,0.4,6214,1.0,1431,0.2,3699,0.5,-,-
"1","4","0","0","0","他の事業収入",3116,0.4,1203,0.2,7625,1.1,-,-,1607,0.2
"1","4","0","0","0","内職収入",1040,0.1,573,0.1,-,-,2468,0.3,1567,0.2
"1","3","0","0","0","他の経常収入",44889,6.4,106065,16.4,31878,4.6,13446,1.7,30150,4.5
"1","4","0","0","0","財産収入",2393,0.3,7847,1.2,-,-,1436,0.2,0,0.0
"1","4","0","0","0","社会保障給付",42170,6.0,97353,15.0,31878,4.6,11641,1.5,30150,4.5
"1","5","0","0","0","公的年金給付",32121,4.6,87867,13.6,24122,3.5,5682,0.7,336,0.0
"1","5","0","0","0","他の社会保障給付",10049,1.4,9486,1.5,7756,1.1,5959,0.8,29814,4.4
"1","4","0","0","0","仕送り金",326,0.0,866,0.1,-,-,369,0.0,-,-
"1","2","0","0","0","特別収入",8860,1.3,2341,0.4,15165,2.2,5601,0.7,12686,1.9
"1","3","0","0","0","受贈金",1230,0.2,172,0.0,2500,0.4,870,0.1,599,0.1
"1","3","0","0","0","他の特別収入",7631,1.1,2169,0.3,12665,1.8,4731,0.6,12087,1.8
"1","1","0","0","0","実収入以外の受取(繰入金を除く)",646273,-,498314,-,761229,-,671875,-,552154,-
"1","2","0","0","0","預貯金引出",489481,-,350079,-,614100,-,477319,-,447368,-
"1","2","0","0","0","保険金",8359,-,17441,-,11497,-,-,-,-,-
"1","3","0","0","0","個人・企業年金保険金",4971,-,17441,-,1710,-,-,-,-,-
"1","3","0","0","0","他の保険金",3388,-,-,-,9787,-,-,-,-,-
"1","2","0","0","0","有価証券売却",3106,-,-,-,-,-,10546,-,-,-
"1","2","0","0","0","土地家屋借入金",-,-,-,-,-,-,-,-,-,-
"1","2","0","0","0","他の借入金",-,-,-,-,-,-,-,-,-,-
"1","2","0","0","0","クレジット購入借入金",144819,-,130722,-,135346,-,182684,-,104785,-
"1","2","0","0","0","土地家屋売却",-,-,-,-,-,-,-,-,-,-
"1","2","0","0","0","実収入以外の受取のその他",508,-,72,-,287,-,1327,-,-,-
"1","1","0","0","0","繰入金",257935,-,153925,-,237829,-,381190,-,228126,-
"2","0","0","0","0","支払",1609490,-,1299327,-,1688679,-,1837642,-,1454871,-
"2","1","0","0","0","実支出",631316,-,462285,-,775305,-,633189,-,557786,-
"2","2","0","0","0","生計支出",484616,-,343990,-,602141,-,477702,-,453752,-
"2","3","0","0","0","消費支出",426309,100.0,343990,100.0,433708,100.0,477702,100.0,453752,100.0
"2","4","1","0","0","食料",96060,22.5,82726,24.0,95439,22.0,103915,21.8,107600,23.7
"2","5","1","1","0","穀類",7253,1.7,4953,1.4,6784,1.6,9086,1.9,9102,2.0
