"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","2人／実数（円）","2人／構成比（％）","3人／実数（円）","3人／構成比（％）","4人／実数（円）","4人／構成比（％）","5人以上／実数（円）","5人以上／構成比（％）"
"0","0","0","0","0","世帯数分布",10000,-,4401,-,2880,-,2029,-,690,-
"0","0","0","0","0","調査世帯数",617,-,270,-,175,-,129,-,43,-
"0","0","0","0","0","世帯人員",2.92,-,2.00,-,3.00,-,4.00,-,5.31,-
"0","0","0","0","0","有業人員",1.38,-,0.87,-,1.58,-,1.98,-,2.08,-
"0","0","0","0","0","世帯主平均年齢",61.0,-,69.3,-,58.2,-,50.4,-,50.4,-
"2","2","0","0","0","生計支出",306814,-,256645,-,316159,-,388121,-,348731,-
"2","3","0","0","0","消費支出",306814,100.0,256645,100.0,316159,100.0,388121,100.0,348731,100.0
"2","4","1","0","0","食料",91276,29.7,82149,32.0,94611,29.9,103315,26.6,100170,28.7
"2","5","1","1","0","穀類",6687,2.2,5550,2.2,7134,2.3,7734,2.0,8992,2.6
"2","6","1","1","1","米類",1575,0.5,1291,0.5,1695,0.5,1797,0.5,2241,0.6
"2","6","1","1","2","パン",3130,1.0,2694,1.0,3329,1.1,3536,0.9,3882,1.1
"2","6","1","1","3","麺類",1488,0.5,1188,0.5,1652,0.5,1685,0.4,2142,0.6
"2","6","1","1","4","他の穀類",494,0.2,377,0.1,459,0.1,716,0.2,727,0.2
"2","5","1","2","0","魚介類",6484,2.1,6617,2.6,6695,2.1,5930,1.5,6386,1.8
"2","6","1","2","1","生鮮魚介",3624,1.2,3777,1.5,3618,1.1,3173,0.8,3992,1.1
"2","6","1","2","2","塩干魚介",1193,0.4,1172,0.5,1375,0.4,1011,0.3,1105,0.3
"2","6","1","2","3","魚肉練製品",703,0.2,728,0.3,749,0.2,631,0.2,559,0.2
"2","6","1","2","4","他の魚介加工品",965,0.3,940,0.4,953,0.3,1115,0.3,730,0.2
"2","5","1","3","0","肉類",8558,2.8,6959,2.7,8977,2.8,10377,2.7,11668,3.3
"2","6","1","3","1","生鮮肉",7145,2.3,5770,2.2,7418,2.3,8725,2.2,10131,2.9
"2","6","1","3","2","加工肉",1413,0.5,1189,0.5,1558,0.5,1651,0.4,1537,0.4
"2","5","1","4","0","乳卵類",4594,1.5,4055,1.6,4690,1.5,5280,1.4,5611,1.6
"2","6","1","4","1","牛乳",1320,0.4,1221,0.5,1197,0.4,1557,0.4,1775,0.5
"2","6","1","4","2","乳製品",2346,0.8,2019,0.8,2500,0.8,2705,0.7,2735,0.8
"2","6","1","4","3","卵",927,0.3,814,0.3,994,0.3,1019,0.3,1101,0.3
"2","5","1","5","0","野菜・海藻",9921,3.2,9675,3.8,10333,3.3,10210,2.6,8922,2.6
"2","6","1","5","1","生鮮野菜",6887,2.2,6642,2.6,7301,2.3,7062,1.8,6207,1.8
"2","6","1","5","2","乾物・海藻",773,0.3,742,0.3,776,0.2,845,0.2,746,0.2
"2","6","1","5","3","大豆加工品",1148,0.4,1081,0.4,1202,0.4,1221,0.3,1143,0.3
"2","6","1","5","4","他の野菜・海藻加工品",1113,0.4,1210,0.5,1054,0.3,1082,0.3,825,0.2
"2","5","1","6","0","果物",3575,1.2,3858,1.5,3831,1.2,2736,0.7,3170,0.9
"2","6","1","6","1","生鮮果物",3088,1.0,3280,1.3,3287,1.0,2446,0.6,2925,0.8
"2","6","1","6","2","果物加工品",487,0.2,578,0.2,544,0.2,290,0.1,246,0.1
"2","5","1","7","0","油脂・調味料",4228,1.4,3610,1.4,4733,1.5,4631,1.2,4874,1.4
"2","6","1","7","1","油脂",434,0.1,318,0.1,496,0.2,569,0.1,512,0.1
"2","6","1","7","2","調味料",3794,1.2,3292,1.3,4237,1.3,4062,1.0,4362,1.3
"2","5","1","8","0","菓子類",8359,2.7,7036,2.7,8598,2.7,9863,2.5,11382,3.3
"2","5","1","9","0","調理食品",14252,4.6,12653,4.9,15664,5.0,15412,4.0,15144,4.3
"2","6","1","9","1","主食的調理食品",6594,2.1,6243,2.4,6948,2.2,6728,1.7,6970,2.0
"2","6","1","9","2","他の調理食品",7657,2.5,6410,2.5,8716,2.8,8684,2.2,8174,2.3
"2","5","1","10","0","飲料",4914,1.6,4458,1.7,5569,1.8,4913,1.3,5086,1.5
"2","6","1","10","1","茶類",1142,0.4,1091,0.4,1221,0.4,1170,0.3,1061,0.3
"2","6","1","10","2","コーヒー・ココア",1185,0.4,1058,0.4,1334,0.4,1316,0.3,994,0.3
"2","6","1","10","3","他の飲料",2586,0.8,2310,0.9,3014,1.0,2427,0.6,3031,0.9
"2","5","1","11","0","酒類",3593,1.2,4054,1.6,3109,1.0,3447,0.9,3106,0.9
"2","5","1","12","0","外食",16111,5.3,13625,5.3,15279,4.8,22782,5.9,15830,4.5
"2","6","1","12","1","一般外食",15756,5.1,13613,5.3,15198,4.8,21625,5.6,14503,4.2
"2","6","1","12","2","学校給食",355,0.1,11,0.0,81,0.0,1157,0.3,1327,0.4
"2","4","2","0","0","住居",19782,6.4,11974,4.7,30585,9.7,14380,3.7,40359,11.6
"2","5","2","1","0","家賃地代",10637,3.5,9615,3.7,10825,3.4,11850,3.1,12795,3.7
