"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","2人／実数（円）","2人／構成比（％）","3人／実数（円）","3人／構成比（％）","4人／実数（円）","4人／構成比（％）","5人以上／実数（円）","5人以上／構成比（％）"
"0","0","0","0","0","世帯数分布",10000,-,2510,-,3620,-,2779,-,1091,-
"0","0","0","0","0","調査世帯数",327,-,82,-,114,-,95,-,36,-
"0","0","0","0","0","世帯人員",3.25,-,2.00,-,3.00,-,4.00,-,5.08,-
"0","0","0","0","0","有業人員",1.86,-,1.66,-,1.85,-,1.99,-,2.06,-
"0","0","0","0","0","世帯主平均年齢",50.5,-,55.6,-,50.7,-,46.7,-,48.0,-
"1","0","0","0","0","受取",1531314,-,1363554,-,1502038,-,1794746,-,1343405,-
"1","1","0","0","0","実収入",682977,100.0,641460,100.0,670883,100.0,784558,100.0,559857,100.0
"1","2","0","0","0","経常収入",657765,96.3,566419,88.3,665383,99.2,772860,98.5,549466,98.1
"1","3","0","0","0","勤め先収入",637936,93.4,555149,86.5,635416,94.7,756686,96.4,534271,95.4
"1","4","0","0","0","世帯主収入",512559,75.0,435938,68.0,509287,75.9,620765,79.1,424066,75.7
"1","6","0","0","0","うち男",490088,71.8,404008,63.0,484309,72.2,612447,78.1,395628,70.7
"1","5","0","0","0","定期収入",458588,67.1,417162,65.0,485897,72.4,476809,60.8,416859,74.5
"1","5","0","0","0","臨時収入",9122,1.3,5359,0.8,6732,1.0,18819,2.4,1007,0.2
"1","5","0","0","0","賞与",44849,6.6,13417,2.1,16658,2.5,125137,15.9,6199,1.1
"1","4","0","0","0","世帯主の配偶者の収入",108725,15.9,112720,17.6,107582,16.0,117702,15.0,80446,14.4
"1","6","0","0","0","うち女",102229,15.0,103058,16.1,98754,14.7,114555,14.6,80446,14.4
"1","4","0","0","0","他の世帯員収入",16652,2.4,6491,1.0,18547,2.8,18218,2.3,29760,5.3
"1","3","0","0","0","事業・内職収入",9815,1.4,9162,1.4,15174,2.3,6104,0.8,2983,0.5
"1","4","0","0","0","家賃収入",2137,0.3,3795,0.6,1520,0.2,2281,0.3,-,-
"1","4","0","0","0","他の事業収入",5643,0.8,2862,0.4,13087,2.0,-,-,1713,0.3
"1","4","0","0","0","内職収入",2035,0.3,2505,0.4,567,0.1,3823,0.5,1269,0.2
"1","3","0","0","0","他の経常収入",10015,1.5,2108,0.3,14793,2.2,10070,1.3,12212,2.2
"1","4","0","0","0","財産収入",1845,0.3,2063,0.3,1504,0.2,1058,0.1,4482,0.8
"1","4","0","0","0","社会保障給付",7232,1.1,45,0.0,10983,1.6,8640,1.1,7730,1.4
"1","5","0","0","0","公的年金給付",-,-,-,-,-,-,-,-,-,-
"1","5","0","0","0","他の社会保障給付",7232,1.1,45,0.0,10983,1.6,8640,1.1,7730,1.4
"1","4","0","0","0","仕送り金",938,0.1,-,-,2306,0.3,372,0.0,-,-
"1","2","0","0","0","特別収入",25212,3.7,75041,11.7,5499,0.8,11698,1.5,10391,1.9
"1","3","0","0","0","受贈金",19744,2.9,70122,10.9,2922,0.4,3012,0.4,2266,0.4
"1","3","0","0","0","他の特別収入",5468,0.8,4919,0.8,2578,0.4,8686,1.1,8125,1.5
"1","1","0","0","0","実収入以外の受取(繰入金を除く)",581120,-,603646,-,561039,-,617765,-,502558,-
"1","2","0","0","0","預貯金引出",376807,-,360177,-,345650,-,450463,-,330835,-
"1","2","0","0","0","保険金",268,-,1067,-,-,-,-,-,-,-
"1","3","0","0","0","個人・企業年金保険金",268,-,1067,-,-,-,-,-,-,-
"1","3","0","0","0","他の保険金",-,-,-,-,-,-,-,-,-,-
"1","2","0","0","0","有価証券売却",-,-,-,-,-,-,-,-,-,-
"1","2","0","0","0","土地家屋借入金",-,-,-,-,-,-,-,-,-,-
"1","2","0","0","0","他の借入金",-,-,-,-,-,-,-,-,-,-
"1","2","0","0","0","クレジット購入借入金",203196,-,241402,-,214501,-,166650,-,170857,-
"1","2","0","0","0","土地家屋売却",-,-,-,-,-,-,-,-,-,-
"1","2","0","0","0","実収入以外の受取のその他",848,-,999,-,888,-,653,-,866,-
"1","1","0","0","0","繰入金",267217,-,118449,-,270116,-,392423,-,280991,-
"2","0","0","0","0","支払",1531314,-,1363554,-,1502038,-,1794746,-,1343405,-
"2","1","0","0","0","実支出",559771,-,566860,-,571295,-,556196,-,514305,-
"2","2","0","0","0","生計支出",420628,-,434602,-,429896,-,398016,-,415317,-
"2","3","0","0","0","消費支出",420628,100.0,434602,100.0,429896,100.0,398016,100.0,415317,100.0
"2","4","1","0","0","食料",106481,25.3,89487,20.6,104639,24.3,120260,30.2,116598,28.1
