"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","夫婦のみの世帯／実数（円）","夫婦のみの世帯／構成比（％）","夫婦と未婚の子供から成る世帯／実数（円）","夫婦と未婚の子供から成る世帯／構成比（％）","一人親と未婚の子供から成る世帯／実数（円）","一人親と未婚の子供から成る世帯／構成比（％）","一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）","一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）","その他／実数（円）","その他／構成比（％）","（再掲）夫婦共働き世帯／実数（円）","（再掲）夫婦共働き世帯／構成比（％）"
"0","0","0","0","0","世帯数分布",10000,-,2099,-,6873,-,494,-,165,-,535,-,6296,-
"0","0","0","0","0","調査世帯数",327,-,69,-,225,-,16,-,6,-,17,-,204,-
"0","0","0","0","0","世帯人員",3.25,-,2.00,-,3.66,-,2.63,-,2.87,-,3.50,-,3.35,-
"0","0","0","0","0","有業人員",1.86,-,1.70,-,1.93,-,1.79,-,1.00,-,1.69,-,2.18,-
"0","0","0","0","0","世帯主平均年齢",50.5,-,55.4,-,48.7,-,55.6,-,43.1,-,50.5,-,49.6,-
"1","0","0","0","0","受取",1531314,-,1519217,-,1606561,-,797685,-,1024738,-,1289220,-,1715878,-
"1","1","0","0","0","実収入",682977,100.0,712871,100.0,709106,100.0,293125,100.0,325366,100.0,589851,100.0,763957,100.0
"1","2","0","0","0","経常収入",657765,96.3,623131,87.4,700520,98.8,291428,99.4,320278,98.4,582522,98.8,729112,95.4
"1","3","0","0","0","勤め先収入",637936,93.4,609651,85.5,679227,95.8,263168,89.8,235593,72.4,564351,95.7,717948,94.0
"1","4","0","0","0","世帯主収入",512559,75.0,474837,66.6,550195,77.6,198119,67.6,235593,72.4,467283,79.2,532536,69.7
"1","6","0","0","0","うち男",490088,71.8,460194,64.6,538364,75.9,39085,13.3,-,-,403456,68.4,515727,67.5
"1","5","0","0","0","定期収入",458588,67.1,453237,63.6,480728,67.8,187587,64.0,234777,72.2,445294,75.5,471171,61.7
"1","5","0","0","0","臨時収入",9122,1.3,5554,0.8,11245,1.6,4620,1.6,815,0.3,-,-,9946,1.3
"1","5","0","0","0","賞与",44849,6.6,16047,2.3,58222,8.2,5912,2.0,-,-,21988,3.7,51419,6.7
"1","4","0","0","0","世帯主の配偶者の収入",108725,15.9,134815,18.9,111971,15.8,-,-,-,-,64998,11.0,172103,22.5
"1","6","0","0","0","うち女",102229,15.0,123258,17.3,106049,15.0,-,-,-,-,64998,11.0,161785,21.2
"1","4","0","0","0","他の世帯員収入",16652,2.4,-,-,17061,2.4,65049,22.2,-,-,32070,5.4,13309,1.7
"1","3","0","0","0","事業・内職収入",9815,1.4,10958,1.5,10230,1.4,-,-,-,-,9055,1.5,6576,0.9
"1","4","0","0","0","家賃収入",2137,0.3,4539,0.6,1018,0.1,-,-,-,-,9055,1.5,2447,0.3
"1","4","0","0","0","他の事業収入",5643,0.8,3423,0.5,7166,1.0,-,-,-,-,-,-,3804,0.5
"1","4","0","0","0","内職収入",2035,0.3,2996,0.4,2046,0.3,-,-,-,-,-,-,326,0.0
"1","3","0","0","0","他の経常収入",10015,1.5,2522,0.4,11063,1.6,28259,9.6,84685,26.0,9116,1.5,4587,0.6
"1","4","0","0","0","財産収入",1845,0.3,2467,0.3,1918,0.3,186,0.1,558,0.2,-,-,853,0.1
"1","4","0","0","0","社会保障給付",7232,1.1,54,0.0,9145,1.3,9074,3.1,27191,8.4,9116,1.5,3735,0.5
"1","5","0","0","0","公的年金給付",-,-,-,-,-,-,-,-,-,-,-,-,-,-
"1","5","0","0","0","他の社会保障給付",7232,1.1,54,0.0,9145,1.3,9074,3.1,27191,8.4,9116,1.5,3735,0.5
"1","4","0","0","0","仕送り金",938,0.1,-,-,-,-,18999,6.5,56936,17.5,-,-,-,-
"1","2","0","0","0","特別収入",25212,3.7,89740,12.6,8586,1.2,1698,0.6,5088,1.6,7329,1.2,34845,4.6
"1","3","0","0","0","受贈金",19744,2.9,83867,11.8,2583,0.4,-,-,-,-,6862,1.2,29800,3.9
"1","3","0","0","0","他の特別収入",5468,0.8,5874,0.8,6004,0.8,1698,0.6,5088,1.6,467,0.1,5045,0.7
"1","1","0","0","0","実収入以外の受取(繰入金を除く)",581120,-,675207,-,575115,-,408231,-,549984,-,448673,-,636641,-
"1","2","0","0","0","預貯金引出",376807,-,404109,-,379455,-,260485,-,435259,-,343046,-,402092,-
"1","2","0","0","0","保険金",268,-,1276,-,-,-,-,-,-,-,-,-,425,-
"1","3","0","0","0","個人・企業年金保険金",268,-,1276,-,-,-,-,-,-,-,-,-,425,-
"1","3","0","0","0","他の保険金",-,-,-,-,-,-,-,-,-,-,-,-,-,-
"1","2","0","0","0","有価証券売却",-,-,-,-,-,-,-,-,-,-,-,-,-,-
"1","2","0","0","0","土地家屋借入金",-,-,-,-,-,-,-,-,-,-,-,-,-,-
"1","2","0","0","0","他の借入金",-,-,-,-,-,-,-,-,-,-,-,-,-,-
"1","2","0","0","0","クレジット購入借入金",203196,-,268627,-,194911,-,147746,-,114725,-,104091,-,233586,-
"1","2","0","0","0","土地家屋売却",-,-,-,-,-,-,-,-,-,-,-,-,-,-
"1","2","0","0","0","実収入以外の受取のその他",848,-,1195,-,750,-,-,-,-,-,1535,-,537,-
"1","1","0","0","0","繰入金",267217,-,131139,-,322340,-,96328,-,149388,-,250696,-,315281,-
"2","0","0","0","0","支払",1531314,-,1519217,-,1606561,-,797685,-,1024738,-,1289220,-,1715878,-
"2","1","0","0","0","実支出",559771,-,628592,-,566559,-,367765,-,366812,-,379732,-,615329,-
"2","2","0","0","0","生計支出",420628,-,480337,-,419866,-,323703,-,325745,-,285589,-,460837,-
"2","3","0","0","0","消費支出",420628,100.0,480337,100.0,419866,100.0,323703,100.0,325745,100.0,285589,100.0,460837,100.0
"2","4","1","0","0","食料",106481,25.3,96124,20.0,113705,27.1,66710,20.6,78439,24.1,91013,31.9,111873,24.3
"2","5","1","1","0","穀類",7720,1.8,5963,1.2,8491,2.0,5448,1.7,5794,1.8,6800,2.4,8081,1.8
"2","6","1","1","1","米類",1822,0.4,1109,0.2,2068,0.5,2145,0.7,2159,0.7,1164,0.4,1814,0.4
"2","6","1","1","2","パン",3572,0.8,3032,0.6,3890,0.9,1424,0.4,1800,0.6,3579,1.3,3847,0.8
"2","6","1","1","3","麺類",1764,0.4,1274,0.3,1941,0.5,1524,0.5,1454,0.4,1624,0.6,1864,0.4
"2","6","1","1","4","他の穀類",563,0.1,548,0.1,592,0.1,355,0.1,381,0.1,433,0.2,555,0.1
"2","5","1","2","0","魚介類",5864,1.4,5523,1.1,6273,1.5,2765,0.9,2950,0.9,4815,1.7,5960,1.3
"2","6","1","2","1","生鮮魚介",3384,0.8,3219,0.7,3650,0.9,1558,0.5,1604,0.5,2304,0.8,3484,0.8
"2","6","1","2","2","塩干魚介",1003,0.2,793,0.2,1117,0.3,424,0.1,693,0.2,889,0.3,1021,0.2
"2","6","1","2","3","魚肉練製品",614,0.1,654,0.1,623,0.1,351,0.1,257,0.1,576,0.2,607,0.1
"2","6","1","2","4","他の魚介加工品",863,0.2,857,0.2,882,0.2,431,0.1,396,0.1,1046,0.4,848,0.2
"2","5","1","3","0","肉類",8786,2.1,5876,1.2,10034,2.4,5658,1.7,6473,2.0,7056,2.5,9337,2.0
"2","6","1","3","1","生鮮肉",7348,1.7,4627,1.0,8525,2.0,4273,1.3,4888,1.5,5742,2.0,7827,1.7
"2","6","1","3","2","加工肉",1438,0.3,1249,0.3,1509,0.4,1385,0.4,1585,0.5,1314,0.5,1509,0.3
"2","5","1","4","0","乳卵類",4732,1.1,3831,0.8,5109,1.2,4298,1.3,4489,1.4,3813,1.3,4839,1.1
"2","6","1","4","1","牛乳",1295,0.3,898,0.2,1366,0.3,1924,0.6,1075,0.3,1370,0.5,1289,0.3
"2","6","1","4","2","乳製品",2546,0.6,2176,0.5,2792,0.7,1337,0.4,2272,0.7,1955,0.7,2658,0.6
"2","6","1","4","3","卵",890,0.2,758,0.2,951,0.2,1037,0.3,1143,0.4,489,0.2,891,0.2
"2","5","1","5","0","野菜・海藻",9212,2.2,7760,1.6,10025,2.4,5908,1.8,6619,2.0,7510,2.6,9163,2.0
"2","6","1","5","1","生鮮野菜",6501,1.5,5422,1.1,7101,1.7,3876,1.2,4047,1.2,5459,1.9,6496,1.4
"2","6","1","5","2","乾物・海藻",692,0.2,563,0.1,770,0.2,452,0.1,533,0.2,419,0.1,740,0.2
"2","6","1","5","3","大豆加工品",1023,0.2,847,0.2,1111,0.3,730,0.2,1031,0.3,857,0.3,981,0.2
"2","6","1","5","4","他の野菜・海藻加工品",995,0.2,928,0.2,1044,0.2,850,0.3,1008,0.3,774,0.3,946,0.2
"2","5","1","6","0","果物",3040,0.7,2176,0.5,3390,0.8,2619,0.8,3176,1.0,2309,0.8,3131,0.7
"2","6","1","6","1","生鮮果物",2594,0.6,1765,0.4,2932,0.7,2117,0.7,2747,0.8,1935,0.7,2767,0.6
"2","6","1","6","2","果物加工品",446,0.1,411,0.1,458,0.1,501,0.2,429,0.1,374,0.1,364,0.1
"2","5","1","7","0","油脂・調味料",4334,1.0,3564,0.7,4692,1.1,3085,1.0,2692,0.8,3897,1.4,4503,1.0
"2","6","1","7","1","油脂",484,0.1,377,0.1,546,0.1,186,0.1,190,0.1,388,0.1,548,0.1
"2","6","1","7","2","調味料",3849,0.9,3187,0.7,4146,1.0,2900,0.9,2502,0.8,3508,1.2,3955,0.9
"2","5","1","8","0","菓子類",9353,2.2,8459,1.8,9884,2.4,6203,1.9,9206,2.8,8953,3.1,10006,2.2
"2","5","1","9","0","調理食品",16210,3.9,14637,3.0,16335,3.9,13173,4.1,14370,4.4,23588,8.3,16523,3.6
"2","6","1","9","1","主食的調理食品",7563,1.8,7662,1.6,7193,1.7,6898,2.1,7307,2.2,12535,4.4,7803,1.7
"2","6","1","9","2","他の調理食品",8648,2.1,6975,1.5,9142,2.2,6275,1.9,7063,2.2,11053,3.9,8720,1.9
"2","5","1","10","0","飲料",6390,1.5,7196,1.5,6232,1.5,3858,1.2,3744,1.1,7599,2.7,6880,1.5
"2","6","1","10","1","茶類",1503,0.4,1662,0.3,1504,0.4,674,0.2,603,0.2,1643,0.6,1712,0.4
"2","6","1","10","2","コーヒー・ココア",1446,0.3,2276,0.5,1276,0.3,420,0.1,224,0.1,1311,0.5,1570,0.3
"2","6","1","10","3","他の飲料",3441,0.8,3257,0.7,3452,0.8,2765,0.9,2917,0.9,4645,1.6,3599,0.8
"2","5","1","11","0","酒類",4627,1.1,7749,1.6,4063,1.0,945,0.3,2420,0.7,3015,1.1,4625,1.0
"2","5","1","12","0","外食",26214,6.2,23391,4.9,29176,6.9,12750,3.9,16505,5.1,11659,4.1,28827,6.3
"2","6","1","12","1","一般外食",25939,6.2,23391,4.9,28829,6.9,12393,3.8,15436,4.7,11312,4.0,28580,6.2
"2","6","1","12","2","学校給食",275,0.1,-,-,347,0.1,357,0.1,1069,0.3,347,0.1,247,0.1
"2","4","2","0","0","住居",23818,5.7,57388,11.9,14352,3.4,22782,7.0,34797,10.7,14668,5.1,27088,5.9
"2","5","2","1","0","家賃地代",14247,3.4,24710,5.1,10796,2.6,20320,6.3,33982,10.4,11932,4.2,14966,3.2
"2","5","2","2","0","設備修繕・維持",9571,2.3,32678,6.8,3556,0.8,2462,0.8,815,0.3,2736,1.0,12123,2.6
"2","6","2","2","1","設備材料",6262,1.5,28276,5.9,307,0.1,533,0.2,815,0.3,1675,0.6,9107,2.0
"2","6","2","2","2","工事その他のサービス",3309,0.8,4402,0.9,3249,0.8,1929,0.6,-,-,1061,0.4,3016,0.7
"2","4","3","0","0","光熱・水道",26251,6.2,22743,4.7,27993,6.7,22578,7.0,19002,5.8,21028,7.4,25491,5.5
"2","5","3","1","0","電気代",13058,3.1,11666,2.4,13653,3.3,11786,3.6,10629,3.3,12052,4.2,12078,2.6
"2","5","3","2","0","ガス代",7798,1.9,7204,1.5,8106,1.9,7592,2.3,7279,2.2,6359,2.2,7624,1.7
