"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","持家／実数（円）","持家／構成比（％）","民営借家／実数（円）","民営借家／構成比（％）","公営借家／実数（円）","公営借家／構成比（％）","給与住宅／実数（円）","給与住宅／構成比（％）"
"0","0","0","0","0","世帯数分布",10000,-,8794,-,899,-,154,-,153,-
"0","0","0","0","0","調査世帯数",612,-,541,-,53,-,10,-,8,-
"0","0","0","0","0","世帯人員",2.93,-,2.92,-,2.91,-,2.43,-,3.64,-
"0","0","0","0","0","有業人員",1.39,-,1.36,-,1.68,-,1.00,-,2.00,-
"0","0","0","0","0","世帯主平均年齢",60.9,-,62.1,-,50.5,-,70.8,-,46.9,-
"2","2","0","0","0","生計支出",374244,-,379042,-,352764,-,192161,-,407366,-
"2","3","0","0","0","消費支出",374244,100.0,379042,100.0,352764,100.0,192161,100.0,407366,100.0
"2","4","1","0","0","食料",100476,26.8,101486,26.8,93535,26.5,64741,33.7,119022,29.2
"2","5","1","1","0","穀類",7718,2.1,7738,2.0,6927,2.0,7696,4.0,11213,2.8
"2","6","1","1","1","米類",1905,0.5,1956,0.5,1290,0.4,2745,1.4,1748,0.4
"2","6","1","1","2","パン",3568,1.0,3507,0.9,3791,1.1,3174,1.7,6138,1.5
"2","6","1","1","3","麺類",1711,0.5,1713,0.5,1628,0.5,1452,0.8,2345,0.6
"2","6","1","1","4","他の穀類",534,0.1,562,0.1,218,0.1,326,0.2,981,0.2
"2","5","1","2","0","魚介類",6869,1.8,7114,1.9,4917,1.4,4571,2.4,6584,1.6
"2","6","1","2","1","生鮮魚介",3882,1.0,4053,1.1,2479,0.7,2270,1.2,3924,1.0
"2","6","1","2","2","塩干魚介",1224,0.3,1249,0.3,1046,0.3,1030,0.5,999,0.2
"2","6","1","2","3","魚肉練製品",710,0.2,737,0.2,458,0.1,589,0.3,786,0.2
"2","6","1","2","4","他の魚介加工品",1053,0.3,1075,0.3,933,0.3,682,0.4,876,0.2
