"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","持家／実数（円）","持家／構成比（％）","民営借家／実数（円）","民営借家／構成比（％）","公営借家／実数（円）","公営借家／構成比（％）","給与住宅／実数（円）","給与住宅／構成比（％）"
"0","0","0","0","0","世帯数分布",10000,-,8178,-,1466,-,42,-,314,-
"0","0","0","0","0","調査世帯数",324,-,271,-,43,-,1,-,9,-
"0","0","0","0","0","世帯人員",3.22,-,3.26,-,2.96,-,x,-,3.13,-
"0","0","0","0","0","有業人員",1.86,-,1.88,-,1.70,-,x,-,2.07,-
"0","0","0","0","0","世帯主平均年齢",51.0,-,52.0,-,45.6,-,x,-,50.4,-
"1","0","0","0","0","受取",1481041,-,1485176,-,1475833,-,x,-,1509032,-
"1","1","0","0","0","実収入",632295,100.0,639178,100.0,590049,100.0,x,x,687074,100.0
"1","2","0","0","0","経常収入",625243,98.9,632946,99.0,581368,98.5,x,x,665347,96.8
"1","3","0","0","0","勤め先収入",609448,96.4,616726,96.5,575639,97.6,x,x,611525,89.0
"1","4","0","0","0","世帯主収入",484368,76.6,489228,76.5,445363,75.5,x,x,575649,83.8
"1","6","0","0","0","うち男",469194,74.2,473724,74.1,428345,72.6,x,x,575649,83.8
"1","5","0","0","0","定期収入",460982,72.9,461608,72.2,442076,74.9,x,x,565562,82.3
"1","5","0","0","0","臨時収入",7312,1.2,7965,1.2,3288,0.6,-,-,10087,1.5
"1","5","0","0","0","賞与",16073,2.5,19655,3.1,-,-,-,-,-,-
"1","4","0","0","0","世帯主の配偶者の収入",117033,18.5,117788,18.4,130276,22.1,x,x,32526,4.7
"1","6","0","0","0","うち女",111922,17.7,111538,17.5,130276,22.1,x,x,32526,4.7
"1","4","0","0","0","他の世帯員収入",8046,1.3,9711,1.5,-,-,-,-,3351,0.5
"1","3","0","0","0","事業・内職収入",7119,1.1,8036,1.3,2563,0.4,-,-,5468,0.8
"1","4","0","0","0","家賃収入",2594,0.4,2863,0.4,1724,0.3,-,-,-,-
"1","4","0","0","0","他の事業収入",3523,0.6,4097,0.6,-,-,-,-,5468,0.8
"1","4","0","0","0","内職収入",1003,0.2,1076,0.2,839,0.1,-,-,-,-
"1","3","0","0","0","他の経常収入",8676,1.4,8184,1.3,3166,0.5,-,-,48354,7.0
"1","4","0","0","0","財産収入",1001,0.2,1224,0.2,-,-,-,-,-,-
"1","4","0","0","0","社会保障給付",7417,1.2,6645,1.0,3166,0.5,-,-,48354,7.0
"1","5","0","0","0","公的年金給付",1291,0.2,1578,0.2,-,-,-,-,-,-
"1","5","0","0","0","他の社会保障給付",6127,1.0,5067,0.8,3166,0.5,-,-,48354,7.0
"1","4","0","0","0","仕送り金",258,0.0,315,0.0,-,-,-,-,-,-
"1","2","0","0","0","特別収入",7052,1.1,6232,1.0,8681,1.5,-,-,21726,3.2
"1","3","0","0","0","受贈金",2332,0.4,1297,0.2,4307,0.7,-,-,20373,3.0
"1","3","0","0","0","他の特別収入",4720,0.7,4935,0.8,4374,0.7,-,-,1353,0.2
"1","1","0","0","0","実収入以外の受取(繰入金を除く)",609938,-,635623,-,448740,-,x,-,752283,-
"1","2","0","0","0","預貯金引出",433325,-,450903,-,313381,-,x,-,572887,-
"1","2","0","0","0","保険金",3341,-,4085,-,-,-,-,-,-,-
"1","3","0","0","0","個人・企業年金保険金",741,-,907,-,-,-,-,-,-,-
"1","3","0","0","0","他の保険金",2599,-,3179,-,-,-,-,-,-,-
"1","2","0","0","0","有価証券売却",-,-,-,-,-,-,-,-,-,-
"1","2","0","0","0","土地家屋借入金",-,-,-,-,-,-,-,-,-,-
"1","2","0","0","0","他の借入金",3408,-,4167,-,-,-,-,-,-,-
"1","2","0","0","0","クレジット購入借入金",169196,-,176311,-,131683,-,x,-,179396,-
"1","2","0","0","0","土地家屋売却",-,-,-,-,-,-,-,-,-,-
"1","2","0","0","0","実収入以外の受取のその他",668,-,157,-,3676,-,-,-,-,-
"1","1","0","0","0","繰入金",238809,-,210374,-,437045,-,x,-,69675,-
"2","0","0","0","0","支払",1481041,-,1485176,-,1475833,-,x,-,1509032,-
"2","1","0","0","0","実支出",550646,-,559233,-,518049,-,x,-,526223,-
"2","2","0","0","0","生計支出",400235,-,404704,-,385457,-,x,-,379809,-
"2","3","0","0","0","消費支出",400235,100.0,404704,100.0,385457,100.0,x,x,379809,100.0
"2","4","1","0","0","食料",103751,25.9,102892,25.4,108495,28.1,x,x,111192,29.3
"2","5","1","1","0","穀類",7536,1.9,7572,1.9,7628,2.0,x,x,6501,1.7
"2","6","1","1","1","米類",1864,0.5,1931,0.5,1592,0.4,-,-,1647,0.4
"2","6","1","1","2","パン",3432,0.9,3440,0.9,3642,0.9,x,x,2427,0.6
"2","6","1","1","3","麺類",1721,0.4,1705,0.4,1782,0.5,x,x,1683,0.4
"2","6","1","1","4","他の穀類",519,0.1,497,0.1,612,0.2,-,-,743,0.2
"2","5","1","2","0","魚介類",5507,1.4,5566,1.4,5175,1.3,x,x,5935,1.6
"2","6","1","2","1","生鮮魚介",3235,0.8,3277,0.8,2999,0.8,x,x,3634,1.0
"2","6","1","2","2","塩干魚介",952,0.2,979,0.2,921,0.2,-,-,515,0.1
"2","6","1","2","3","魚肉練製品",548,0.1,546,0.1,534,0.1,x,x,594,0.2
"2","6","1","2","4","他の魚介加工品",772,0.2,764,0.2,721,0.2,x,x,1192,0.3
"2","5","1","3","0","肉類",9226,2.3,9145,2.3,9542,2.5,x,x,10176,2.7
"2","6","1","3","1","生鮮肉",7678,1.9,7573,1.9,8034,2.1,x,x,8867,2.3
"2","6","1","3","2","加工肉",1548,0.4,1572,0.4,1508,0.4,-,-,1308,0.3
"2","5","1","4","0","乳卵類",4587,1.1,4645,1.1,4131,1.1,x,x,5405,1.4
"2","6","1","4","1","牛乳",1384,0.3,1418,0.4,1199,0.3,x,x,1453,0.4
"2","6","1","4","2","乳製品",2308,0.6,2347,0.6,2022,0.5,x,x,2750,0.7
"2","6","1","4","3","卵",895,0.2,880,0.2,910,0.2,x,x,1202,0.3
"2","5","1","5","0","野菜・海藻",10117,2.5,10384,2.6,8651,2.2,x,x,11102,2.9
"2","6","1","5","1","生鮮野菜",7195,1.8,7372,1.8,6273,1.6,x,x,7660,2.0
"2","6","1","5","2","乾物・海藻",676,0.2,679,0.2,633,0.2,-,-,902,0.2
"2","6","1","5","3","大豆加工品",1127,0.3,1158,0.3,889,0.2,x,x,1496,0.4
"2","6","1","5","4","他の野菜・海藻加工品",1119,0.3,1175,0.3,856,0.2,-,-,1043,0.3
"2","5","1","6","0","果物",2829,0.7,2862,0.7,2720,0.7,x,x,2633,0.7
"2","6","1","6","1","生鮮果物",2460,0.6,2489,0.6,2431,0.6,x,x,1954,0.5
"2","6","1","6","2","果物加工品",369,0.1,373,0.1,289,0.1,-,-,679,0.2
"2","5","1","7","0","油脂・調味料",4112,1.0,4190,1.0,3660,0.9,x,x,4527,1.2
"2","6","1","7","1","油脂",483,0.1,526,0.1,284,0.1,x,x,273,0.1
