規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,19.2,20,18.1,152.2,165.7,132.2,139.7,150,124.5,12.5,15.7,7.7
５人以上,"鉱業,採石業,砂利採取業",20.6,20.7,20.2,167,169.6,157,150.4,151.7,145.5,16.6,17.9,11.5
５人以上,建設業,21.7,21.9,20.2,183.9,187.4,164.7,164.2,166.1,153.9,19.7,21.3,10.8
５人以上,製造業,20.3,20.6,19.3,167.9,173,153.7,155.1,159.1,144.1,12.8,13.9,9.6
５人以上,電気・ガス・熱供給・水道業,19.7,19.6,20,168.8,169.4,163.8,149.2,149.2,149.1,19.6,20.2,14.7
５人以上,情報通信業,20.7,21,20,176.4,180.6,163.9,156.4,159.3,147.8,20,21.3,16.1
５人以上,"運輸業,郵便業",19.8,20,18.9,168,175.2,140.2,147.3,152.1,128.9,20.7,23.1,11.3
５人以上,"卸売業,小売業",19.2,20,18.2,146.6,160.4,130.2,138.9,150.9,124.7,7.7,9.5,5.5
５人以上,"金融業,保険業",20.3,20.9,19.6,165.2,175.6,153.6,147.8,155.3,139.5,17.4,20.3,14.1
５人以上,"不動産業,物品賃貸業",20.2,20.6,19.3,162.6,169.7,147.8,149.3,154.8,138,13.3,14.9,9.8
５人以上,"学術研究,専門・技術サービス業",20.8,21.2,20,176.9,183.8,161.2,155.4,159.1,147.1,21.5,24.7,14.1
５人以上,"宿泊業,飲食サービス業",16.1,17.1,15.2,109.4,130.1,92.1,102.4,119.7,88,7,10.4,4.1
５人以上,"生活関連サービス業,娯楽業",18.4,19,17.9,144.6,152.2,137.8,134.9,141.5,129,9.7,10.7,8.8
５人以上,"教育,学習支援業",16.5,16.8,16.2,116.1,118.4,113.8,112.7,115.2,110.1,3.4,3.2,3.7
５人以上,"医療,福祉",17.9,18,17.8,131.8,139.6,128.7,126,132,123.6,5.8,7.6,5.1
５人以上,複合サービス事業,19.7,20.1,19.2,150.2,158.5,140.2,142.6,149.8,134,7.6,8.7,6.2
５人以上,サービス業（他に分類されないもの）,19.3,20.2,18.1,151.7,168.4,129.5,138,150.2,121.8,13.7,18.2,7.7
30人以上,調査産業計,19.6,20.2,18.7,157.9,168.8,140.2,143.7,151.6,131,14.2,17.2,9.2
30人以上,"鉱業,採石業,砂利採取業",20.6,20.7,20.2,167,169.6,157,150.4,151.7,145.5,16.6,17.9,11.5
30人以上,建設業,21.7,21.9,20.3,187,189.3,173.4,163,163.9,157.6,24,25.4,15.8
30人以上,製造業,20.2,20.5,19.3,167.7,171.7,156.1,154,157,145.1,13.7,14.7,11
30人以上,電気・ガス・熱供給・水道業,20,20,20,173.2,174.6,163.8,151.4,151.8,149.1,21.8,22.8,14.7
30人以上,情報通信業,20.7,21,19.9,177.9,181.8,165.4,156.1,158.8,147.4,21.8,23,18
30人以上,"運輸業,郵便業",19.6,19.8,18.9,168.3,174.5,143.6,147.5,151.7,130.9,20.8,22.8,12.7
30人以上,"卸売業,小売業",19.8,20.5,19,152.6,164.9,136.6,143.8,154.1,130.5,8.8,10.8,6.1
30人以上,"金融業,保険業",20.3,20.9,19.6,165.7,176.1,154.4,147.5,154.7,139.6,18.2,21.4,14.8
30人以上,"不動産業,物品賃貸業",20.1,20.6,19.3,159,166.9,144.6,146.5,152.9,134.8,12.5,14,9.8
30人以上,"学術研究,専門・技術サービス業",20.9,21.1,20.2,181.4,186,168.2,156.7,158.7,150.8,24.7,27.3,17.4
30人以上,"宿泊業,飲食サービス業",17.8,18.6,17.2,124.5,144.6,108.8,115.3,132,102.2,9.2,12.6,6.6
30人以上,"生活関連サービス業,娯楽業",18.6,19.3,17.9,146.9,155.6,138.5,136.3,144.6,128.4,10.6,11,10.1
30人以上,"教育,学習支援業",16.9,16.9,17,119.8,119.9,119.5,116.4,116.9,115.7,3.4,3,3.8
30人以上,"医療,福祉",18.5,18.4,18.6,141.8,145.2,140.4,135.5,137.4,134.7,6.3,7.8,5.7
30人以上,複合サービス事業,20.1,20.8,19,146.7,161.5,121.3,136.6,149.6,114.3,10.1,11.9,7
30人以上,サービス業（他に分類されないもの）,19,19.9,18,149.6,166,129,136.3,148.3,121.3,13.3,17.7,7.7
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２６年７月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
