規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.8,18.5,16.9,142.2,154.1,124.6,130.5,139.3,117.5,11.7,14.8,7.1
５人以上,"鉱業,採石業,砂利採取業",18.7,18.8,18.6,152.5,156,140.2,135.1,136,131.8,17.4,20,8.4
５人以上,建設業,19.9,20.3,18.4,168.7,172.5,148.3,148.9,150.8,138.7,19.8,21.7,9.6
５人以上,製造業,18.5,18.7,17.9,153.2,157,142.7,141.4,144.2,133.6,11.8,12.8,9.1
５人以上,電気・ガス・熱供給・水道業,18.1,18,18.5,154,154.6,149,136.8,136.7,137.6,17.2,17.9,11.4
５人以上,情報通信業,18.6,18.8,18,160.4,163.9,150,141.7,144,135,18.7,19.9,15
５人以上,"運輸業,郵便業",19.2,19.5,18.1,166.5,174.3,134.2,147.5,153.1,124.4,19,21.2,9.8
５人以上,"卸売業,小売業",18.1,18.6,17.4,138,149.2,124.6,130.6,140.1,119.3,7.4,9.1,5.3
５人以上,"金融業,保険業",18.7,19.2,18.1,153.3,162.5,142.9,136.6,142.8,129.6,16.7,19.7,13.3
５人以上,"不動産業,物品賃貸業",18.8,19.1,18.2,150.6,156.3,139,139,143.2,130.5,11.6,13.1,8.5
５人以上,"学術研究,専門・技術サービス業",18.9,19.4,17.7,160.2,167.2,143.4,141,145.2,130.8,19.2,22,12.6
５人以上,"宿泊業,飲食サービス業",15.6,16.9,14.4,112.2,133.6,94.3,105,122.7,90.1,7.2,10.9,4.2
５人以上,"生活関連サービス業,娯楽業",17.9,18.5,17.4,138.5,147.5,130.5,130.7,138.2,124.1,7.8,9.3,6.4
５人以上,"教育,学習支援業",12.9,13.1,12.7,91.2,93.1,89.2,88.5,90.5,86.4,2.7,2.6,2.8
５人以上,"医療,福祉",17.2,17.2,17.2,127.7,132.9,125.6,122.3,126.1,120.8,5.4,6.8,4.8
５人以上,複合サービス事業,17.7,17.8,17.6,134.3,139.7,127.8,128.9,133.3,123.6,5.4,6.4,4.2
５人以上,サービス業（他に分類されないもの）,18.2,18.9,17.3,143.3,158.8,124.4,130.5,141.2,117.4,12.8,17.6,7
30人以上,調査産業計,18.1,18.6,17.4,146.9,156.6,131.4,133.6,140.2,123,13.3,16.4,8.4
30人以上,"鉱業,採石業,砂利採取業",18.7,18.8,18.6,152.5,156,140.2,135.1,136,131.8,17.4,20,8.4
30人以上,建設業,19.9,20.3,18.1,170.7,174.1,152.9,146.7,148.1,139.5,24,26,13.4
30人以上,製造業,18.4,18.6,17.9,153.6,156.2,146,141,142.8,135.5,12.6,13.4,10.5
30人以上,電気・ガス・熱供給・水道業,18.5,18.5,18.5,158.4,159.8,149,139.4,139.7,137.6,19,20.1,11.4
30人以上,情報通信業,18.6,18.8,18,161.8,164.9,151.6,141.3,143.3,134.6,20.5,21.6,17
30人以上,"運輸業,郵便業",19.2,19.4,18.3,168.9,176,138.6,149,154,127.5,19.9,22,11.1
30人以上,"卸売業,小売業",18.6,18.9,18.3,143.2,152.3,131.4,134.8,142,125.5,8.4,10.3,5.9
30人以上,"金融業,保険業",18.6,19.1,18.1,153.7,162.8,143.5,136.1,142.1,129.4,17.6,20.7,14.1
30人以上,"不動産業,物品賃貸業",18.8,19.1,18.3,148.2,154.4,137.3,137.1,141.8,128.7,11.1,12.6,8.6
30人以上,"学術研究,専門・技術サービス業",18.9,19.4,17.5,163.6,169.5,145.9,141.3,144.7,131.1,22.3,24.8,14.8
30人以上,"宿泊業,飲食サービス業",17.3,18.6,16.4,131.9,153,115.6,122.1,139.3,108.8,9.8,13.7,6.8
30人以上,"生活関連サービス業,娯楽業",18.1,19,17.2,139.1,149.9,128.7,131.1,140.5,122.1,8,9.4,6.6
30人以上,"教育,学習支援業",12.8,13,12.6,90.4,92.2,88.2,87.7,89.8,85.2,2.7,2.4,3
30人以上,"医療,福祉",18.1,17.9,18.2,137.6,138.9,137.1,131.8,131.9,131.8,5.8,7,5.3
30人以上,複合サービス事業,17.3,17.8,16.6,125.5,137.7,104.6,118.4,128.9,100.4,7.1,8.8,4.2
30人以上,サービス業（他に分類されないもの）,17.9,18.6,17.2,141.3,156.9,124.2,128.6,139.3,116.9,12.7,17.6,7.3
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２６年８月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
