規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7293732,4337517,2956215,164724,79326,85398,144638,72965,71673,7313818,4343878,2969940,23.4,12.9,38.7
５人以上,"鉱業,採石業,砂利採取業",1950,1559,391,39,28,11,22,21,1,1967,1566,401,2.8,2.7,3.5
５人以上,建設業,347803,298477,49326,3809,2239,1570,3378,2990,388,348234,297726,50508,4.1,2.7,12.1
５人以上,製造業,705111,520766,184345,10118,5786,4332,11981,9189,2792,703248,517363,185885,6.5,2.4,18
５人以上,電気・ガス・熱供給・水道業,22943,20281,2662,196,167,29,177,165,12,22962,20283,2679,9.2,9,11
５人以上,情報通信業,765246,580521,184725,11910,7388,4522,10577,7202,3375,766579,580707,185872,3.4,1.7,8.6
５人以上,"運輸業,郵便業",449207,360048,89159,6064,3749,2315,7087,4658,2429,448184,359139,89045,17.9,13.1,37.4
５人以上,"卸売業,小売業",1439914,782804,657110,26884,12216,14668,27904,12962,14942,1438894,782058,656836,29.8,15.9,46.4
５人以上,"金融業,保険業",387829,201247,186582,4706,2321,2385,6409,2665,3744,386126,200903,185223,9.6,0.8,19.2
５人以上,"不動産業,物品賃貸業",198026,131869,66157,3113,2016,1097,3842,2047,1795,197297,131838,65459,14.3,10.1,22.9
５人以上,"学術研究,専門・技術サービス業",377129,261201,115928,7539,5008,2531,5548,4021,1527,379120,262188,116932,4.5,1.5,11.3
５人以上,"宿泊業,飲食サービス業",623220,272625,350595,33216,15685,17531,19897,7709,12188,636539,280601,355938,69.7,56.4,80.2
５人以上,"生活関連サービス業,娯楽業",225326,105652,119674,6489,1960,4529,6212,2397,3815,225603,105215,120388,32,27,36.4
５人以上,"教育,学習支援業",407433,216097,191336,17742,9582,8160,9493,4617,4876,415682,221062,194620,31.8,25.6,38.9
５人以上,"医療,福祉",561048,158491,402557,13364,3614,9750,12203,3103,9100,562209,159002,403207,32.9,24.8,36.1
５人以上,複合サービス事業,20139,10241,9898,60,2,58,177,79,98,20022,10164,9858,23,8.6,37.9
５人以上,サービス業（他に分類されないもの）,761408,415638,345770,19475,7565,11910,19731,9140,10591,761152,414063,347089,25.2,13.5,39.3
30人以上,調査産業計,5087040,3153902,1933138,101902,50406,51496,89684,49914,39770,5099258,3154394,1944864,17.5,9,31.3
30人以上,"鉱業,採石業,砂利採取業",1950,1559,391,39,28,11,22,21,1,1967,1566,401,2.8,2.7,3.5
30人以上,建設業,217118,187062,30056,2216,1254,962,2213,2049,164,217121,186267,30854,2.3,1.6,6.9
30人以上,製造業,550316,414265,136051,7358,4706,2652,9086,7227,1859,548588,411744,136844,5.1,2,14.5
30人以上,電気・ガス・熱供給・水道業,19885,17490,2395,129,100,29,177,165,12,19837,17425,2412,7,6.2,12.2
30人以上,情報通信業,649098,498693,150405,10346,6328,4018,8934,5915,3019,650510,499106,151404,2.9,1.5,7.3
30人以上,"運輸業,郵便業",367351,295459,71892,5503,3247,2256,6257,4310,1947,366597,294396,72201,17.3,13.5,33.1
30人以上,"卸売業,小売業",865436,489548,375888,13664,6493,7171,13235,7413,5822,865865,488628,377237,24.6,11.2,41.9
30人以上,"金融業,保険業",324754,170438,154316,3987,2083,1904,5329,2241,3088,323412,170280,153132,9.4,0.7,19
30人以上,"不動産業,物品賃貸業",130650,85261,45389,1420,793,627,1915,1174,741,130155,84880,45275,14.8,8.9,25.8
30人以上,"学術研究,専門・技術サービス業",272083,200984,71099,5493,4247,1246,3921,2983,938,273655,202248,71407,1.9,0.7,5.3
30人以上,"宿泊業,飲食サービス業",235250,100982,134268,8570,3040,5530,5735,1826,3909,238085,102196,135889,51.7,37.2,62.5
30人以上,"生活関連サービス業,娯楽業",118135,60292,57843,2796,1061,1735,2159,1178,981,118772,60175,58597,31.9,19.4,44.7
30人以上,"教育,学習支援業",318072,179461,138611,13540,7790,5750,6317,3514,2803,325295,183737,141558,28.1,23.5,34
30人以上,"医療,福祉",384615,118160,266455,9137,2654,6483,6776,2144,4632,386976,118670,268306,24.4,21.1,25.9
30人以上,複合サービス事業,7205,4568,2637,5,2,3,63,36,27,7147,4534,2613,27.6,12.8,53.2
30人以上,サービス業（他に分類されないもの）,625122,329680,295442,17699,6580,11119,17545,7718,9827,625276,328542,296734,25.6,12.9,39.6
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２６年５月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
