規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7313984,4357043,2956941,151376,84483,66893,134859,77173,57686,7330501,4364353,2966148,24.1,13.3,39.9
５人以上,"鉱業,採石業,砂利採取業",1947,1553,394,32,30,2,49,48,1,1930,1535,395,2.9,2.7,3.8
５人以上,建設業,346669,294254,52415,2332,2058,274,4432,3727,705,344569,292585,51984,4.5,3.3,11.5
５人以上,製造業,700289,515120,185169,8432,5358,3074,9257,6542,2715,699464,513936,185528,7.1,2.5,19.8
５人以上,電気・ガス・熱供給・水道業,22865,20450,2415,842,753,89,1944,1791,153,21763,19412,2351,13.1,13.1,13.6
５人以上,情報通信業,766325,577330,188995,12542,8494,4048,11574,8653,2921,767293,577171,190122,2.8,1.4,7.2
５人以上,"運輸業,郵便業",445091,354148,90943,7035,5090,1945,6650,5060,1590,445476,354178,91298,18,13.6,35.3
５人以上,"卸売業,小売業",1437078,777397,659681,27927,14111,13816,19150,9432,9718,1445855,782076,663779,31.2,16.5,48.5
５人以上,"金融業,保険業",384021,202274,181747,6799,3813,2986,7349,4564,2785,383471,201523,181948,9.5,0.8,19.3
５人以上,"不動産業,物品賃貸業",199731,134613,65118,2871,2185,686,3524,2295,1229,199078,134503,64575,14.8,10.1,24.6
５人以上,"学術研究,専門・技術サービス業",376782,261285,115497,9598,7526,2072,11660,8424,3236,374720,260387,114333,4.2,0.9,11.8
５人以上,"宿泊業,飲食サービス業",643600,292603,350997,29161,14321,14840,21768,10601,11167,650993,296323,354670,69.5,56.1,80.6
５人以上,"生活関連サービス業,娯楽業",227906,107377,120529,4614,2383,2231,3819,1915,1904,228701,107845,120856,38.9,29.3,47.4
５人以上,"教育,学習支援業",418532,213191,205341,10662,6486,4176,10948,5504,5444,418246,214173,204073,33,27.8,38.5
５人以上,"医療,福祉",563308,160964,402344,9430,2946,6484,7485,1441,6044,565253,162469,402784,32.5,24.1,36
５人以上,複合サービス事業,19980,10783,9197,244,193,51,244,58,186,19980,10918,9062,24.1,11,39.8
５人以上,サービス業（他に分類されないもの）,759860,433701,326159,18855,8736,10119,15006,7118,7888,763709,435319,328390,25.3,12.5,42.2
30人以上,調査産業計,5089474,3152087,1937387,90830,53160,37670,92531,57363,35168,5087773,3147884,1939889,17.5,8.9,31.5
30人以上,"鉱業,採石業,砂利採取業",1947,1553,394,32,30,2,49,48,1,1930,1535,395,2.9,2.7,3.8
30人以上,建設業,214929,184728,30201,1552,1278,274,2260,1833,427,214221,184173,30048,2.2,1.5,6.6
30人以上,製造業,546657,409965,136692,6845,4871,1974,7685,5503,2182,545817,409333,136484,5.4,2.1,15.3
30人以上,電気・ガス・熱供給・水道業,19740,17325,2415,842,753,89,1944,1791,153,18638,16287,2351,7.7,6.8,13.6
30人以上,情報通信業,650084,496599,153485,8586,5660,2926,9642,7068,2574,649028,495191,153837,2.1,1.1,5
30人以上,"運輸業,郵便業",363791,290614,73177,5977,4526,1451,6022,4561,1461,363746,290579,73167,16.9,13.3,31.3
30人以上,"卸売業,小売業",863592,486477,377115,11695,6307,5388,10537,6039,4498,864750,486745,378005,24.5,10.9,42.1
30人以上,"金融業,保険業",321478,168021,153457,4884,2635,2249,5442,3477,1965,320920,167179,153741,9.7,0.7,19.5
30人以上,"不動産業,物品賃貸業",130017,83991,46026,2326,1640,686,2151,1361,790,130192,84270,45922,15.1,8.5,27.1
30人以上,"学術研究,専門・技術サービス業",271834,200873,70961,8120,6714,1406,10478,8210,2268,269476,199377,70099,2.1,0.7,5.8
30人以上,"宿泊業,飲食サービス業",240107,106124,133983,7823,3212,4611,7764,3897,3867,240166,105439,134727,51.5,35.7,63.8
30人以上,"生活関連サービス業,娯楽業",119411,58706,60705,1736,676,1060,1648,746,902,119499,58636,60863,35,21.4,48.1
30人以上,"教育,学習支援業",327592,178640,148952,9627,6277,3350,8169,4902,3267,329050,180015,149035,28,24.3,32.5
30人以上,"医療,福祉",386407,117385,269022,4375,1208,3167,4105,1065,3040,386677,117528,269149,24.1,20.2,25.8
30人以上,複合サービス事業,7224,4559,2665,87,71,16,87,58,29,7224,4572,2652,28.5,13.4,54.6
30人以上,サービス業（他に分類されないもの）,624664,346527,278137,16323,7302,9021,14548,6804,7744,626439,347025,279414,25.6,12.2,42.2
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２６年７月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
