規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.1,18.9,17,144.6,157.8,125.2,132.1,142,117.6,12.5,15.8,7.6
５人以上,"鉱業,採石業,砂利採取業",17.9,18.1,16.8,147.4,152.3,130.5,128.8,131.3,120.1,18.6,21,10.4
５人以上,建設業,21.3,21.6,19.7,181.2,184.9,161.3,159.3,161.1,149.4,21.9,23.8,11.9
５人以上,製造業,19.5,19.8,18.7,161.9,166.5,149,148.5,151.9,138.9,13.4,14.6,10.1
５人以上,電気・ガス・熱供給・水道業,16.8,16.8,16.4,146.1,147.5,135.1,126.8,127.4,121.9,19.3,20.1,13.2
５人以上,情報通信業,18.4,18.7,17.6,157.8,161.9,145.4,139.5,142.3,130.9,18.3,19.6,14.5
５人以上,"運輸業,郵便業",19.2,19.5,18.1,165.9,174.5,131.2,144.7,150.3,122.1,21.2,24.2,9.1
５人以上,"卸売業,小売業",18.5,19.2,17.6,142.1,154.6,127.1,134.2,144.9,121.3,7.9,9.7,5.8
５人以上,"金融業,保険業",17.7,18.4,17,147.1,157.4,135.7,129.2,136.5,121.2,17.9,20.9,14.5
５人以上,"不動産業,物品賃貸業",19.1,19.4,18.4,154.2,160.3,140.9,140.7,145.1,131.2,13.5,15.2,9.7
５人以上,"学術研究,専門・技術サービス業",19.8,20.1,18.9,167.3,174,151.6,147,150.8,138.2,20.3,23.2,13.4
５人以上,"宿泊業,飲食サービス業",15.4,16.8,14.3,108.5,130.7,90.4,101.4,120.2,86,7.1,10.5,4.4
５人以上,"生活関連サービス業,娯楽業",18.2,19,17.4,142.1,152.3,132.6,133.1,141.7,125.2,9,10.6,7.4
５人以上,"教育,学習支援業",15.3,15.4,15.1,107.1,108.1,106.1,103.7,104.9,102.5,3.4,3.2,3.6
５人以上,"医療,福祉",17,16.9,17,126.3,131.9,124,120.4,124.2,118.8,5.9,7.7,5.2
５人以上,複合サービス事業,17,17.4,16.6,132.8,139.6,124.7,123.8,128.7,117.9,9,10.9,6.8
５人以上,サービス業（他に分類されないもの）,17.9,19,16.6,142.5,160.4,120.3,128.9,142.2,112.5,13.6,18.2,7.8
30人以上,調査産業計,18.3,18.9,17.4,148.8,159.3,131.8,134.5,141.8,122.7,14.3,17.5,9.1
30人以上,"鉱業,採石業,砂利採取業",17.9,18.1,16.8,147.4,152.3,130.5,128.8,131.3,120.1,18.6,21,10.4
30人以上,建設業,21.2,21.5,19.9,183.6,186,169.7,156.2,156.9,152.2,27.4,29.1,17.5
30人以上,製造業,19.2,19.4,18.4,160.5,164.1,150,146.2,148.8,138.6,14.3,15.3,11.4
30人以上,電気・ガス・熱供給・水道業,17.2,17.3,16.4,151.1,153.5,135.1,129.5,130.6,121.9,21.6,22.9,13.2
30人以上,情報通信業,18.3,18.6,17.3,158,162.1,145,138,141,128.7,20,21.1,16.3
30人以上,"運輸業,郵便業",19.2,19.4,18.2,168.1,176.3,134.1,145.6,150.9,123.7,22.5,25.4,10.4
30人以上,"卸売業,小売業",18.8,19.2,18.3,145.5,155.5,132.2,136.3,144.2,125.7,9.2,11.3,6.5
30人以上,"金融業,保険業",17.7,18.3,17,147.4,157.6,136.4,128.6,135.7,121,18.8,21.9,15.4
30人以上,"不動産業,物品賃貸業",18.8,19.2,18.1,148.3,155.2,135.7,136,141.3,126.3,12.3,13.9,9.4
30人以上,"学術研究,専門・技術サービス業",19.8,20,19.1,172,176.4,159.4,148.2,150.3,142,23.8,26.1,17.4
30人以上,"宿泊業,飲食サービス業",17.1,18.2,16.3,126.4,144.6,112.9,116.6,131.7,105.4,9.8,12.9,7.5
30人以上,"生活関連サービス業,娯楽業",17.8,18.9,16.7,138.6,150.2,126.9,129.9,140,119.7,8.7,10.2,7.2
30人以上,"教育,学習支援業",15.8,15.7,15.9,110.8,110.2,111.5,107.5,107.3,107.8,3.3,2.9,3.7
30人以上,"医療,福祉",17.6,17.4,17.7,135.2,136.9,134.4,129,129.2,128.9,6.2,7.7,5.5
30人以上,複合サービス事業,17,17.7,15.7,129.3,142.8,106.3,113.8,123.7,97,15.5,19.1,9.3
30人以上,サービス業（他に分類されないもの）,17.6,18.7,16.5,140,157.9,120,126.7,139.9,111.9,13.3,18,8.1
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２６年１１月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
