規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.1,18.8,17,142.9,155.1,125,131.4,140.6,117.9,11.5,14.5,7.1
５人以上,"鉱業,採石業,砂利採取業",18.7,18.9,17.8,151.9,155.7,136.9,136.4,138.5,128.2,15.5,17.2,8.7
５人以上,建設業,19.9,20.2,18.3,170.4,174.4,147.9,150.3,152.4,138.7,20.1,22,9.2
５人以上,製造業,18.8,19,18,155.4,159.8,142.9,143,146.3,133.7,12.4,13.5,9.2
５人以上,電気・ガス・熱供給・水道業,18,18,17.8,154.3,155.5,145,135.8,136.2,132.6,18.5,19.3,12.4
５人以上,情報通信業,18.8,19,18.1,161,164.9,149.1,142.2,144.8,134.1,18.8,20.1,15
５人以上,"運輸業,郵便業",18.7,18.9,18,155.5,162.3,129.5,138.9,143.7,120.5,16.6,18.6,9
５人以上,"卸売業,小売業",18.5,19.2,17.7,141.5,153.8,126.9,134.3,144.8,121.8,7.2,9,5.1
５人以上,"金融業,保険業",18.6,19,18,151.3,160.3,141.1,135.9,142.2,128.7,15.4,18.1,12.4
５人以上,"不動産業,物品賃貸業",18.8,19.2,17.9,151,157.8,137,138.6,143.6,128.3,12.4,14.2,8.7
５人以上,"学術研究,専門・技術サービス業",18.8,19.5,17,155.5,164,136.6,138.3,144.6,124.3,17.2,19.4,12.3
５人以上,"宿泊業,飲食サービス業",15.4,16.8,14.3,109.9,131.1,92.1,102.5,120.3,87.5,7.4,10.8,4.6
５人以上,"生活関連サービス業,娯楽業",17.8,18.5,17.1,137.7,146.8,129.5,129.9,137.5,123.1,7.8,9.3,6.4
５人以上,"教育,学習支援業",16,16.2,15.7,112.6,114.4,110.7,109.5,111.5,107.4,3.1,2.9,3.3
５人以上,"医療,福祉",16.9,17,16.9,125.9,132.2,123.5,120.5,125.1,118.7,5.4,7.1,4.8
５人以上,複合サービス事業,18,18.4,17.6,136.5,145,126.5,129.7,136.4,121.8,6.8,8.6,4.7
５人以上,サービス業（他に分類されないもの）,18,19,16.8,141.8,159,120.9,128.7,141,113.7,13.1,18,7.2
30人以上,調査産業計,18.3,18.7,17.5,146.7,156.2,131.4,133.7,140.3,123.1,13,15.9,8.3
30人以上,"鉱業,採石業,砂利採取業",18.7,18.9,17.8,151.9,155.7,136.9,136.4,138.5,128.2,15.5,17.2,8.7
30人以上,建設業,19.4,19.7,18.1,170.2,172.9,153.4,145.4,146.2,139.9,24.8,26.7,13.5
30人以上,製造業,18.3,18.6,17.7,152.7,155.9,143.2,139.8,142.2,132.8,12.9,13.7,10.4
30人以上,電気・ガス・熱供給・水道業,18.4,18.4,17.8,159.3,161.4,145,138.6,139.5,132.6,20.7,21.9,12.4
30人以上,情報通信業,18.6,18.9,17.9,161.1,164.8,149.5,140.6,143.2,132.3,20.5,21.6,17.2
30人以上,"運輸業,郵便業",18.5,18.7,18.1,155.3,161.4,131.1,137.9,142.1,121,17.4,19.3,10.1
30人以上,"卸売業,小売業",18.9,19.3,18.3,145.3,155.5,132,137,145.2,126.3,8.3,10.3,5.7
30人以上,"金融業,保険業",18.5,19,18,151.1,159.7,141.6,135.2,141.1,128.6,15.9,18.6,13
30人以上,"不動産業,物品賃貸業",18.4,18.8,17.7,143.8,150.4,131.6,132.5,137.7,123,11.3,12.7,8.6
30人以上,"学術研究,専門・技術サービス業",18.6,19.4,16.2,155.9,163.9,134.8,136.6,142.9,120,19.3,21,14.8
30人以上,"宿泊業,飲食サービス業",17.4,18.4,16.7,130.8,149.3,116,121,136,109.1,9.8,13.3,6.9
30人以上,"生活関連サービス業,娯楽業",17.3,18.2,16.5,135,145.3,125.4,127.2,135.8,119.1,7.8,9.5,6.3
30人以上,"教育,学習支援業",16.5,16.6,16.5,116.7,117.2,116,113.8,114.6,112.8,2.9,2.6,3.2
30人以上,"医療,福祉",17.7,17.5,17.8,135.2,137.2,134.3,129.4,130,129.1,5.8,7.2,5.2
30人以上,複合サービス事業,18.3,18.7,17.5,133.1,146.4,110.5,121.9,132.6,103.7,11.2,13.8,6.8
30人以上,サービス業（他に分類されないもの）,17.8,18.8,16.7,140.1,157.5,120.8,127.3,139.8,113.4,12.8,17.7,7.4
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２６年９月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
