規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7301150,4331003,2970147,115876,54643,61233,128266,62198,66068,7288760,4323448,2965312,24,13.2,39.6
５人以上,"鉱業,採石業,砂利採取業",1935,1542,393,18,17,1,41,36,5,1912,1523,389,2.9,2.8,3.6
５人以上,建設業,342364,290508,51856,2280,1729,551,3358,2444,914,341286,289793,51493,4.6,3.2,12.2
５人以上,製造業,694654,509310,185344,5419,3397,2022,5674,4250,1424,694399,508457,185942,7.3,2.6,20.1
５人以上,電気・ガス・熱供給・水道業,21652,19305,2347,36,36,0,48,44,4,21640,19297,2343,13.3,13.2,13.7
５人以上,情報通信業,765451,573890,191561,7589,4832,2757,7739,5364,2375,765301,573358,191943,2.8,1.2,7.6
５人以上,"運輸業,郵便業",445589,354144,91445,5388,3126,2262,5663,3754,1909,445314,353516,91798,19.3,14.3,38.4
５人以上,"卸売業,小売業",1436394,781816,654578,22558,10097,12461,27516,12094,15422,1431436,779819,651617,30.6,16,48
５人以上,"金融業,保険業",382179,203231,178948,4032,1525,2507,3597,1631,1966,382614,203125,179489,9,0.8,18.2
５人以上,"不動産業,物品賃貸業",198485,134155,64330,2708,1690,1018,2478,1561,917,198715,134284,64431,15.8,11.4,25.2
５人以上,"学術研究,専門・技術サービス業",376836,260026,116810,3417,2251,1166,4191,3105,1086,376062,259172,116890,4.8,1.4,12.3
５人以上,"宿泊業,飲食サービス業",647240,294789,352451,23637,9541,14096,25423,10781,14642,645454,293549,351905,68.9,55.3,80.4
５人以上,"生活関連サービス業,娯楽業",225981,105941,120040,4815,2064,2751,5409,1912,3497,225387,106093,119294,40,29.8,49.1
５人以上,"教育,学習支援業",409113,208999,200114,11373,4806,6567,12668,5705,6963,407818,208100,199718,31.6,26,37.5
５人以上,"医療,福祉",564487,160782,403705,8782,2379,6403,10202,3182,7020,563067,159979,403088,31.5,23.6,34.7
５人以上,複合サービス事業,19973,10886,9087,138,57,81,246,165,81,19865,10778,9087,24.2,11.2,39.7
５人以上,サービス業（他に分類されないもの）,768817,421679,347138,13686,7096,6590,14013,6170,7843,768490,422605,345885,26.4,13.6,42.1
30人以上,調査産業計,5072084,3120731,1951353,61589,29080,32509,73154,35663,37491,5060519,3114148,1946371,17.6,9,31.4
30人以上,"鉱業,採石業,砂利採取業",1935,1542,393,18,17,1,41,36,5,1912,1523,389,2.9,2.8,3.6
30人以上,建設業,211686,182161,29525,957,677,280,2516,1832,684,210127,181006,29121,2.2,1.5,6.7
30人以上,製造業,541541,406325,135216,3651,2450,1201,4615,3365,1250,540577,405410,135167,5.3,2.1,15.1
30人以上,電気・ガス・熱供給・水道業,18527,16180,2347,36,36,0,48,44,4,18515,16172,2343,7.8,6.9,13.7
30人以上,情報通信業,648378,492902,155476,4331,2467,1864,4447,2745,1702,648262,492624,155638,2,0.9,5.7
30人以上,"運輸業,郵便業",364145,290964,73181,4292,2030,2262,4680,2771,1909,363757,290223,73534,18.9,14.6,35.6
30人以上,"卸売業,小売業",860115,487517,372598,8262,4371,3891,10652,5817,4835,857725,486071,371654,24.2,10.8,41.8
30人以上,"金融業,保険業",320395,168814,151581,3213,1298,1915,2757,1189,1568,320851,168923,151928,9.1,0.8,18.4
30人以上,"不動産業,物品賃貸業",130050,84347,45703,1613,714,899,1740,990,750,129923,84071,45852,16.4,10.2,27.8
30人以上,"学術研究,専門・技術サービス業",270859,196668,74191,2549,1813,736,3384,2298,1086,270024,196183,73841,3.1,1.5,7.3
30人以上,"宿泊業,飲食サービス業",241469,107233,134236,4920,1737,3183,7787,3024,4763,238602,105946,132656,50.8,35.4,63.1
30人以上,"生活関連サービス業,娯楽業",119458,58093,61365,1839,527,1312,2160,755,1405,119137,57865,61272,36.4,22.4,49.6
30人以上,"教育,学習支援業",320339,174904,145435,9324,3811,5513,9772,4260,5512,319891,174455,145436,25.7,21.5,30.8
30人以上,"医療,福祉",387177,117591,269586,3859,785,3074,6406,1847,4559,384630,116529,268101,22.8,19.3,24.3
30人以上,複合サービス事業,7217,4540,2677,138,57,81,171,90,81,7184,4507,2677,28.7,13.6,54.1
30人以上,サービス業（他に分類されないもの）,628793,330950,297843,12587,6290,6297,11978,4600,7378,629402,332640,296762,27.2,13.6,42.4
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２６年９月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
