規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7312403,4350664,2961739,136451,71183,65268,136285,74430,61855,7312569,4347417,2965152,23.5,13,38.8
５人以上,"鉱業,採石業,砂利採取業",1967,1573,394,28,27,1,48,43,5,1947,1557,390,2.9,2.7,3.6
５人以上,建設業,348234,297741,50493,3376,2936,440,4941,4307,634,346669,296370,50299,3.8,2.5,11.5
５人以上,製造業,701833,516192,185641,6147,3594,2553,9106,6053,3053,698874,513733,185141,6.7,2.5,18.5
５人以上,電気・ガス・熱供給・水道業,22962,20137,2825,79,53,26,176,167,9,22865,20023,2842,10.5,10.3,11.9
５人以上,情報通信業,766579,580625,185954,6090,3394,2696,6344,4058,2286,766325,579961,186364,2.5,1.3,6.2
５人以上,"運輸業,郵便業",448184,357076,91108,6009,3671,2338,9102,6504,2598,445091,354243,90848,17.8,13,36.7
５人以上,"卸売業,小売業",1438894,784380,654514,25051,11348,13703,26867,12031,14836,1437078,783697,653381,29.4,15.7,45.9
５人以上,"金融業,保険業",386126,202068,184058,3398,1331,2067,5503,2609,2894,384021,200790,183231,9.6,0.7,19.4
５人以上,"不動産業,物品賃貸業",197297,131794,65503,5065,3693,1372,2631,1705,926,199731,133782,65949,14.7,10.1,24.1
５人以上,"学術研究,専門・技術サービス業",379120,261883,117237,10112,7720,2392,12450,9094,3356,376782,260509,116273,4.6,1.4,11.6
５人以上,"宿泊業,飲食サービス業",636539,280754,355785,29396,13329,16067,22335,10673,11662,643600,283410,360190,70.1,57,80.4
５人以上,"生活関連サービス業,娯楽業",225603,105182,120421,6275,2927,3348,3972,1632,2340,227906,106477,121429,34.4,30,38.3
５人以上,"教育,学習支援業",415682,221496,194186,11108,6562,4546,8258,4901,3357,418532,223157,195375,32,26.3,38.6
５人以上,"医療,福祉",562209,158443,403766,8336,3391,4945,7237,2446,4791,563308,159388,403920,33.3,25.5,36.3
５人以上,複合サービス事業,20022,10164,9858,111,56,55,153,86,67,19980,10134,9846,23.2,8.9,37.9
５人以上,サービス業（他に分類されないもの）,761152,421156,339996,15870,7151,8719,17162,8121,9041,759860,420186,339674,25.2,12.9,40.4
30人以上,調査産業計,5097843,3156636,1941207,77917,44225,33692,87701,52532,35169,5088059,3148329,1939730,17.6,9.1,31.3
30人以上,"鉱業,採石業,砂利採取業",1967,1573,394,28,27,1,48,43,5,1947,1557,390,2.9,2.7,3.6
30人以上,建設業,217121,186266,30855,2156,2085,71,4348,3714,634,214929,184637,30292,2.2,1.5,6.3
30人以上,製造業,547173,410475,136698,4608,2974,1634,6539,5007,1532,545242,408442,136800,5.5,2.1,15.5
30人以上,電気・ガス・熱供給・水道業,19837,17279,2558,79,53,26,176,167,9,19740,17165,2575,8.5,7.8,13.2
30人以上,情報通信業,650510,498949,151561,4644,2436,2208,5070,3393,1677,650084,497992,152092,1.9,1.2,4.4
30人以上,"運輸業,郵便業",366597,293158,73439,5463,3573,1890,8269,5671,2598,363791,291060,72731,17.3,13.6,32
30人以上,"卸売業,小売業",865865,489380,376485,11252,6322,4930,13525,7669,5856,863592,488033,375559,24.2,10.9,41.6
30人以上,"金融業,保険業",323412,171478,151934,2311,1188,1123,4245,2442,1803,321478,170224,151254,9.4,0.8,19.1
30人以上,"不動産業,物品賃貸業",130155,84817,45338,1445,711,734,1583,931,652,130017,84597,45420,15.4,9.2,26.9
30人以上,"学術研究,専門・技術サービス業",273655,202039,71616,8176,6632,1544,9997,8072,1925,271834,200599,71235,2,0.7,5.6
30人以上,"宿泊業,飲食サービス業",238085,104655,133430,7538,3247,4291,5516,2008,3508,240107,105894,134213,51.2,36.5,62.8
30人以上,"生活関連サービス業,娯楽業",118772,58184,60588,2174,1242,932,1535,460,1075,119411,58966,60445,32.6,20.7,44.3
30人以上,"教育,学習支援業",325295,183474,141821,9281,5676,3605,6984,4220,2764,327592,184930,142662,29,24.6,34.6
30人以上,"医療,福祉",386976,117971,269005,4335,1753,2582,4904,1861,3043,386407,117863,268544,24.4,21,25.9
30人以上,複合サービス事業,7147,4534,2613,111,56,55,34,31,3,7224,4559,2665,28.3,13.3,54.1
30人以上,サービス業（他に分類されないもの）,625276,332404,292872,14316,6250,8066,14928,6843,8085,624664,331811,292853,26.5,13.2,41.5
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２６年６月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
