規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5493235,68563,82961,5480691,1685552,55869,71625,1667942
５人以上,"鉱業,採石業,砂利採取業",1792,33,14,1811,41,0,0,41
５人以上,建設業,323408,4107,2164,325316,13031,357,577,12846
５人以上,製造業,643114,4523,6283,641359,45834,1119,1270,45678
５人以上,電気・ガス・熱供給・水道業,20388,161,107,20441,2052,13,12,2054
５人以上,情報通信業,715617,7250,4778,718332,24552,735,1460,23584
５人以上,"運輸業,郵便業",369144,4026,7204,365993,76441,1168,1884,75698
５人以上,"卸売業,小売業",993018,9763,13706,989247,434398,11987,12085,434128
５人以上,"金融業,保険業",343474,2765,3866,342374,37421,453,642,37231
５人以上,"不動産業,物品賃貸業",163956,1335,1874,163515,31964,607,1018,31455
５人以上,"学術研究,専門・技術サービス業",347757,7804,6561,348992,17313,648,692,17277
５人以上,"宿泊業,飲食サービス業",192079,4103,5114,192246,427743,21305,23481,424389
５人以上,"生活関連サービス業,娯楽業",142808,4041,3597,143251,72763,2860,1020,74604
５人以上,"教育,学習支援業",284351,3363,6345,281368,123651,2436,9743,116345
５人以上,"医療,福祉",372933,4455,9677,367711,180467,5274,6790,178951
５人以上,複合サービス事業,15431,107,564,14975,4566,329,95,4799
５人以上,サービス業（他に分類されないもの）,563965,10727,11107,563760,193315,6578,10856,188862
30人以上,調査産業計,4110305,49473,65219,4094733,889383,23936,37667,875478
30人以上,"鉱業,採石業,砂利採取業",1792,33,14,1811,41,0,0,41
30人以上,建設業,203346,2185,1290,204240,4615,50,0,4666
30人以上,製造業,507465,3714,5243,505937,27891,398,572,27716
30人以上,電気・ガス・熱供給・水道業,18059,161,107,18112,1385,13,12,1387
30人以上,情報通信業,611814,5694,4175,613334,16784,435,1265,15953
30人以上,"運輸業,郵便業",304323,3484,7203,300630,59393,1168,1541,58994
30人以上,"卸売業,小売業",637190,4993,8311,633862,219605,3929,4935,218609
30人以上,"金融業,保険業",288223,2585,3157,287651,30645,453,560,30538
30人以上,"不動産業,物品賃貸業",107327,891,1399,106826,21262,461,608,21108
30人以上,"学術研究,専門・技術サービス業",258021,7280,6324,258968,4859,293,414,4747
30人以上,"宿泊業,飲食サービス業",115167,2048,2722,114514,120898,7018,6329,121566
30人以上,"生活関連サービス業,娯楽業",75736,1829,1852,75712,40027,984,323,40689
30人以上,"教育,学習支援業",234769,2168,5302,231634,86376,1073,8908,78542
30人以上,"医療,福祉",287733,2605,7850,282488,90610,2181,3589,89202
30人以上,複合サービス事業,5020,36,146,4910,1930,168,54,2044
30人以上,サービス業（他に分類されないもの）,454320,9767,10124,454104,163062,5312,8557,159676
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２６年３月分,,,,,,,,,
第７表  産業、就業形態別労働者数,,,,,,,,,
