規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.7,18.5,16.7,141.6,153.6,123.7,129.5,138.5,116.1,12.1,15.1,7.6
５人以上,"鉱業,採石業,砂利採取業",17.8,18,17.3,150.5,154.4,136.9,129.1,130.3,124.7,21.4,24.1,12.2
５人以上,建設業,20.6,20.8,19,175.7,179.1,155.6,155.8,157.8,143.8,19.9,21.3,11.8
５人以上,製造業,18.8,19.1,18,156.6,160.6,145.1,143.2,146,135.1,13.4,14.6,10
５人以上,電気・ガス・熱供給・水道業,17.6,17.6,17.3,152.5,153.9,142,132.7,133.2,128.8,19.8,20.7,13.2
５人以上,情報通信業,18.2,18.5,17.2,157.1,161,144.6,137.7,140.6,128.3,19.4,20.4,16.3
５人以上,"運輸業,郵便業",18.7,19,17.7,161.6,168.9,130.9,142.9,148.1,120.9,18.7,20.8,10
５人以上,"卸売業,小売業",18.3,18.8,17.6,140.3,151.3,127.3,132.5,141.7,121.6,7.8,9.6,5.7
５人以上,"金融業,保険業",17.7,18.2,17,144.5,154.4,134,128.7,135.7,121.2,15.8,18.7,12.8
５人以上,"不動産業,物品賃貸業",18.6,18.8,18.1,148.4,153.5,137.8,136.7,140.6,128.5,11.7,12.9,9.3
５人以上,"学術研究,専門・技術サービス業",19.3,19.6,18.5,163.7,170.1,149.3,142.7,145.9,135.5,21,24.2,13.8
５人以上,"宿泊業,飲食サービス業",14.9,16.1,13.9,106.2,126.1,90,99.2,115.6,85.9,7,10.5,4.1
５人以上,"生活関連サービス業,娯楽業",17.6,17.9,17.4,138.7,142.3,135.5,130.4,133.6,127.6,8.3,8.7,7.9
５人以上,"教育,学習支援業",14.9,15.1,14.7,106.3,108.2,103.8,102.9,104.9,100.4,3.4,3.3,3.4
５人以上,"医療,福祉",16.1,16.1,16,120.5,126.1,118.3,115,119.1,113.4,5.5,7,4.9
５人以上,複合サービス事業,17.4,17.6,17.3,135.9,141.6,130,128.2,131.8,124.5,7.7,9.8,5.5
５人以上,サービス業（他に分類されないもの）,17.7,18.7,16.4,138.8,154.9,119.3,125.6,137.3,111.3,13.2,17.6,8
30人以上,調査産業計,17.8,18.4,16.9,145,154.8,128.6,131.2,138.1,119.6,13.8,16.7,9
30人以上,"鉱業,採石業,砂利採取業",17.8,18,17.3,150.5,154.4,136.9,129.1,130.3,124.7,21.4,24.1,12.2
30人以上,建設業,20.3,20.5,19.1,174.3,176.6,160.5,151.7,152.7,145.4,22.6,23.9,15.1
30人以上,製造業,18.5,18.8,17.7,155.5,159,144.2,141,143.4,133.1,14.5,15.6,11.1
30人以上,電気・ガス・熱供給・水道業,17.8,17.9,17.1,155.8,157.6,142.2,134.3,135.1,128,21.5,22.5,14.2
30人以上,情報通信業,18.1,18.4,17,157.8,161.5,145.1,136.7,139.6,126.7,21.1,21.9,18.4
30人以上,"運輸業,郵便業",18.5,18.7,17.6,162.9,169.1,135.7,143.7,148.1,124.3,19.2,21,11.4
30人以上,"卸売業,小売業",18.4,18.7,18,142.4,151,131.1,133.6,140.5,124.5,8.8,10.5,6.6
30人以上,"金融業,保険業",17.5,18.1,16.9,144.4,154.3,133.7,127.5,134.5,119.8,16.9,19.8,13.9
30人以上,"不動産業,物品賃貸業",18.4,18.7,17.8,145.6,151.2,134.4,133.8,138.5,124.5,11.8,12.7,9.9
30人以上,"学術研究,専門・技術サービス業",19.3,19.5,18.4,166.9,171.5,153.9,143.2,145.4,137,23.7,26.1,16.9
30人以上,"宿泊業,飲食サービス業",16.8,17.6,16,124.7,142,110.4,114.6,127.9,103.6,10.1,14.1,6.8
30人以上,"生活関連サービス業,娯楽業",17,17.5,16.4,132.7,140.4,124.8,125.3,132.1,118.2,7.4,8.3,6.6
30人以上,"教育,学習支援業",15,15.1,14.8,107.3,108,106.2,103.8,104.6,102.6,3.5,3.4,3.6
30人以上,"医療,福祉",16.5,16.3,16.6,127.7,130.1,126.6,121.6,122.5,121.2,6.1,7.6,5.4
30人以上,複合サービス事業,17.1,17.3,16.6,127.3,136.8,109.6,116.2,124,101.7,11.1,12.8,7.9
30人以上,サービス業（他に分類されないもの）,17.3,18.3,16.2,136.9,154,117.9,123.2,135.4,109.6,13.7,18.6,8.3
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２６年２月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
