規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5602091,83327,81091,5604241,1691641,81397,63547,1709577
５人以上,"鉱業,採石業,砂利採取業",1896,38,22,1911,54,1,0,56
５人以上,建設業,333741,3646,3322,334065,14062,163,56,14169
５人以上,製造業,658396,8954,9981,657385,46715,1164,2000,45863
５人以上,電気・ガス・熱供給・水道業,20822,196,173,20845,2121,0,4,2117
５人以上,情報通信業,739025,11458,9643,740841,26221,452,934,25738
５人以上,"運輸業,郵便業",368771,3846,4899,367935,80436,2218,2188,80249
５人以上,"卸売業,小売業",1010883,13446,14359,1009960,429031,13438,13545,428934
５人以上,"金融業,保険業",350259,3967,5196,349029,37570,739,1213,37097
５人以上,"不動産業,物品賃貸業",168580,2653,2222,169011,29446,460,1620,28286
５人以上,"学術研究,専門・技術サービス業",360591,6578,5119,362049,16538,961,429,17071
５人以上,"宿泊業,飲食サービス業",192934,3144,3348,192769,430286,30072,16549,443770
５人以上,"生活関連サービス業,娯楽業",153168,3589,3431,153368,72158,2900,2781,72235
５人以上,"教育,学習支援業",281384,5028,2667,283554,126049,12714,6826,132128
５人以上,"医療,福祉",375774,6277,4852,377121,185274,7087,7351,185088
５人以上,複合サービス事業,15353,60,4,15409,4786,0,173,4613
５人以上,サービス業（他に分類されないもの）,570514,10447,11853,568989,190894,9028,7878,192163
30人以上,調査産業計,4204085,62589,60322,4206027,882955,39313,29362,893231
30人以上,"鉱業,採石業,砂利採取業",1896,38,22,1911,54,1,0,56
30人以上,建設業,212018,2182,2157,212043,5100,34,56,5078
30人以上,製造業,521815,6767,8177,520407,28501,591,909,28181
30人以上,電気・ガス・熱供給・水道業,18498,129,173,18454,1387,0,4,1383
30人以上,情報通信業,630357,9989,8544,631803,18741,357,390,18707
30人以上,"運輸業,郵便業",303883,3456,4551,303005,63468,2047,1706,63592
30人以上,"卸売業,小売業",653705,7654,8063,653151,211731,6010,5172,212714
30人以上,"金融業,保険業",294002,3541,4543,292999,30752,446,786,30413
30人以上,"不動産業,物品賃貸業",111188,1114,1368,110934,19462,306,547,19221
30人以上,"学術研究,専門・技術サービス業",267088,5288,3837,268539,4995,205,84,5116
30人以上,"宿泊業,飲食サービス業",114501,2075,1539,115077,120749,6495,4196,123008
30人以上,"生活関連サービス業,娯楽業",80976,1194,1303,80865,37159,1602,856,37907
30人以上,"教育,学習支援業",231745,4130,1841,234033,86327,9410,4476,91262
30人以上,"医療,福祉",290682,4904,3135,292373,93933,4233,3641,94603
30人以上,複合サービス事業,5177,5,4,5178,2028,0,59,1969
30人以上,サービス業（他に分類されないもの）,466554,10123,11065,465255,158568,7576,6480,160021
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２６年５月分,,,,,,,,,
第７表  産業、就業形態別労働者数,,,,,,,,,
