規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,19.2,160.6,146.2,14.4,13.7,83.3,80.3,3
５人以上,"鉱業,採石業,砂利採取業",18.9,153.7,136,17.7,14.7,107.9,99.6,8.3
５人以上,建設業,20.1,170.8,150.2,20.6,15.6,119.4,118.5,0.9
５人以上,製造業,18.7,156,143.9,12.1,16.3,117.6,109.6,8
５人以上,電気・ガス・熱供給・水道業,18.5,159.6,139.9,19.7,15.3,116.8,116,0.8
５人以上,情報通信業,18.8,162.5,143.4,19.1,12.9,84.4,79.2,5.2
５人以上,"運輸業,郵便業",19.9,181.6,160.1,21.5,16.4,101,92.9,8.1
５人以上,"卸売業,小売業",19.4,158.6,149,9.6,15.2,91.5,89.3,2.2
５人以上,"金融業,保険業",19,158.6,140.5,18.1,15.9,102.6,98.8,3.8
５人以上,"不動産業,物品賃貸業",19.4,160.7,148,12.7,15.3,92.8,87.8,5
５人以上,"学術研究,専門・技術サービス業",19.1,162.8,143,19.8,12.7,91.7,88.2,3.5
５人以上,"宿泊業,飲食サービス業",21,186.3,169.8,16.5,13.1,78.9,75.9,3
５人以上,"生活関連サービス業,娯楽業",20.4,169.9,159.9,10,14.4,94.8,90.2,4.6
５人以上,"教育,学習支援業",15.7,114.6,111,3.6,6.7,39.2,38.4,0.8
５人以上,"医療,福祉",19.8,156.4,148.9,7.5,11.5,66,65.1,0.9
５人以上,複合サービス事業,17.9,144.6,137.8,6.8,17,101.7,100.7,1
５人以上,サービス業（他に分類されないもの）,19.3,162.4,146.4,16,15,88.5,84.7,3.8
30人以上,調査産業計,19,159.5,144.1,15.4,14.3,87.4,84,3.4
30人以上,"鉱業,採石業,砂利採取業",18.9,153.7,136,17.7,14.7,107.9,99.6,8.3
30人以上,建設業,20,171.8,147.4,24.4,14.9,105,102.6,2.4
30人以上,製造業,18.5,155.2,142.5,12.7,16.5,127.3,115.6,11.7
30人以上,電気・ガス・熱供給・水道業,18.5,160.3,139.8,20.5,17.8,135.5,134.9,0.6
30人以上,情報通信業,18.7,163,142.3,20.7,12.8,92.7,83.8,8.9
30人以上,"運輸業,郵便業",19.8,182.9,160.6,22.3,16.4,103.3,94.3,9
30人以上,"卸売業,小売業",19.3,157.6,147.2,10.4,16.7,98.5,96.5,2
30人以上,"金融業,保険業",18.9,158.7,139.7,19,16.1,105.1,101.1,4
30人以上,"不動産業,物品賃貸業",19.3,159,146.4,12.6,16.3,87.5,84.7,2.8
30人以上,"学術研究,専門・技術サービス業",19,164.7,142.1,22.6,14.7,101.4,97.8,3.6
30人以上,"宿泊業,飲食サービス業",20.5,182.3,164.9,17.4,14.4,85.3,82.5,2.8
30人以上,"生活関連サービス業,娯楽業",20,162,151.8,10.2,14.8,99.6,95.5,4.1
30人以上,"教育,学習支援業",15.4,110.7,107.4,3.3,5.3,32.1,31.3,0.8
30人以上,"医療,福祉",20,158.1,150.7,7.4,11.7,71.4,70.5,0.9
30人以上,複合サービス事業,17.8,145.6,135.9,9.7,16.2,75.5,74.9,0.6
30人以上,サービス業（他に分類されないもの）,18.9,159.9,144.1,15.8,15.3,90.8,86.6,4.2
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２６年８月分,,,,,,,,,
第６表  産業、就業形態別労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
