規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.9,18.6,16.9,142.9,155.3,124.6,130.5,139.7,116.9,12.4,15.6,7.7
５人以上,"鉱業,採石業,砂利採取業",17.9,18,17.3,145.2,148,133.9,130.8,132.4,124.4,14.4,15.6,9.5
５人以上,建設業,20.1,20.4,18.8,171.7,175.3,152.8,150.3,151.9,141.9,21.4,23.4,10.9
５人以上,製造業,18.7,19,17.8,155.5,160.2,142.7,142.5,146,132.7,13,14.2,10
５人以上,電気・ガス・熱供給・水道業,17.2,17.3,16.5,147.3,148.8,135.7,130,130.7,124.6,17.3,18.1,11.1
５人以上,情報通信業,18.5,18.8,17.6,159.5,163.9,146.5,141.6,144.7,132.4,17.9,19.2,14.1
５人以上,"運輸業,郵便業",19,19.3,18.1,165,172.1,136.8,141.9,146.3,124.5,23.1,25.8,12.3
５人以上,"卸売業,小売業",18.4,19.1,17.6,140.9,153.1,126.2,133,143.5,120.4,7.9,9.6,5.8
５人以上,"金融業,保険業",18.6,19.3,17.9,152,162.4,140.6,135.7,143.4,127.3,16.3,19,13.3
５人以上,"不動産業,物品賃貸業",18.1,18.5,17.3,146.6,152.8,133.5,133.8,138.5,123.9,12.8,14.3,9.6
５人以上,"学術研究,専門・技術サービス業",18.9,19.1,18.2,160.4,166.3,146.8,140.9,144.2,133.4,19.5,22.1,13.4
５人以上,"宿泊業,飲食サービス業",15.8,17.2,14.7,112.9,135.3,93.9,105.3,124.1,89.4,7.6,11.2,4.5
５人以上,"生活関連サービス業,娯楽業",17.9,18.5,17.4,138.9,146.9,131.4,130.6,137.4,124.2,8.3,9.5,7.2
５人以上,"教育,学習支援業",14.5,14.5,14.5,102.3,102.3,102.2,99.1,99.4,98.8,3.2,2.9,3.4
５人以上,"医療,福祉",16.6,16.7,16.5,123.5,129.9,120.9,117.7,122.5,115.7,5.8,7.4,5.2
５人以上,複合サービス事業,18.9,19.2,18.7,147.7,154.1,140.2,136.7,141.5,131,11,12.6,9.2
５人以上,サービス業（他に分類されないもの）,17.9,18.9,16.7,141.6,158.5,120.5,127.7,139.9,112.4,13.9,18.6,8.1
30人以上,調査産業計,18.1,18.6,17.3,147.1,157,131.1,132.9,139.7,122,14.2,17.3,9.1
30人以上,"鉱業,採石業,砂利採取業",17.9,18,17.3,145.2,148,133.9,130.8,132.4,124.4,14.4,15.6,9.5
30人以上,建設業,19.9,20.1,18.7,173.6,175.9,159.7,146.9,147.4,143.6,26.7,28.5,16.1
30人以上,製造業,18.2,18.5,17.4,153.1,156.6,142.7,139.4,142,131.6,13.7,14.6,11.1
30人以上,電気・ガス・熱供給・水道業,17.5,17.6,16.5,151.4,153.6,135.7,132.2,133.3,124.6,19.2,20.3,11.1
30人以上,情報通信業,18.4,18.7,17.4,159.9,164.3,146.3,140.4,143.6,130.5,19.5,20.7,15.8
30人以上,"運輸業,郵便業",19,19.2,18.2,166.9,173.1,141.5,142.6,146.3,127.3,24.3,26.8,14.2
30人以上,"卸売業,小売業",18.8,19.3,18.3,145.2,155.8,131.7,136.1,144.6,125.2,9.1,11.2,6.5
30人以上,"金融業,保険業",18.6,19.3,17.9,152.7,162.6,141.8,135.7,142.9,127.8,17,19.7,14
30人以上,"不動産業,物品賃貸業",18.2,18.6,17.3,143.8,150.6,131.4,131.7,137.1,122,12.1,13.5,9.4
30人以上,"学術研究,専門・技術サービス業",18.8,19,18.2,163.6,167.4,153,141,142.8,136,22.6,24.6,17
30人以上,"宿泊業,飲食サービス業",17.8,18.8,17,133.2,153.1,117.2,122.1,137.9,109.4,11.1,15.2,7.8
30人以上,"生活関連サービス業,娯楽業",17.7,18.6,16.8,137.6,147.3,128,129.2,137.8,120.6,8.4,9.5,7.4
30人以上,"教育,学習支援業",14.7,14.6,14.8,104.4,103.5,105.6,101.3,100.8,102,3.1,2.7,3.6
30人以上,"医療,福祉",17.2,17.1,17.3,132.1,134.1,131.2,125.9,126.5,125.6,6.2,7.6,5.6
30人以上,複合サービス事業,19.4,19.9,18.6,144.7,158.2,121.7,129.2,139.8,111,15.5,18.4,10.7
30人以上,サービス業（他に分類されないもの）,17.7,18.6,16.6,140,156.5,120.8,126.1,138,112.3,13.9,18.5,8.5
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２６年１２月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
