規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7295325,4337229,2958096,119971,57139,62832,116478,55171,61307,7298818,4339197,2959621,24.1,13.4,39.8
５人以上,"鉱業,採石業,砂利採取業",1917,1488,429,32,29,3,13,10,3,1936,1507,429,2.7,2.8,2.3
５人以上,建設業,339106,287466,51640,2977,1756,1221,2423,1932,491,339660,287290,52370,4.5,3.1,12.6
５人以上,製造業,694788,511501,183287,5886,3272,2614,5089,3191,1898,695585,511582,184003,7.4,2.6,20.8
５人以上,電気・ガス・熱供給・水道業,21605,19228,2377,77,69,8,69,69,0,21613,19228,2385,13.1,13.1,13.4
５人以上,情報通信業,768238,575179,193059,5413,2975,2438,5967,4135,1832,767684,574019,193665,2.8,1.3,7.4
５人以上,"運輸業,郵便業",448509,359328,89181,6768,3980,2788,4676,3550,1126,450601,359758,90843,19.8,14.9,39.4
５人以上,"卸売業,小売業",1433409,783825,649584,20317,8376,11941,21299,8092,13207,1432427,784109,648318,30.4,15.7,48
５人以上,"金融業,保険業",381433,200477,180956,3952,1933,2019,3539,2035,1504,381846,200375,181471,9,0.8,18.1
５人以上,"不動産業,物品賃貸業",197935,135118,62817,1882,973,909,2578,1652,926,197239,134439,62800,16.3,12,25.7
５人以上,"学術研究,専門・技術サービス業",372189,260787,111402,6516,4718,1798,5098,3421,1677,373607,262084,111523,4.5,1.3,11.9
５人以上,"宿泊業,飲食サービス業",642600,287940,354660,28337,13293,15044,26208,10794,15414,644729,290439,354290,69.9,56.8,80.7
５人以上,"生活関連サービス業,娯楽業",222831,107113,115718,3164,1741,1423,3946,1356,2590,222049,107498,114551,35.2,25.4,44.4
５人以上,"教育,学習支援業",417535,213446,204089,10789,6513,4276,8581,4865,3716,419743,215094,204649,33.4,28.2,38.8
５人以上,"医療,福祉",565035,160507,404528,7696,1471,6225,9648,3195,6453,563083,158783,404300,32.1,24.3,35.1
５人以上,複合サービス事業,19872,10825,9047,84,1,83,92,15,77,19864,10811,9053,23.6,11.1,38.5
５人以上,サービス業（他に分類されないもの）,768323,423001,345322,16081,6039,10042,17252,6859,10393,767152,422181,344971,26.4,13.4,42.3
30人以上,調査産業計,5072171,3129867,1942304,68081,34647,33434,68759,35222,33537,5071493,3129292,1942201,17.6,9.2,31.3
30人以上,"鉱業,採石業,砂利採取業",1917,1488,429,32,29,3,13,10,3,1936,1507,429,2.7,2.8,2.3
30人以上,建設業,210281,180460,29821,2007,1339,668,1410,1114,296,210878,180685,30193,2.4,1.6,7.3
30人以上,製造業,539079,405694,133385,3831,2533,1298,3753,2606,1147,539157,405621,133536,5.5,2,15.9
30人以上,電気・ガス・熱供給・水道業,18480,16103,2377,77,69,8,69,69,0,18488,16103,2385,7.6,6.8,13.4
30人以上,情報通信業,651104,494839,156265,3666,1983,1683,5011,3295,1716,649759,493527,156232,2,1,5.3
30人以上,"運輸業,郵便業",367352,295817,71535,5721,3571,2150,3180,2183,997,369893,297205,72688,18.8,14.5,36.2
30人以上,"卸売業,小売業",859724,491445,368279,8389,4171,4218,8214,3440,4774,859899,492176,367723,23.8,10.8,41.2
30人以上,"金融業,保険業",319740,166430,153310,3093,1552,1541,3183,1738,1445,319650,166244,153406,9.1,0.8,18.1
30人以上,"不動産業,物品賃貸業",130094,84277,45817,983,521,462,1403,699,704,129674,84099,45575,16,9.8,27.4
30人以上,"学術研究,専門・技術サービス業",266051,197664,68387,4762,3587,1175,4483,3326,1157,266330,197925,68405,2.2,0.9,6
30人以上,"宿泊業,飲食サービス業",238423,101402,137021,7350,3673,3677,9375,3910,5465,236398,101165,135233,53.4,39.5,63.8
30人以上,"生活関連サービス業,娯楽業",119488,59746,59742,1136,385,751,1632,698,934,118992,59433,59559,30.4,16.6,44.2
30人以上,"教育,学習支援業",330130,180462,149668,9159,5803,3356,6886,4531,2355,332403,181734,150669,28.2,24.4,32.8
30人以上,"医療,福祉",385170,116903,268267,4267,696,3571,4385,1303,3082,385052,116296,268756,23,19.6,24.4
30人以上,複合サービス事業,7186,4516,2670,2,1,1,57,15,42,7131,4502,2629,28.6,13.5,54.6
30人以上,サービス業（他に分類されないもの）,627952,332621,295331,13606,4734,8872,15705,6285,9420,625853,331070,294783,27,13.3,42.4
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２６年１１月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
