1911/8/1,東京市電気局（交通局の前身）発足。東京鉄道株式会社から引き継いだ3か所の火力発電所（品川、深川及び渋谷）の運営を開始
1932,東京市第二水道拡張事業計画により築造される小河内ダムを利用して、水力発電を行うことを東京市会で議決
1938/11/12,小河内貯水池建設工事起工（昭和18年10月～昭和23年9月工事一時中止）
1942/4/1,配電統制令の発令により、東京市営電気供給事業が終了
1943/7/1,東京都制が施行、東京市電気局から東京都交通局に改称
1954/6/25,「東京都電気事業基本計画」が東京都議会で議決（多摩川の流水を利用して発電を行い、東京都の施設並びに東京都を供給区域とする一般電気事業者に電力を供給し、もって都民の福祉増進に資する。）
1955/3/11,多摩川第一発電所の建設工事着手
1957/12/22,多摩川第一発電所の運転開始
1960/12/13,多摩川第三発電所及び白丸調整池ダムの建設工事着手
1963/2/23,多摩川第三発電所及び白丸調整池ダムの運転開始
1967/1/1,「東京都地方公営企業の設置等に関する条例」が施行（同条例第一条第一項　六　電気事業　多摩川の流水を利用して発電を行い、都の施設及び都の区域をその供給区域に含む一般電気事業者に電力の供給を行う。）
1992/7/14,多摩川第一発電所の新導水路供用開始
1998/11/15,白丸発電所の建設工事着手
2000/11/11,白丸発電所の運転開始
2011/3/11,東日本大震災発生
2012/11/1,「東京都地方公営企業の設置等に関する条例」を改正し、発電した電気の供給先となる事業者の範囲を拡大（同条例第一条第一項　六　電気事業　多摩川の流水を利用して発電を行い、都の施設及び都の区域内に電気を供給する電気事業者に電気の供給を行う。）
2013/4/1,新電力（特定規模電気事業者）に電気の供給を開始
2019/2/21,白丸調整池ダム監視所建屋の建設工事着手
2021/11/6,再生可能エネルギーPR館（エコっと白丸）の開館
