"年月[西暦]","調査項目","設問","基本政策","政策","調査回答者の属性種別","調査回答者の属性","調査数[人]","十分[人]","まあ十分[人]","やや不十分[人]","不十分[人]","わからない[人]","無回答[人]"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(6)安全で安心して暮らせる都心をつくる","全体",,"658","63","255","151","56","118","15"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(6)安全で安心して暮らせる都心をつくる","性・年代別","男性（計）","248","28","88","54","22","50","6"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(6)安全で安心して暮らせる都心をつくる","性・年代別","男性 18～29歳","23","6","9","4","0","4","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(6)安全で安心して暮らせる都心をつくる","性・年代別","男性 30～39歳","35","6","18","5","0","6","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(6)安全で安心して暮らせる都心をつくる","性・年代別","男性 40～49歳","41","7","16","9","2","7","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(6)安全で安心して暮らせる都心をつくる","性・年代別","男性 50～59歳","49","5","13","12","8","11","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(6)安全で安心して暮らせる都心をつくる","性・年代別","男性 60～69歳","39","1","10","11","7","9","1"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(6)安全で安心して暮らせる都心をつくる","性・年代別","男性 70歳以上","60","3","21","13","5","13","5"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(6)安全で安心して暮らせる都心をつくる","性・年代別","男性 無回答","1","0","1","0","0","0","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(6)安全で安心して暮らせる都心をつくる","性・年代別","女性（計）","400","34","163","95","34","66","8"
