"年月[西暦]","調査項目","設問","選択肢","件数[人]","(全体)[%]","(除不)[%]"
"202003","外出の機会や日中の活動について","Q5. あなたは、どのような目的で外出することが多いですか。（○は１つ）","通勤・通学・通所","165","67.3","68.5"
"202003","外出の機会や日中の活動について","Q5. あなたは、どのような目的で外出することが多いですか。（○は１つ）","訓練やリハビリに行く","3","1.2","1.2"
"202003","外出の機会や日中の活動について","Q5. あなたは、どのような目的で外出することが多いですか。（○は１つ）","医療機関の受診","26","10.6","10.8"
"202003","外出の機会や日中の活動について","Q5. あなたは、どのような目的で外出することが多いですか。（○は１つ）","買い物に行く","19","7.8","7.9"
"202003","外出の機会や日中の活動について","Q5. あなたは、どのような目的で外出することが多いですか。（○は１つ）","友人・知人に会う","0","0.0","0.0"
"202003","外出の機会や日中の活動について","Q5. あなたは、どのような目的で外出することが多いですか。（○は１つ）","趣味やスポーツをする","7","2.9","2.9"
"202003","外出の機会や日中の活動について","Q5. あなたは、どのような目的で外出することが多いですか。（○は１つ）","グループ活動に参加する","7","2.9","2.9"
"202003","外出の機会や日中の活動について","Q5. あなたは、どのような目的で外出することが多いですか。（○は１つ）","散歩に行く","10","4.1","4.1"
"202003","外出の機会や日中の活動について","Q5. あなたは、どのような目的で外出することが多いですか。（○は１つ）","その他","4","1.6","1.7"
"202003","外出の機会や日中の活動について","Q5. あなたは、どのような目的で外出することが多いですか。（○は１つ）","無回答","4","1.6",

"港区保健福祉基礎調査（知的障害者）・単純集計表・外出の機会や日中の活動についてQ5","Ver202003",,,,,
