,,,,,,,,,,,,,,,,,,,,,,,(単位：トン）
品種,,6月,,7月,,,8月,,,9月,,,10月,,,11月,,,12月,,,品種,
,,移出,移入,計,移出,移入,計,移出,移入,計,移出,移入,計,移出,移入,計,移出,移入,計,移出,移入,,
合計,,"145,313","95,362","234,443","139,263","95,180","223,789","133,632","90,157","227,521","123,811","103,710","245,411","135,843","109,568","230,549","129,877","100,672","234,297","127,510","106,787",合計,
農水産品,,"9,046","1,954","11,067","8,856","2,211","11,671","9,882","1,789","22,877","11,848","11,029","11,684","6,508","5,176","11,728","5,827","5,901","14,718","7,725","6,993",農水産品,
1,麦,405,85,"2,321","2,226",95,"1,320","1,195",125,"1,175","1,075",100,919,819,100,"1,347","1,242",105,270,135,135,1,麦
2,米,20,245,235,-,235,160,40,120,225,50,175,295,25,270,305,45,260,210,35,175,2,米
3,とうもろこし,30,-,15,15,-,331,331,-,513,513,-,175,175,-,295,295,-,180,180,-,3,とうもろこし
4,豆類,"1,175",105,718,638,80,"2,345","2,230",115,765,645,120,405,275,130,565,390,175,600,475,125,4,豆類
5,その他雑穀,45,10,40,30,10,45,40,5,100,70,30,65,50,15,45,30,15,15,5,10,5,その他雑穀
6,野菜・果物,"4,192",400,"3,788","3,223",565,"4,154","3,129","1,025","8,287","4,103","4,184","6,535","2,400","4,135","7,659","2,869","4,790","10,342","6,142","4,200",6,野菜・果物
7,綿花,-,-,-,-,-,-,-,-,-,-,-,10,-,10,-,-,-,-,-,-,7,綿花
8,その他農産品,796,120,370,230,140,295,140,155,441,266,175,799,638,161,430,325,105,323,173,150,8,その他農産品
9,羊毛,27,-,-,-,-,-,-,-,14,14,-,10,10,-,-,-,-,-,-,-,9,羊毛
10,その他畜産品,636,100,"1,304","1,154",150,"1,790","1,665",125,"4,217",626,"3,591",370,265,105,480,415,65,"2,284",515,"1,769",10,その他畜産品
11,水産品,"1,720",889,"2,276","1,340",936,"1,231","1,112",119,"7,140","4,486","2,654","2,101","1,851",250,602,216,386,494,65,429,11,水産品
林産品,,"6,757",247,"7,760","7,297",463,"8,174","7,854",320,"4,614","3,999",615,"3,469","3,094",375,"2,553","2,304",249,"3,724","3,526",198,林産品,
12,原木,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,原木
13,製材,"6,495",62,"7,050","6,952",98,"7,449","7,389",60,"3,614","3,514",100,"2,644","2,584",60,"2,146","2,024",122,"3,336","3,266",70,13,製材
14,樹脂類,195,160,615,290,325,680,440,240,905,425,480,580,340,240,315,255,60,270,220,50,14,樹脂類
15,木材チップ,-,-,10,5,5,10,5,5,-,-,-,-,-,-,-,-,-,-,-,-,15,木材チップ
16,その他林産品,20,15,65,30,35,15,5,10,50,20,30,220,145,75,77,10,67,98,20,78,16,その他林産品
17,薪炭,25,10,20,20,-,20,15,5,45,40,5,25,25,-,15,15,-,20,20,-,17,薪炭
鉱産品,,"1,648",190,"1,019",954,65,618,548,70,538,503,35,629,579,50,832,747,85,"1,390","1,310",80,鉱産品,
18,石炭,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,石炭
19,鉄鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,鉄鉱石
20,金属鉱,180,-,575,575,-,160,160,-,240,240,-,160,160,-,278,278,-,5,5,-,20,金属鉱
21,砂利・砂,135,145,197,147,50,194,134,60,103,93,10,151,106,45,347,287,60,220,145,75,21,砂利・砂
22,石材,57,30,92,87,5,100,95,5,55,50,5,203,198,5,82,72,10,85,85,-,22,石材
23,原油,-,-,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,原油
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石
25,石灰石,40,-,35,35,-,15,15,-,25,25,-,20,20,-,15,-,15,15,15,-,25,石灰石
26,原塩,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,原塩
27,非金属鉱物,"1,197",15,112,102,10,149,144,5,115,95,20,95,95,-,110,110,-,"1,065","1,060",5,27,非金属鉱物
金属機械工業品,,"12,635","9,922","20,602","12,107","8,495","15,177","9,101","6,076","21,993","15,124","6,869","22,167","14,954","7,213","18,290","10,532","7,758","23,916","17,878","6,038",金属機械工業品,
28,鉄鋼,20,5,41,41,-,35,20,15,15,15,-,15,15,-,30,30,-,-,-,-,28,鉄鋼
29,鋼材,155,70,626,170,456,160,90,70,259,169,90,265,150,115,226,150,76,150,115,35,29,鋼材
30,非鉄金属,480,-,660,645,15,95,90,5,380,375,5,540,525,15,420,405,15,855,840,15,30,非鉄金属
31,金属製品,"1,564","1,159","2,609","1,475","1,134","2,003",995,"1,008","2,084","1,024","1,060","2,398","1,835",563,"2,713","1,419","1,294","1,602",776,826,31,金属製品
32,鉄道車両,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,鉄道車両
33,完成自動車,244,67,224,205,19,257,235,22,233,222,11,248,202,46,462,424,38,161,134,27,33,完成自動車
34,その他輸送用車両,19,2,7,1,6,38,37,1,18,5,13,7,5,2,1,1,-,12,-,12,34,その他輸送用車両
35,二輪自動車,-,-,-,-,-,-,-,-,60,-,60,-,-,-,-,-,-,-,-,-,35,二輪自動車
36,自動車部品,"2,945","3,588","5,681","2,385","3,296","3,720","1,555","2,165","3,910","1,485","2,425","5,931","2,600","3,331","5,558","2,387","3,171","3,841","1,821","2,020",36,自動車部品
37,その他輸送機械,10,68,25,25,-,15,15,-,56,48,8,10,10,-,36,6,30,-,-,-,37,その他輸送機械
38,産業機械,440,785,"1,203",631,572,726,574,152,895,429,466,"1,109",751,358,"1,532","1,016",516,905,437,468,38,産業機械
39,電気機械,"3,664","2,439","4,730","3,370","1,360","3,277","2,179","1,098","4,141","2,561","1,580","3,897","3,067",830,"2,149","1,375",774,"2,728","1,649","1,079",39,電気機械
40,測量・光学・医療機械,263,"1,594","2,560","1,108","1,452","3,066","1,884","1,182","1,003",77,926,"3,508","1,710","1,798","2,664","1,078","1,586","3,814","2,879",935,40,測量・光学・医療機械
41,事務用機器,"2,766",60,"2,016","1,961",55,"1,382","1,352",30,"8,719","8,669",50,"4,054","4,014",40,"2,244","2,184",60,"8,252","8,207",45,41,事務用機器
42,その他機械,50,85,220,90,130,403,75,328,220,45,175,185,70,115,255,57,198,"1,596","1,020",576,42,その他機械
化学工業品,,"7,098","2,459","7,955","5,908","2,047","7,715","5,402","2,313","7,570","5,166","2,404","10,900","6,024","4,876","9,536","5,837","3,699","8,846","5,674","3,172",化学工業品,
43,陶磁器,89,-,69,69,-,15,15,-,75,75,-,69,69,-,-,-,-,15,15,-,43,陶磁器
44,セメント,55,-,50,50,-,35,35,-,45,45,-,65,65,-,70,70,-,30,30,-,44,セメント
45,ガラス類,190,-,267,262,5,273,243,30,176,156,20,131,105,26,91,70,21,117,105,12,45,ガラス類
46,窯業品,363,495,547,276,271,642,440,202,571,202,369,554,70,484,570,85,485,325,85,240,46,窯業品
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油
48,揮発油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,揮発油
49,その他の石油,295,30,340,320,20,239,219,20,305,295,10,365,335,30,739,539,200,345,320,25,49,その他の石油
50,LNG/液化天然ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,LNG/液化天然ガス
51,LPG/液化石油ガス,141,-,250,250,-,183,183,-,146,146,-,195,195,-,207,160,47,286,286,-,51,LPG/液化石油ガス
52,その他石油製品,85,10,90,85,5,75,45,30,83,83,-,70,70,-,55,55,-,90,75,15,52,その他石油製品
53,コークス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,コークス
54,石炭製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,15,-,-,-,-,54,石炭製品
55,化学薬品,"3,742",834,"4,113","3,291",822,"3,623","3,027",596,"3,966","3,211",755,"5,388","3,939","1,449","4,905","3,821","1,084","4,187","3,438",749,55,化学薬品
56,化学肥料,410,390,715,330,385,365,160,205,245,140,105,180,105,75,295,100,195,355,160,195,56,化学肥料
57,その他化学工業品,"1,728",700,"1,514",975,539,"2,265","1,035","1,230","1,958",813,"1,145","3,883","1,071","2,812","2,589",922,"1,667","3,096","1,160","1,936",57,その他化学工業品
軽工業品,,"31,625","18,729","46,679","28,573","18,106","42,964","24,841","18,123","37,233","20,802","16,431","46,770","23,103","23,667","42,009","23,852","18,157","45,260","23,708","21,552",軽工業品,
58,紙・パルプ,"8,271","9,936","13,612","4,922","8,690","13,585","4,991","8,594","11,044","3,027","8,017","15,192","4,232","10,960","12,614","3,469","9,145","13,571","4,412","9,159",58,紙・パルプ
59,糸及び紡績半製品,30,-,13,-,13,-,-,-,30,-,30,-,-,-,9,9,-,30,-,30,59,糸及び紡績半製品
60,その他繊維工業品,60,-,53,5,48,39,-,39,70,5,65,90,30,60,-,-,-,79,10,69,60,その他繊維工業品
61,砂糖,"1,726","3,600","4,370",890,"3,480","5,159","1,345","3,814","4,460","1,240","3,220","5,585","1,500","4,085","4,394","1,385","3,009","4,811","1,036","3,775",61,砂糖
62,製造食品,"9,619","1,681","11,676","9,780","1,896","12,397","9,533","2,864","8,719","7,057","1,662","9,776","7,884","1,892","9,480","7,350","2,130","13,036","8,971","4,065",62,製造食品
63,飲料,"10,406","2,192","14,960","12,486","2,474","8,184","6,487","1,697","10,615","8,523","2,092","13,160","7,665","5,495","11,827","9,409","2,418","10,548","7,294","3,254",63,飲料
64,水,108,"1,250","1,460",35,"1,425","1,095",30,"1,065","1,360",160,"1,200","1,045",25,"1,020","1,295",40,"1,255","1,130",55,"1,075",64,水
65,たばこ,280,5,250,245,5,50,50,-,150,65,85,190,105,85,230,140,90,115,110,5,65,たばこ
66,その他食料工業品,"1,125",65,285,210,75,"2,455","2,405",50,785,725,60,"1,732","1,662",70,"2,160","2,050",110,"1,940","1,820",120,66,その他食料工業品
雑工業品,,"10,665","1,310","13,444","12,077","1,367","12,793","10,960","1,833","10,870","9,578","1,292","13,123","11,681","1,442","12,862","11,067","1,795","17,010","12,385","4,625",雑工業品,
67,がん具,10,-,20,20,-,-,-,-,-,-,-,10,10,-,25,25,-,5,5,-,67,がん具
68,衣服・身廻品・はきもの,65,15,167,167,-,"1,209",789,420,75,75,-,510,495,15,527,202,325,"3,331","1,210","2,121",68,衣服・身廻品・はきもの
69,文房具・運動娯楽用品・楽器,600,119,493,408,85,660,345,315,211,176,35,293,293,-,827,545,282,"1,901",798,"1,103",69,文房具・運動娯楽用品・楽器
70,家具装備品,767,75,936,801,135,"1,322","1,202",120,775,695,80,975,875,100,"1,366","1,291",75,"1,178","1,123",55,70,家具装備品
71,その他日用品,"5,431",501,"6,891","6,199",692,"6,125","5,667",458,"5,307","4,835",472,"6,467","6,030",437,"5,994","5,496",498,"6,468","6,013",455,71,その他日用品
72,ゴム製品,"1,036",125,843,828,15,625,610,15,829,679,150,880,740,140,653,638,15,952,645,307,72,ゴム製品
73,木製品,96,-,55,50,5,20,20,-,194,194,-,110,110,-,425,425,-,660,660,-,73,木製品
74,その他製造工業品,"2,660",475,"4,039","3,604",435,"2,832","2,327",505,"3,479","2,924",555,"3,878","3,128",750,"3,045","2,445",600,"2,515","1,931",584,74,その他製造工業品
特殊品,,"65,839","60,551","125,917","63,491","62,426","124,677","65,044","59,633","121,826","56,791","65,035","136,669","69,900","66,769","132,739","69,711","63,028","119,433","55,304","64,129",特殊品,
75,金属くず,39,180,215,70,145,115,-,115,150,-,150,156,66,90,150,5,145,208,5,203,75,金属くず
76,再利用資材,-,615,500,5,495,626,26,600,695,5,690,725,5,720,615,-,615,405,-,405,76,再利用資材
77,動植物性製造飼肥料,"3,024",50,"3,043","2,933",110,"3,350","3,140",210,"4,400","4,165",235,"2,705","2,680",25,"4,050","3,950",100,"5,110","5,015",95,77,動植物性製造飼肥料
78,廃棄物,255,30,280,225,55,275,240,35,310,245,65,310,295,15,245,240,5,325,290,35,78,廃棄物
79,廃土砂,-,-,-,-,-,-,-,-,10,10,-,-,-,-,-,-,-,-,-,-,79,廃土砂
80,輸送用容器,"4,518","11,087","14,591","3,160","11,431","10,154","3,374","6,780","15,298","4,387","10,911","12,875","3,995","8,880","12,659","4,448","8,211","10,099","2,095","8,004",80,輸送用容器
81,取合せ品,"58,003","48,589","107,288","57,098","50,190","110,157","58,264","51,893","100,963","47,979","52,984","119,898","62,859","57,039","115,020","61,068","53,952","103,286","47,899","55,387",81,取合せ品
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,
