29,鋼材,"6,505","2,157","4,348","1,001",316,685,"1,160",155,"1,005","1,765",457,"1,308",425,110,315,243,120,123,225,29,鋼材
30,非鉄金属,"5,849","4,840","1,009","1,102",604,498,556,285,271,266,131,135,475,445,30,20,15,5,480,30,非鉄金属
31,金属製品,"29,779","18,439","11,340","3,003","2,097",906,"2,523","1,517","1,006","3,488","2,557",931,"2,462","1,873",589,"2,171","1,307",864,"2,723",31,金属製品
32,鉄道車両,15,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,32,鉄道車両
33,完成自動車,"3,287","2,978",309,165,165,-,264,252,12,535,505,30,255,242,13,172,148,24,311,33,完成自動車
34,その他輸送用車両,363,251,112,15,15,-,79,43,36,142,107,35,17,16,1,6,2,4,21,34,その他輸送用車両
35,二輪自動車,320,260,60,20,20,-,-,-,-,30,30,-,120,120,-,90,90,-,-,35,二輪自動車
36,自動車部品,"76,097","27,761","48,336","9,518","2,584","6,934","12,202","2,809","9,393","9,911","2,793","7,118","5,178","2,427","2,751","4,114","1,970","2,144","6,533",36,自動車部品
37,その他輸送機械,618,371,247,92,92,-,42,31,11,134,119,15,75,15,60,55,-,55,78,37,その他輸送機械
38,産業機械,"32,889","10,442","22,447","5,649","1,646","4,003","5,069","1,251","3,818","8,347","1,317","7,030","4,393",836,"3,557","1,836","1,114",722,"1,225",38,産業機械
39,電気機械,"45,803","30,757","15,046","5,355","3,265","2,090","4,660","3,135","1,525","3,745","2,894",851,"2,183","1,484",699,"2,835","2,114",721,"6,103",39,電気機械
40,測量・光学・医療機械,"27,918","14,711","13,207","1,921","1,571",350,973,582,391,"1,540",626,914,"2,492","1,863",629,"2,520","1,070","1,450","1,857",40,測量・光学・医療機械
41,事務用機器,"59,759","59,199",560,"9,624","9,584",40,"9,938","9,898",40,"4,164","4,129",35,"3,867","3,817",50,"2,673","2,618",55,"2,826",41,事務用機器
42,その他機械,"5,707","3,460","2,247",225,55,170,348,273,75,"1,142",977,165,757,612,145,221,136,85,135,42,その他機械
化学工業品,,"118,855","82,173","36,682","12,529","9,580","2,949","11,162","7,931","3,231","13,093","9,226","3,867","10,475","7,549","2,926","9,517","6,778","2,739","9,557",化学工業品,
43,陶磁器,653,653,-,171,171,-,22,22,-,51,51,-,17,17,-,60,60,-,89,43,陶磁器
44,セメント,605,605,-,75,75,-,60,60,-,50,50,-,35,35,-,35,35,-,55,44,セメント
45,ガラス類,"2,433","2,231",202,244,216,28,395,386,9,175,161,14,156,141,15,218,196,22,190,45,ガラス類
46,窯業品,"6,727","2,799","3,928",381,285,96,443,95,348,604,265,339,568,287,281,664,346,318,858,46,窯業品
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油
48,揮発油,6,6,-,-,-,-,6,6,-,-,-,-,-,-,-,-,-,-,-,48,揮発油
49,その他の石油,"4,531","3,966",565,315,295,20,266,236,30,559,404,155,375,360,15,358,348,10,325,49,その他の石油
50,LNG/液化天然ガス,20,-,20,15,-,15,5,-,5,-,-,-,-,-,-,-,-,-,-,50,LNG/液化天然ガス
51,LPG/液化石油ガス,"2,620","2,468",152,176,176,-,300,255,45,286,256,30,230,200,30,220,220,-,141,51,LPG/液化石油ガス
52,その他石油製品,978,878,100,50,50,-,65,65,-,105,105,-,70,70,-,130,90,40,95,52,その他石油製品
53,コークス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,コークス
54,石炭製品,15,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,石炭製品
55,化学薬品,"54,342","43,556","10,786","4,601","3,768",833,"4,428","3,641",787,"5,592","4,652",940,"4,868","3,723","1,145","4,095","3,303",792,"4,576",55,化学薬品
56,化学肥料,"5,577","2,652","2,925",310,125,185,402,192,210,460,270,190,940,420,520,510,240,270,800,56,化学肥料
57,その他化学工業品,"40,348","22,344","18,004","6,191","4,419","1,772","4,770","2,973","1,797","5,211","3,012","2,199","3,216","2,296",920,"3,227","1,940","1,287","2,428",57,その他化学工業品
軽工業品,,"583,931","350,146","233,785","56,194","36,764","19,430","53,873","35,631","18,242","58,803","35,767","23,036","56,808","35,388","21,420","46,984","30,092","16,892","50,354",軽工業品,
58,紙・パルプ,"176,020","67,981","108,039","19,198","9,872","9,326","15,761","7,731","8,030","16,191","6,685","9,506","13,848","5,093","8,755","13,197","5,276","7,921","18,207",58,紙・パルプ
59,糸及び紡績半製品,"2,459",380,"2,079",516,-,516,441,-,441,697,143,554,408,198,210,285,-,285,30,59,糸及び紡績半製品
60,その他繊維工業品,"1,921","1,530",391,288,252,36,225,225,-,520,485,35,413,413,-,84,45,39,60,60,その他繊維工業品
61,砂糖,"61,982","17,886","44,096","5,624","1,900","3,724","5,855","1,695","4,160","4,884","1,674","3,210","6,463","1,940","4,523","5,051","1,555","3,496","5,326",61,砂糖
62,製造食品,"137,899","111,093","26,806","11,764","9,791","1,973","12,208","10,351","1,857","12,584","10,395","2,189","12,637","9,901","2,736","12,322","10,461","1,861","11,300",62,製造食品
63,飲料,"153,470","116,598","36,872","13,241","10,576","2,665","12,321","10,077","2,244","17,980","11,748","6,232","16,369","12,535","3,834","11,667","9,392","2,275","12,598",63,飲料
64,水,"15,370","2,253","13,117","1,041",281,760,"1,659",849,810,"1,472",387,"1,085","1,505",253,"1,252",950,30,920,"1,358",64,水
65,たばこ,"3,390","2,045","1,345",570,235,335,815,180,635,340,245,95,225,220,5,170,170,-,285,65,たばこ
66,その他食料工業品,"31,420","30,380","1,040","3,952","3,857",95,"4,588","4,523",65,"4,135","4,005",130,"4,940","4,835",105,"3,258","3,163",95,"1,190",66,その他食料工業品
雑工業品,,"170,041","146,204","23,837","14,954","13,353","1,601","14,925","13,327","1,598","14,735","12,568","2,167","19,786","16,197","3,589","13,564","12,346","1,218","11,975",雑工業品,
67,がん具,178,178,-,27,27,-,20,20,-,5,5,-,33,33,-,23,23,-,10,67,がん具
68,衣服・身廻品・はきもの,"17,646","13,038","4,608","2,225","2,085",140,"3,455","3,255",200,"1,278","1,188",90,"3,654","2,499","1,155","1,135","1,008",127,80,68,衣服・身廻品・はきもの
69,文房具・運動娯楽用品・楽器,"14,613","10,788","3,825","1,249","1,007",242,"1,621","1,007",614,687,453,234,"4,394","3,661",733,"1,558","1,495",63,719,69,文房具・運動娯楽用品・楽器
70,家具装備品,"16,027","14,568","1,459","2,339","2,154",185,"1,745","1,625",120,"1,802","1,538",264,"1,288","1,133",155,"1,459","1,364",95,842,70,家具装備品
71,その他日用品,"69,854","63,928","5,926","5,013","4,514",499,"4,343","3,999",344,"6,100","5,453",647,"6,200","5,735",465,"5,014","4,556",458,"5,932",71,その他日用品
72,ゴム製品,"11,329","9,313","2,016","1,065",985,80,"1,005",965,40,"1,620","1,102",518,976,495,481,720,590,130,"1,161",72,ゴム製品
73,木製品,"4,443","4,438",5,784,784,-,879,879,-,546,546,-,291,291,-,383,383,-,96,73,木製品
74,その他製造工業品,"35,951","29,953","5,998","2,252","1,797",455,"1,857","1,577",280,"2,697","2,283",414,"2,950","2,350",600,"3,272","2,927",345,"3,135",74,その他製造工業品
特殊品,,"1,537,878","797,658","740,220","125,501","68,947","56,554","122,445","59,646","62,799","144,429","82,812","61,617","141,291","77,839","63,452","116,561","62,334","54,227","126,390",特殊品,
75,金属くず,"3,462","1,433","2,029",260,90,170,313,143,170,431,95,336,548,348,200,697,572,125,219,75,金属くず
76,再利用資材,"9,065","2,006","7,059",928,358,570,707,167,540,"2,016","1,167",849,688,268,420,545,5,540,615,76,再利用資材
77,動植物性製造飼肥料,"57,173","55,943","1,230","6,840","6,795",45,"5,947","5,787",160,"7,707","7,652",55,"5,412","5,337",75,"5,535","5,465",70,"3,074",77,動植物性製造飼肥料
78,廃棄物,"4,610","4,130",480,365,350,15,580,450,130,"1,040",950,90,350,345,5,245,245,-,285,78,廃棄物
79,廃土砂,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79,廃土砂
80,輸送用容器,"158,736","51,287","107,449","14,804","7,501","7,303","12,227","5,547","6,680","15,595","5,555","10,040","12,670","3,707","8,963","12,159","3,000","9,159","15,605",80,輸送用容器
81,取合せ品,"1,304,822","682,849","621,973","102,304","53,853","48,451","102,671","47,552","55,119","117,640","67,393","50,247","121,623","67,834","53,789","97,380","53,047","44,333","106,592",81,取合せ品
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,
