"登録日","投票区","投票所名","男[人]","女[人]","計[人]"
"20201201","1","虎ノ門いきいきプラザ","1258","1517","2775"
"20201201","2","南桜公園管理棟","778","695","1473"
"20201201","3","生涯学習センター","370","337","707"
"20201201","4","福祉プラザさくら川","1998","2015","4013"
"20201201","5","エコプラザ","2641","2592","5233"
"20201201","6","障害保健福祉センター","2664","2935","5599"
"20201201","7","芝小学校","3005","3403","6408"
"20201201","8","港勤労福祉会館","1007","1472","2479"
"20201201","9","芝浦港南地区総合支所","3305","3431","6736"
"20201201","10","三田中学校","748","819","1567"
"20201201","11","赤羽小学校","2545","3283","5828"
"20201201","12","豊岡いきいきプラザ","2864","3656","6520"
"20201201","13","御田小学校","1180","1530","2710"
"20201201","14","旧三光小学校（三光学童クラブ）","4444","5857","10301"
"20201201","15","旧神応小学校","2440","3086","5526"
"20201201","16","白金小学校","3609","4871","8480"
"20201201","17","高輪台小学校","3447","4627","8074"
"20201201","18","シティハイツ桂坂","2071","2586","4657"
"20201201","19","国民生活センタ－","2280","2583","4863"
"20201201","20","港南小学校","3684","4237","7921"
"20201201","21","六本木中学校","1798","1779","3577"
"20201201","22","麻布小学校","2553","2992","5545"
"20201201","23","飯倉いきいきプラザ","2483","2911","5394"
"20201201","24","南山小学校","2271","2582","4853"
"20201201","25","南麻布いきいきプラザ","4623","5725","10348"
"20201201","26","本村小学校","2350","3118","5468"
"20201201","27","笄小学校","2456","3161","5617"
"20201201","28","西麻布いきいきプラザ","1643","1750","3393"
"20201201","29","高陵中学校","1506","1940","3446"
"20201201","30","赤坂地区総合支所","1544","1531","3075"
"20201201","31","赤坂子ども中高生プラザ","3169","3369","6538"
"20201201","32","赤坂小学校","2791","3114","5905"
"20201201","33","赤坂図書館","1195","1498","2693"
"20201201","34","青山小学校","1295","1696","2991"
"20201201","35","青南小学校","2825","3552","6377"
"20201201","36","赤坂こども中高生プラザ青山館","415","569","984"
"20201201","37","お台場学園","1977","2209","4186"
"20201201","38","芝浦港南区民センター","3279","3542","6821"
"20201201","39","品川インターシティB棟","1072","1238","2310"
"20201201","40","芝浦アイランド児童高齢者交流プラザ","3844","3821","7665"
"20201201","41","シティハイツ港南","2630","2850","5480"
"20201201",,"在外選挙人名簿","501","660","1161"

"選挙人名簿登録者数　令和2年12月1日時点","Ver202012",,,,
