"年月[西暦]","調査項目","設問","基本政策","政策","調査回答者の属性種別","調査回答者の属性","調査数[人]","十分[人]","まあ十分[人]","やや不十分[人]","不十分[人]","わからない[人]","無回答[人]"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(20)子どもの健康を守る体制をつくる","全体",,"658","71","200","75","40","240","32"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(20)子どもの健康を守る体制をつくる","性・年代別","男性（計）","248","27","74","24","17","93","13"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(20)子どもの健康を守る体制をつくる","性・年代別","男性 18～29歳","23","4","9","3","0","7","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(20)子どもの健康を守る体制をつくる","性・年代別","男性 30～39歳","35","10","11","4","2","8","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(20)子どもの健康を守る体制をつくる","性・年代別","男性 40～49歳","41","6","17","4","4","9","1"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(20)子どもの健康を守る体制をつくる","性・年代別","男性 50～59歳","49","1","17","3","3","23","2"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(20)子どもの健康を守る体制をつくる","性・年代別","男性 60～69歳","39","4","10","5","2","17","1"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(20)子どもの健康を守る体制をつくる","性・年代別","男性 70歳以上","60","2","10","5","5","29","9"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(20)子どもの健康を守る体制をつくる","性・年代別","男性 無回答","1","0","0","0","1","0","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(20)子どもの健康を守る体制をつくる","性・年代別","女性（計）","400","43","123","51","23","145","15"
