"","保険料 保険税の別／(1)科","保険料 保険税の別／(2)科","保険料(税)賊課方式／(1)4方式","保険料(税)賊課方式／(2)3方式","保険料(税)賊課方式／(3)2方式","保険料(税)賊課方式／(4)その他","保険料(税)徴収回数(回)","保険料(税)算定額(千円)","保険料(税)軽減額(千円)","災害等による減免額(千円)","その他の減免額(千円)","賊課限度額額を超える額(千円)","符号／1増","符号／2減","増減額(千円)","保険料(税)調定額(千円)","保険料(税)算定額内訳／所得割(千円)","保険料(税)算定額内訳／所得割(%)","保険料(税)算定額内訳／資産割(千円)","保険料(税)算定額内訳／資産割(%)","保険料(税)算定額内訳／均等割(千円)","保険料(税)算定額内訳／均等割(%)","保険料(税)算定額内訳／平等割(千円)","保険料(税)算定額内訳／平等割(%)","料(税)率／所得割(%)","料(税)率／資産割(%)","料(税)率／均等割(%)","料(税)率／平等割(%)","課税対象額／所得割(千円)","課税対象額／資産割(千円)","課税対象世帯数","保険料(税)軽減世帯数","災害等による減免世帯数","その他の減免世帯数","賦課限度額額を超える世帯数","課税対象被保険者数","賦課限度額(千円)","所得割の算定基礎／(1)課税総所得金額(基礎控除)","所得割の算定基礎／(2)課税総所得金額(各種控除)","所得割の算定基礎／(3)市町村民税の所得割額","所得割の算定基礎／(4)市町村民税額等","所得割の算定基礎／(5)その他","資産割の算定基礎／(1)固定資産税額等","資産割の算定基礎／(2)固定資産税のうち土地家屋に係る部分の額","資産割の算定基礎／(3)その他"
"設定値","22","0","0","0","0","22","","47279629","0","26521","55457","0","10","12","1471963","48669614","0","","0","","0","","0","","","","","","0","0","602253","0","432","695","0","1196437","","0","0","0","0","0","0","0","0"
ﾎ代,100.0,80.0,-,20.0,-
性/年齢別女性30歳代,8,5,2,1,-
性/年齢別女性30歳代,100.0,62.5,25.0,12.5,-
性/年齢別女性40歳代,12,6,4,2,-
性/年齢別女性40歳代,100.0,50.0,33.3,16.7,-
性/年齢別女性50歳代,7,4,3,-,-
性/年齢別女性50歳代,100.0,57.1,42.9,-,-
性/年齢別女性60歳代,4,1,2,-,1
性/年齢別女性60歳代,100.0,25.0,50.0,-,25.0
性/年齢別女性70歳代,2,1,1,-,-
性/年齢別女性70歳代,100.0,50.0,50.0,-,-
性/年齢別女性80歳以上,1,1,-,-,-
性/年齢別女性80歳以上,100.0,100.0,-,-,-
未・既婚別未婚,14,8,3,2,1
未・既婚別未婚,100.0,57.1,21.4,14.3,7.1
未・既婚別既婚（死別・離別を含む）,80,33,35,10,2
未・既婚別既婚（死別・離別を含む）,100.0,41.3,43.8,12.5,2.5
子供の有無別子供はいない,18,10,3,4,1
子供の有無別子供はいない,100.0,55.6,16.7,22.2,5.6
子供の有無別未就学（～６歳）,7,4,2,1,-
子供の有無別未就学（～６歳）,100.0,57.1,28.6,14.3,-
子供の有無別小・中・高校生,30,15,12,2,1
子供の有無別小・中・高校生,100.0,50.0,40.0,6.7,3.3
子供の有無別大学生・大学院生・短大生・専門学校生,6,2,4,-,-
子供の有無別大学生・大学院生・短大生・専門学校生,100.0,33.3,66.7,-,-
子供の有無別学校教育終了,32,9,17,5,1
子供の有無別学校教育終了,100.0,28.1,53.1,15.6,3.1
子供の有無別その他,5,3,2,-,-
子供の有無別その他,100.0,60.0,40.0,-,-
職業別自営業（計）,14,4,4,3,3
職業別自営業（計）,100.0,28.6,28.6,21.4,21.4
職業別農林漁業,1,-,-,-,1
職業別農林漁業,100.0,-,-,-,100.0
職業別商工・サービス業,1,1,-,-,-
職業別商工・サービス業,100.0,100.0,-,-,-
職業別その他自由業,12,3,4,3,2
職業別その他自由業,100.0,25.0,33.3,25.0,16.7
職業別お勤め（計）,56,22,25,9,-
職業別お勤め（計）,100.0,39.3,44.6,16.1,-
職業別経営・管理職,9,3,4,2,-
職業別経営・管理職,100.0,33.3,44.4,22.2,-
職業別専門職・技術職,12,4,6,2,-
職業別専門職・技術職,100.0,33.3,50.0,16.7,-
職業別事務職,22,8,9,5,-
職業別事務職,100.0,36.4,40.9,22.7,-
職業別労務職・技能職,2,1,1,-,-
職業別労務職・技能職,100.0,50.0,50.0,-,-
職業別販売・サービス職,11,6,5,-,-
職業別販売・サービス職,100.0,54.5,45.5,-,-
職業別その他（計）,24,15,9,-,-
職業別その他（計）,100.0,62.5,37.5,-,-
職業別生徒・学生,2,1,1,-,-
職業別生徒・学生,100.0,50.0,50.0,-,-
職業別専業主婦（夫）,13,8,5,-,-
職業別専業主婦（夫）,100.0,61.5,38.5,-,-
職業別その他,2,2,-,-,-
職業別その他,100.0,100.0,-,-,-
職業別無職（年金受給者含む）,7,4,3,-,-
職業別無職（年金受給者含む）,100.0,57.1,42.9,-,-
投票所までの時間別５分以内,29,12,12,4,1
投票所までの時間別５分以内,100.0,41.4,41.4,13.8,3.4
投票所までの時間別10分以内,54,24,22,6,2
投票所までの時間別10分以内,100.0,44.4,40.7,11.1,3.7
投票所までの時間別20分以内,10,4,4,2,-
投票所までの時間別20分以内,100.0,40.0,40.0,20.0,-
投票所までの時間別30分以内,-,-,-,-,-
投票所までの時間別30分以内,-,-,-,-,-
投票所までの時間別30分を超える,1,1,-,-,-
投票所までの時間別30分を超える,100.0,100.0,-,-,-
投票所までの時間別わからない,-,-,-,-,-
