"年月[西暦]","調査項目","設問","選択肢","件数[人]","(全体)[%]","(除不)[%]"
"202003","災害に対する備えと災害時の行動について","Q26. あなたが災害時に不安を感じることは何ですか。（あてはまるものすべてに○）","自分の生命の安全がはかれるか","722","51.8","53.6"
"202003","災害に対する備えと災害時の行動について","Q26. あなたが災害時に不安を感じることは何ですか。（あてはまるものすべてに○）","家族や大切な人の安否を知ることができるか","740","53.1","55.0"
"202003","災害に対する備えと災害時の行動について","Q26. あなたが災害時に不安を感じることは何ですか。（あてはまるものすべてに○）","震災の内容や避難指示等の正確な情報を適時に取得入手（理解を含む）できるか","570","40.9","42.3"
"202003","災害に対する備えと災害時の行動について","Q26. あなたが災害時に不安を感じることは何ですか。（あてはまるものすべてに○）","適切に行動（避難や広域避難場所への移動等）できるか","626","44.9","46.5"
"202003","災害に対する備えと災害時の行動について","Q26. あなたが災害時に不安を感じることは何ですか。（あてはまるものすべてに○）","自らの状況や必要な支援内容を周囲の人や家族等に伝えることができるか","332","23.8","24.7"
"202003","災害に対する備えと災害時の行動について","Q26. あなたが災害時に不安を感じることは何ですか。（あてはまるものすべてに○）","避難所で集団生活を送ることができるか","531","38.1","39.5"
"202003","災害に対する備えと災害時の行動について","Q26. あなたが災害時に不安を感じることは何ですか。（あてはまるものすべてに○）","周囲の人から必要とする支援を受けることができるか","290","20.8","21.5"
"202003","災害に対する備えと災害時の行動について","Q26. あなたが災害時に不安を感じることは何ですか。（あてはまるものすべてに○）","避難所等において、必要な相談、介護、看護を受けることができるか","448","32.1","33.3"
"202003","災害に対する備えと災害時の行動について","Q26. あなたが災害時に不安を感じることは何ですか。（あてはまるものすべてに○）","避難所等に、必要な設備、食糧、医薬品等があるか","664","47.6","49.3"
"202003","災害に対する備えと災害時の行動について","Q26. あなたが災害時に不安を感じることは何ですか。（あてはまるものすべてに○）","その他","86","6.2","6.4"
"202003","災害に対する備えと災害時の行動について","Q26. あなたが災害時に不安を感じることは何ですか。（あてはまるものすべてに○）","特に不安はない","110","7.9","8.2"
"202003","災害に対する備えと災害時の行動について","Q26. あなたが災害時に不安を感じることは何ですか。（あてはまるものすべてに○）","無回答","48","3.4",

"港区保健福祉基礎調査（身体障害者）・単純集計表・災害に対する備えと災害時の行動についてQ26","Ver202003",,,,,
