名称,情報,緯度,経度
ヒヤリハット地点,交通上危険と思われる地点です。車両、歩行者ともに道路状況に注意しながら通行しましょう。,35.61295212370,139.70192709300
ヒヤリハット地点,交通上危険と思われる地点です。車両、歩行者ともに道路状況に注意しながら通行しましょう。,35.61232514560,139.71653124900
ヒヤリハット地点,交通上危険と思われる地点です。車両、歩行者ともに道路状況に注意しながら通行しましょう。,35.61195344190,139.71783014500
ヒヤリハット地点,交通上危険と思われる地点です。車両、歩行者ともに道路状況に注意しながら通行しましょう。,35.63460853810,139.71936179800
ヒヤリハット地点,交通上危険と思われる地点です。車両、歩行者ともに道路状況に注意しながら通行しましょう。,35.61145484140,139.72031993900
ヒヤリハット地点,交通上危険と思われる地点です。車両、歩行者ともに道路状況に注意しながら通行しましょう。,35.59815921100,139.72638757800
ヒヤリハット地点,交通上危険と思われる地点です。車両、歩行者ともに道路状況に注意しながら通行しましょう。,35.59560733720,139.73285213800
ヒヤリハット地点,登下校時間帯に自転車が多く通るため、危険が生じている。,35.59771537190,139.73705159100
ヒヤリハット地点,交通上危険と思われる地点です。車両、歩行者ともに道路状況に注意しながら通行しましょう。,35.62075002650,139.74252478900
ヒヤリハット地点,交通上危険と思われる地点です。車両、歩行者ともに道路状況に注意しながら通行しましょう。,35.61926140270,139.74406411300
ヒヤリハット地点,交通上危険と思われる地点。車両、歩行者ともに道路状況に注意しながわ通行しましょう。（道路横断が多い）,35.61324696900,139.74480335200
ヒヤリハット地点,見通しが悪く、自転車と接触しやすい。,35.60033361850,139.74556875800
ヒヤリハット地点,交通上危険と思われる地点です。車両、歩行者ともに道路状況に注意しながら通行しましょう。,35.62137791700,139.74596700500
