全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考,絵本,雑誌,点字本,視聴覚資料,外国語の本,新聞(全国紙),新聞(地方紙),新聞(その他),地元出身の作家の本コーナー,インターネットを使える端末,インターネットでの蔵書検索,プリンター,フリーWi-Fi,飲食物を購入できる場所,おはなし会,映画会,講座等,閲覧できる場所,映像が見れる場所,自習室,ソファー,キッズスペース,飲み物,食べ物,私語,自習,パソコン作業
131041,000000000001,東京都新宿区,新宿区立中央図書館,シンジュククリツチュウオウトショカン,,,1512,,,,,東京都新宿区大久保3-1-1,東京都,新宿区,大久保3,1-1,,35.705240,139.707189,,,(03)3364-1421,6271,,,,1690072,,新宿区,火水木金土日,9:00,,第3木曜日、年末年始、特別図書整理期間は休館。休館日が祝休日と重なる場合は開館し、原則として翌日が休館日。,,,,,,有,有,有,有,,有,無,有,有,有,,無,,https://www.library.shinjuku.tokyo.jp/facility/,,,,無,有,無,有,英語,朝日新聞;読売新聞;毎日新聞;産経新聞;日本経済新聞,東京新聞;新宿新聞,"The Japan Times 
International Newyork Times;週刊読書人;スポーツ報知;The Times;東亜日報　日本版;図書新聞;都政新報;日刊工業新聞;日刊スポーツ;日経ヴェリタス;日経産業新聞;日経流通新聞;留学生新聞;公明新聞;社会新報;自由民主;しんぶん赤旗;聖教新聞;専門学校新聞;東京税理士界;日本食糧新聞;日本新華僑報;俳句文学館;民団新聞;立憲民主",,有,有,有,,,0,20,4,有,,無,,,,2,,3,2
131041,000000000002,東京都新宿区,新宿区立こども図書館,シンジュククリツコドモトショカン,,,1512,,,,,東京都新宿区大久保3-1-1,東京都,新宿区,大久保3,1-1,,35.705240,139.707189,,,(03)3364-1421,6271,,,,1690072,,新宿区,火水木金土日,9:00,,第3木曜日、年末年始、特別図書整理期間は休館。休館日が祝休日と重なる場合は開館し、原則として翌日が休館日。,,,,,,有,有,無,有,,有,無,有,有,有,,無,,https://www.library.shinjuku.tokyo.jp/facility/center-kids.html,,,,有,有,無,無,,,,朝日小学生新聞;朝日中高生新聞;毎日小学生新聞;読売KODOMO新聞,,有,有,有,,,151,2,6,有,,無,,,,3,,2,3
131041,000000000003,東京都新宿区,新宿区立四谷図書館,シンジュククリツヨツヤトショカン,,,1512,,,,,東京都新宿区内藤町87,東京都,新宿区,内藤町,87,,35.687592,139.714540,,,(03)3341-0095,5712,,,,1608581,,新宿区,月水木金土日,9:00,,第2木曜日、5・8・11・2月の第3日曜日、年末年始、特別図書整理期間は休館。休館日が祝休日と重なる場合は開館し、原則として翌日が休館日。,,,,,,有,有,有,有,,有,無,無,有,有,,無,,https://www.library.shinjuku.tokyo.jp/facility/yotsuya.html,,,,有,有,無,有,,朝日新聞;読売新聞;毎日新聞;産経新聞;日本経済新聞,東京新聞;新宿新聞,"朝日小学生新聞;朝日中高生新聞;The Japan Times 
International Newyork Times ;週刊読書人;人民日報　海外版;スポーツ報知;The Japan　News;東亜日報　日本版;図書新聞;都政新報;日刊工業新聞;日刊スポーツ;日経産業新聞;日経流通新聞;Financial　Times;毎日小学生新聞;読売KODOMO新聞;留学生新聞 ",,有,有,有,,,32,0,17,有,,無,,,,3,,3,2
131041,000000000004,東京都新宿区,新宿区立鶴巻図書館,シンジュククリツツルマキトショカン,,,1512,,,,,東京都新宿区鶴巻町521,東京都,新宿区,鶴巻町,521,,35.707373,139.724697,,,(03)3208-2431,6275,,,,1620041,,新宿区,月水木金土日,9:00,,第3木曜日、年末年始、特別図書整理期間は休館。休館日が祝休日と重なる場合は開館し、原則として翌日が休館日。,,,,,,無,無,有,有,,有,無,無,有,有,,無,,https://www.library.shinjuku.tokyo.jp/facility/tsurumaki.html,,,,有,有,無,無,,朝日新聞;読売新聞;毎日新聞;産経新聞;日本経済新聞,東京新聞,朝日中高生新聞;週刊読書人;日刊スポーツ;毎日小学生新聞;読売中高生新聞,,有,有,有,,,39,2,37,有,,無,,,,3,,3,3
131041,000000000005,東京都新宿区,新宿区立西落合図書館,シンジュククリツニシオチアイトショカン,,,1512,,,,,東京都新宿区西落合4-13-17,東京都,新宿区,西落合4,13-17,,35.725756,139.678959,,,(03)3954-4373,6276,,,,1610031,,新宿区,火水木金土日,9:00,,第3木曜日、年末年始、特別図書整理期間は休館。休館日が祝休日と重なる場合は開館し、原則として翌日が休館日。,,,,,,無,無,有,有,,有,無,無,有,有,,無,,https://www.library.shinjuku.tokyo.jp/facility/nishiochiai.html,,,,有,有,無,無,,朝日新聞;読売新聞;毎日新聞;産経新聞;日本経済新聞,東京新聞,朝日小学生新聞;サンケイスポーツ;スポーツ報知,,有,有,有,,,64,3,18,有,,無,,,,3,,3,2
131041,000000000006,東京都新宿区,新宿区立戸山図書館,シンジュククリツトヤマトショカン,,,1512,,,,,東京都新宿区戸山2-11-101,東京都,新宿区,戸山2,11-101,,35.701874,139.714233,,,(03)3207-1191,6277,,,,1620052,,新宿区,火水木金土日,9:00,,第3木曜日、年末年始、特別図書整理期間は休館。休館日が祝休日と重なる場合は開館し、原則として翌日が休館日。,,,,,,有,有,有,有,,有,無,無,無,無,,無,,https://www.library.shinjuku.tokyo.jp/facility/toyama.html,,,,有,有,有,有,,朝日新聞;読売新聞;毎日新聞;産経新聞;日本経済新聞,東京新聞,朝日小学生新聞;朝日中高生新聞;週刊読書人;スポーツ報知;点字毎日　活字版;図書新聞;日刊スポーツ;日本消費経済新聞;毎日小学生新聞;読売KODOMO新聞;東京中日スポーツ,,有,有,有,,,52,7,38,有,,無,,,,3,,3,3
131041,000000000007,東京都新宿区,新宿区立北新宿図書館,シンジュククリツキタシンジュクトショカン,,,1512,,,,,東京都新宿区北新宿3-20-2,東京都,新宿区,北新宿3,20-2,,35.702909,139.689488,,,(03)3365-4755,6278,,,,1690074,,新宿区,月水木金土日,9:00,,第3木曜日、年末年始、特別図書整理期間は休館。休館日が祝休日と重なる場合は開館し、原則として翌日が休館日。,,,,,,有,有,無,有,,有,無,無,無,無,,無,,https://www.library.shinjuku.tokyo.jp/facility/kitashinjyuku.html,,,,有,有,無,無,,朝日新聞;読売新聞;毎日新聞;産経新聞;日本経済新聞,東京新聞,"朝日小学生新聞;朝日中高生新聞;サンケイスポーツ;The Japan Times 
International Newyork Times;The Japan Times Alpha;スポーツニッポン",,有,有,有,,,33,8,28,有,,無,,,,3,,3,3
131041,000000000008,東京都新宿区,新宿区立中町図書館,シンジュククリツナカマチトショカン,,,1512,,,,,東京都新宿区中町25,東京都,新宿区,中町,25,,35.698860,139.734616,,,(03)3267-3121,6279,,,,1620835,,新宿区,火水木金土日,9:00,,第3木曜日、年末年始、特別図書整理期間は休館。休館日が祝休日と重なる場合は開館し、原則として翌日が休館日。,,,,,,無,無,無,有,,有,無,無,無,無,,無,,https://www.library.shinjuku.tokyo.jp/facility/nakamachi.html,,,,有,有,無,無,,朝日新聞;読売新聞;毎日新聞;産経新聞;日本経済新聞,東京新聞,Asahi Weekly 週刊英和新聞;週刊読書人;スポーツ報知;図書新聞;日刊スポーツ;読売KODOMO新聞;読売中高生新聞,,有,有,有,,,99,2,20,有,,無,,,,3,,3,3
131041,000000000009,東京都新宿区,新宿区立角筈図書館,シンジュククリツツノハズトショカン,,,1512,,,,,東京都新宿区西新宿4-33-7,東京都,新宿区,西新宿4,33-7,,35.686180,139.689153,,,(03)5371-0010,6273,,,,1600023,,新宿区,火水木金土日,9:00,,第2木曜日、5・8・11・2月の第4日曜日、年末年始、特別図書整理期間は休館。休館日が祝休日と重なる場合は開館し、原則として翌日が休館日。,,,,,,有,有,無,有,,有,無,無,無,無,,無,,https://www.library.shinjuku.tokyo.jp/facility/tsunohazu.html,,,,有,有,無,有,,朝日新聞;読売新聞;毎日新聞;産経新聞;日本経済新聞,東京新聞;新宿新聞,朝日中高生新聞;スポーツニッポン;繊研新聞;The Japan　News;日刊工業新聞;日経ヴェリタス;日経産業新聞;日経流通新聞;日本証券新聞;毎日小学生新聞;食品新聞;日本食糧新聞;メタルリサイクルマンスリー,,有,有,有,,,94,3,14,有,,無,,,,3,,3,2
131041,000000000010,東京都新宿区,新宿区立大久保図書館,シンジュククリツオオクボトショカン,,,1512,,,,,東京都新宿区大久保2-12-7,東京都,新宿区,大久保2,12-7,,35.701341,139.706732,,,(03)3209-3812,6280,,,,1690072,,新宿区,月水木金土日,9:00,,第2木曜日、5・8・11・2月の第3日曜日、年末年始、特別図書整理期間は休館。休館日が祝休日と重なる場合は開館し、原則として翌日が休館日。,,,,,,有,有,無,有,,有,無,有,無,無,,無,,https://www.library.shinjuku.tokyo.jp/facility/okubo.html,,,,有,有,無,有,,朝日新聞;読売新聞;毎日新聞;産経新聞;日本経済新聞,東京新聞,"朝日中高生新聞;サンケイスポーツ;The Japan Times 
International Newyork Times;週刊読書人;人民日報　海外版;スポーツニッポン;東亜日報　日本版;都政新報;日刊スポーツ;日経産業新聞;毎日小学生新聞",,有,有,有,,,18,0,16,有,,無,,,,3,,3,3
