全国地方公共団体コード,ID,法人番号,地方公共団体名,名称,名称_カナ,住所,方書,緯度,経度,電話番号,FAX番号,メールアドレス,URL,連絡先備考（その他、SNSなど）,画像,画像_ライセンス,備考
132187,AA0000000001,800020132187,東京都福生市,愛和セレモニー,アイワセレモニー,東京都福生市熊川888,,,,(042)530-8686,(042)552-0024,,,,,,
132187,AA0000000002,800020132187,東京都福生市,有限会社島田屋,ユウゲンガイシャシマダヤ,東京都福生市本町134,,,,(042)551-0226,,,,,,,
132187,AA0000000003,800020132187,東京都福生市,有限会社西武葬祭,ユウゲンガイシャセイブソウサイ,東京都福生市熊川761-4,,,,(042)551-2547,(042)551-4182,,,,,,
132187,AA0000000004,800020132187,東京都福生市,株式会社セレモア,カブシキカイシャセレモア,東京都福生市熊川1311,,,,(042)551-1191/0120-57-1121,,,,,,,
132187,AA0000000005,800020132187,東京都福生市,セレモニーホール福生,セレモニーホールフッサ,東京都福生市加美平1-19-5,,,,(042)542-3500/(042)553-8200,,,,,,,
132187,AA0000000006,800020132187,東京都福生市,ファミリアホール創友社,ファミリアホールソウユウシャ,東京都福生市福生1983-40,,,,0120-595-102,,,,,,,
132187,AA0000000007,800020132187,東京都福生市,株式会社多摩祭典,カブシキカイシャタマサイテン,東京都福生市福生2350,,,,(042)551-8200,,,,,,,
132187,AA0000000008,800020132187,東京都福生市,JAにしたま葬祭センター,ジェイエーニシタマソウサイセンター,東京都福生市本町16,,,,0120-042-706,(042)554-7515,,,,,,
132187,AA0000000009,800020132187,東京都福生市,そうしんフレールホール福生,ソウシンフレールホールフッサ,東京都福生市南田園2-15-3,,,,(042)530-4544,,,,,,,
132187,AA0000000010,800020132187,東京都福生市,株式会社セレサポート,カブシキカイシャセレサポート,東京都福生市武蔵野台2-25-5,,,,(042)513-0090,(042)513-0091,,,,,,
132187,AA0000000011,800020132187,東京都福生市,葬儀・終活相談センターフィーネ,ソウギ・シュウカツソウダンセンターフィーネ,東京都福生市加美平2-3-2,,,,0120-07-1020,,,,,,,
