都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,住所,方書,緯度,経度,設置位置,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,小児対応設備の有無,URL,備考(作家名）
132217,0000000001,東京都,清瀬市,いちじく,イチジク,,,35.780668,139.522128,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,掛井　五郎
132217,0000000002,東京都,清瀬市,亜子,アコ,,,35.780494,139.521961,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,佐藤　忠良
132217,0000000003,東京都,清瀬市,花のころ,ハナノコロ,,,35.781021,139.522225,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,城田　孝一郎
132217,0000000004,東京都,清瀬市,そりのあるかたち’90,ソリノアルカタチ’90,,,35.77925,139.521778,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,澄川　喜一
132217,0000000005,東京都,清瀬市,梟月夜,フクロウツキヨ,,,35.779924,139.521978,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,手塚　登久夫
132217,0000000006,東京都,清瀬市,笛吹き少年,フエフキショウネン,,,35.779959,139.521816,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,船越　保武
132217,0000000007,東京都,清瀬市,エヴァからもらった大きなリンゴ,エヴァカラモラッタオオキナリンゴ,,,35.78045,139.52209,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,堀内　正和
132217,0000000008,東京都,清瀬市,道標・鳩,ドウヒョウ・ハト,,,35.780598,139.521988,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,柳原　義達
132217,0000000009,東京都,清瀬市,思い出,オモイデ,,,35.779633,139.521874,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,山本　正道
132217,0000000010,東京都,清瀬市,幼いキリン・堅い土,オサナイキリン・カタイツチ,,,35.780255,139.521886,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,淀井　敏夫
132217,0000000011,東京都,清瀬市,水滴,スイテキ,,,35.77527,139.52066,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,吾妻　兼治郎
132217,0000000012,東京都,清瀬市,my sky hole 91-8,my sky hole 91-8,,,35.776432,139.520904,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,井上　武吉
132217,0000000013,東京都,清瀬市,惑星,ワクセイ,,,35.775719,139.520813,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,小田　襄
132217,0000000014,東京都,清瀬市,標甲,ヒョウコウ,,,35.778293,139.521494,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,清水　九兵衛
132217,0000000015,東京都,清瀬市,四本の木,ヨンホンノキ,,,35.77668,139.521097,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,土屋　武
132217,0000000016,東京都,清瀬市,MOUNTAINOUS,MOUNTAINOUS,,,35.776683,139.521015,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,新妻　實
132217,0000000017,東京都,清瀬市,王妃,オウヒ,,,35.777716,139.521222,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,細川　宗英
132217,0000000018,東京都,清瀬市,黒い石をつむ幕舎,クロイイシヲツムバクシャ,,,35.77569,139.520688,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,保田　春彦
132217,0000000019,東京都,清瀬市,追想・・・・・町をゆきて,ツイソウ・・・・・マチヲユキテ,,,35.782565,139.522841,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,マリオ・チェロリ
132217,0000000020,東京都,清瀬市,ベンチにすわる少女,ベンチニスワルショウジョ,,,35.782196,139.522605,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,リン・チャドウィック
132217,0000000021,東京都,清瀬市,青い樹,アオイキ,,,35.782179,139.52245,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,セバスチャン
132217,0000000022,東京都,清瀬市,TENKO Ⅲ,TENKO Ⅲ,,,35.782013,139.52238,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,ライモ・ウトゥリアイネン
132217,0000000023,東京都,清瀬市,ユカタンの女,ユカタンノオンナ,,,35.782844,139.523093,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,フランシスコ・スニガ
132217,0000000024,東京都,清瀬市,風の標識　№31,カゼノヒョウシキ №31,,,35.776525,139.521049,,042-493-8585,,,,,,,,,http://museum-kiyose.jp/,大成　浩
