一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),昼間等価騒音レベル(Leq)(dB),夜間等価騒音レベル(Leq)(dB)
393,葛飾区堀切３－３２,35.743622,139.833282,JGD2011,都道千住小松川葛西沖線（平和橋通り）,c,2008-08-19,2008-08-26,4,2,3.8,1.6,70,66
394,葛飾区東立石２－１,35.733753,139.843430,JGD2011,都道千住小松川葛西沖線（平和橋通り）,c,2008-08-19,2008-08-26,4,3,4.0 ,1.2,67,63
395,葛飾区奥戸２－３７,35.734699,139.861832,JGD2011,都道市川四つ木線（奥戸街道）,c,2008-07-31,2008-08-07,4,2,3.2,1.8,66,63
396,葛飾区新小岩１－５３,35.714451,139.861130,JGD2011,都道千住小松川葛西沖線（平和橋通り）,c,2008-08-19,2008-08-26,4,3,3.7,1.2,68,65
397,葛飾区東新小岩３－１２,35.722919,139.861862,JGD2011,都道御徒町小岩線（蔵前橋通り）,c,2008-08-19,2008-08-26,4,4,4.6,1.4,71,69
398,葛飾区小菅１－３５,35.756767,139.818176,JGD2011,都道千住小松川葛西沖線（平和橋通り）,b,2008-08-27,2008-09-03,4,4,4.6,1.8,71,67
401,葛飾区堀切２－４,35.742863,139.825012,JGD2011,都道新荒川葛西堤防線,b,2008-08-27,2008-09-03,4,2,13.0 ,1.2,66,64
402,葛飾区堀切２－４,35.742863,139.825012,JGD2011,都道新荒川葛西堤防線,b,2008-08-27,2008-09-03,4,2,17.2,7.5,67,65
404,葛飾区東四つ木１－３,35.725761,139.841141,JGD2011,都道新荒川葛西堤防線,c,2008-09-04,2008-09-11,4,3,10.0 ,1.2,66,63
405,葛飾区東四つ木１－３,35.725761,139.841141,JGD2011,都道新荒川葛西堤防線,c,2008-09-04,2008-09-11,4,3,25.5,9.4,61,59
413,葛飾区新小岩２－１０,35.715797,139.860916,JGD2011,都道千住小松川葛西沖線,C,2008-11-20,2008-11-21,4,2,5.3,1.2,68,66
414,葛飾区西新小岩１－１,35.715809,139.854111,JGD2011,都道御徒町小岩線,B,2008-11-20,2008-11-21,4,4,5.8,1.2,67,64
415,葛飾区青戸７－３０,35.754524,139.856277,JGD2011,都道環状７号線,C,2008-11-20,2008-11-21,4,4,2.2,1.2,72,69
416,葛飾区堀切１－１２,35.740788,139.826096,JGD2011,都道新荒川葛西堤防線,C,2008-11-20,2008-11-21,4,2,2.0 ,1.2,73,70
417,葛飾区柴又５－４５,35.751671,139.884766,JGD2011,都道江戸川堤防線,A,2008-11-20,2008-11-21,4,2,8.8,1.2,56,53
418,江戸川区中央区４－８－１,35.710445,139.865906,JGD2011,都道千住小松川葛西沖線（平和橋通り）,c,2008-12-02,2008-12-03,4,2,3.6,1.2,67,65
419,江戸川区東小松川２－３０－５,35.695393,139.867691,JGD2011,都道千住小松川葛西沖線（船堀街道）,c,2008-12-02,2008-12-03,4,2,3.5,1.2,69,66
420,江戸川区西葛西２－２３－１９,35.669415,139.855682,JGD2011,都道千住小松川葛西沖線（船堀街道）,c,2008-12-02,2008-12-03,4,4,4.0 ,1.2,67,63
421,江戸川区平井６－８－１３,35.706497,139.839447,JGD2011,都道御徒町小岩線（蔵前橋通り）,c,2008-12-04,2008-12-05,4,4,3.6,1.2,69,66
422,江戸川区平井２－２０－１０,35.702236,139.847290,JGD2011,都道新荒川堤防線（補助１２０号線）,c,2008-12-04,2008-12-05,4,2,4.2,1.2,67,63
423,江戸川区小松川１－５－１,35.689170,139.850925,JGD2011,都道新荒川堤防線（補助１２２号線）,b,2008-12-04,2008-12-05,4,2,5.3,1.2,64,58
424,江戸川区中央４－８,35.710644,139.866058,JGD2011,都道千住小松川葛西沖線（平和橋通り）,C,2008-12-02,2008-12-03,4,2,3.6,1.2,67,65
425,江戸川区東小松川２－３０,35.695320,139.867416,JGD2011,都道千住小松川葛西沖線（船堀街道）,C,2008-12-02,2008-12-03,4,2,3.5,1.2,69,66
426,江戸川区西葛西２－２３,35.669769,139.856033,JGD2011,都道千住小松川葛西沖線（船堀街道）,C,2008-12-02,2008-12-03,4,4,4.0 ,1.2,67,63
427,江戸川区平井６－８,35.705582,139.838654,JGD2011,都道御徒町小岩線（蔵前橋通り）,C,2008-12-04,2008-12-05,4,4,3.6,1.2,69,66
428,江戸川区平井２－２０,35.701588,139.847305,JGD2011,都道新荒川堤防線（補助１２０号線）,C,2008-12-04,2008-12-05,4,2,4.2,1.2,67,63
429,江戸川区小松川１－５,35.689106,139.850647,JGD2011,都道新荒川堤防線（補助１２２号線）,B,2008-12-04,2008-12-05,4,2,5.3,1.2,64,58
438,八王子市下柚木２－１０－６,35.627022,139.382715,JGD2011,主要地方道２０号線,b,2008-12-11,2008-12-12,4,4,2.7,1.2,66,61
