一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),昼間等価騒音レベル(Leq)(dB),夜間等価騒音レベル(Leq)(dB)
418,江戸川区中央区４－８－１,35.710445,139.865906,JGD2011,都道千住小松川葛西沖線（平和橋通り）,c,2008‐12‐02,2008‐12‐03,4,2,3.6,1.2,67,65
419,江戸川区東小松川２－３０－５,35.695393,139.867691,JGD2011,都道千住小松川葛西沖線（船堀街道）,c,2008‐12‐02,2008‐12‐03,4,2,3.5,1.2,69,66
420,江戸川区西葛西２－２３－１９,35.669415,139.855682,JGD2011,都道千住小松川葛西沖線（船堀街道）,c,2008‐12‐02,2008‐12‐03,4,4,4.0 ,1.2,67,63
421,江戸川区平井６－８－１３,35.706497,139.839447,JGD2011,都道御徒町小岩線（蔵前橋通り）,c,2008‐12‐04,2008‐12‐05,4,4,3.6,1.2,69,66
422,江戸川区平井２－２０－１０,35.702236,139.847290,JGD2011,都道新荒川堤防線（補助１２０号線）,c,2008‐12‐04,2008‐12‐05,4,2,4.2,1.2,67,63
423,江戸川区小松川１－５－１,35.689170,139.850925,JGD2011,都道新荒川堤防線（補助１２２号線）,b,2008‐12‐04,2008‐12‐05,4,2,5.3,1.2,64,58
424,江戸川区中央４－８,35.710644,139.866058,JGD2011,都道千住小松川葛西沖線（平和橋通り）,C,2008‐12‐02,2008‐12‐03,4,2,3.6,1.2,67,65
425,江戸川区東小松川２－３０,35.695320,139.867416,JGD2011,都道千住小松川葛西沖線（船堀街道）,C,2008‐12‐02,2008‐12‐03,4,2,3.5,1.2,69,66
426,江戸川区西葛西２－２３,35.669769,139.856033,JGD2011,都道千住小松川葛西沖線（船堀街道）,C,2008‐12‐02,2008‐12‐03,4,4,4.0 ,1.2,67,63
427,江戸川区平井６－８,35.705582,139.838654,JGD2011,都道御徒町小岩線（蔵前橋通り）,C,2008‐12‐04,2008‐12‐05,4,4,3.6,1.2,69,66
428,江戸川区平井２－２０,35.701588,139.847305,JGD2011,都道新荒川堤防線（補助１２０号線）,C,2008‐12‐04,2008‐12‐05,4,2,4.2,1.2,67,63
429,江戸川区小松川１－５,35.689106,139.850647,JGD2011,都道新荒川堤防線（補助１２２号線）,B,2008‐12‐04,2008‐12‐05,4,2,5.3,1.2,64,58
