一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),昼間等価騒音レベル(Leq)(dB),夜間等価騒音レベル(Leq)(dB)
95,墨田区東向島１－２８－１１,35.718777,139.814026,JGD2011,国道６号線（水戸街道）,c,2008‐09‐08,2008‐09‐12,3,4,3.0 ,2.0 ,71,69
96,墨田区墨田４－６１-９,35.730038,139.826355,JGD2011,国道６号線（水戸街道）,c,2008‐09‐08,2008‐09‐12,3,4,4.0 ,1.2 ,73,72
97,墨田区東向島３－１７－１３,35.724815,139.815765,JGD2011,都道王子千住南砂線（明治通り）,c,2008‐11‐17,2008‐11‐21,4,4,4.0 ,1.2,71,69
98,墨田区東向島６－６－１２,35.721310,139.819565,JGD2011,都道王子千住南砂線（明治通り）,c,2008‐11‐17,2008‐11‐21,4,4,4.0 ,2.0 ,69,66
99,墨田区江東橋１－７－１４,35.695141,139.809860,JGD2011,国道１４号線（京葉道路）,c,2008‐10‐06,2008‐10‐10,3,4,5.0 ,1.2,71,68
100,墨田区緑２－１３－７,35.694611,139.800964,JGD2011,国道１４号線（京葉道路）,c,2008‐12‐01,2008‐12‐05,3,4,5.0 ,1.2,73,71
101,墨田区横網２－３　横網町公園,35.699745,139.796921,JGD2011,都道御徒町小岩線（蔵前橋通り）,b,2008‐10‐20,2008‐10‐24,4,4,3.0 ,1.2,71,69
102,墨田区太平１－１　法恩寺橋児童遊園,35.700741,139.808640,JGD2011,都道御徒町小岩線（蔵前橋通り）,c,2008‐10‐20,2008‐10‐24,4,4,3.0 ,1.2,71,68
103,墨田区菊川３－１６－５,35.688911,139.806351,JGD2011,都道環状３号線（三ツ目通り）,c,2008‐10‐27,2008‐10‐31,4,4,3.0 ,1.2,70,67
104,墨田区本所４－１－４,35.702820,139.804916,JGD2011,都道環状３号線（三ツ目通り）,c,2008‐10‐27,2008‐10‐31,4,4,3.0 ,1.2,71,69
105,墨田区向島２－１３,35.715195,139.808823,JGD2011,国道６号線（水戸街道）,C,2008‐10‐16,2008‐10‐17,3,4,4.2,1.2,71,68
106,墨田区緑１－１４,35.694401,139.799683,JGD2011,国道１４号線（京葉道路）,C,2008‐10‐16,2008‐10‐17,3,4,5.0 ,1.2,71,71
107,墨田区江東橋１－１２,35.695564,139.810822,JGD2011,国道１４号線（京葉道路）,C,2008‐10‐16,2008‐10‐17,3,6,6.5,1.2,70,66
108,墨田区本所４－１,35.702679,139.805069,JGD2011,都道環状３号線（三ツ目通り）,C,2008‐10‐16,2008‐10‐17,4,4,3.0 ,1.2,71,69
109,墨田区京島３－１７,35.716209,139.824081,JGD2011,都道王子千住南砂町線,C,2008‐10‐16,2008‐10‐17,4,4,4.3,1.2,71,69
