一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),昼間等価騒音レベル(Leq)(dB),夜間等価騒音レベル(Leq)(dB)
110,江東区亀戸４－１４,35.701527,139.828720,JGD2011,都道放射１４号（蔵前橋通り）,b,2008‐06‐17,2008‐06‐18,4,4,4.0 ,1.5,71,69
111,江東区亀戸７－４２－５,35.696941,139.835236,JGD2011,国道１４号線（京葉道路）,c,2008‐10‐21,2008‐10‐22,3,6,3.5,2.3,73,70
112,江東区住吉２－２８－３６,35.689022,139.819382,JGD2011,都道放射３１号（新大橋通り）,b,2008‐06‐09,2008‐06‐10,4,4,3.6,2.5,66,64
113,江東区大島３－１６－２,35.689594,139.829697,JGD2011,都道放射３１号（新大橋通り）,c,2008‐10‐20,2008‐10‐21,4,4,3.0 ,1.6,67,62
114,江東区北砂４－１３－２３,35.676956,139.829224,JGD2011,都道補助１１１号（清洲橋通り）,c,2008‐06‐11,2008‐06‐12,4,4,3.0 ,1.5,69,65
115,江東区南砂４－４－１,35.674496,139.830322,JGD2011,都道放射２９号（葛西橋通り）,c,2008‐05‐27,2008‐05‐28,4,4,2.8,1.5,73,72
116,江東区永代２－３１,35.673653,139.792633,JGD2011,都道放射１６号（永代通り）,c,2008‐05‐20,2008‐05‐21,4,6,5.0 ,1.5,67,64
117,江東区東陽３－２７,35.670174,139.815643,JGD2011,都道放射１６号（永代通り）,c,2008‐06‐04,2008‐06‐05,4,6,6.0 ,1.5,69,68
118,江東区豊洲４－１１－１８,35.653324,139.799072,JGD2011,都道放射３４号（晴海通り）,c,2008‐06‐02,2008‐06‐03,4,8,5.0 ,2.5,71,68
119,江東区平野１－２－３,35.678619,139.798462,JGD2011,都道補助１１０号（清澄通り）,c,2008‐06‐12,2008‐06‐13,4,4,3.5,1.5,70,66
120,江東区東雲２－５,35.640823,139.799210,JGD2011,国道３５７号線（湾岸道路）,c,2008‐05‐22,2008‐05‐23,3,4,4.0 ,1.5,74,73
121,江東区森下４－９－２２,35.685215,139.806168,JGD2011,都道環状３号（三ツ目通り）,c,2008‐10‐22,2008‐10‐23,4,4,3.0 ,1.5,69,66
122,江東区枝川３－３,35.658913,139.808472,JGD2011,都道環状３号（三ツ目通り）,c,2008‐10‐29,2008‐10‐30,4,6,7.0 ,1.5,72,69
123,江東区枝川１－８－１５,35.657299,139.802383,JGD2011,都道環状３号（三ツ目通り）,c,2008‐05‐21,2008‐05‐22,4,6,3.0 ,1.5,70,66
124,江東区東陽４－１１－２８,35.672993,139.816360,JGD2011,都道放射３２号（四ツ目通り）,c,2008‐06‐16,2008‐06‐17,4,4,8.0 ,1.5,67,65
125,江東区大島４－２,35.688049,139.826691,JGD2011,都道補助１１６号（明治通り）,c,2008‐05‐13,2008‐05‐14,4,4,5.0 ,1.7,68,65
126,江東区大島６－７－８,35.691181,139.835190,JGD2011,都道環状４号（丸八通り）,b,2008‐05‐28,2008‐05‐29,4,4,4.0 ,1.5,66,61
127,江東区東砂２－１２－１４,35.683292,139.843781,JGD2011,都道補助１４４号（番所橋通り）,b,2008‐05‐15,2008‐05‐16,4,4,4.0 ,1.5,69,64
128,江東区大島７－３０,35.693832,139.841415,JGD2011,首都高速７号（小松川線）,c,2008‐06‐10,2008‐06‐11,2,4,32.0 ,25.8,67,66
129,江東区枝川２－１,35.659821,139.805649,JGD2011,首都高速９号（深川線）,c,2008‐07‐02,2008‐07‐03,2,4,20.0 ,27.0 ,71,69
130,江東区豊洲４－１－１８,35.653847,139.797623,JGD2011,都道日比谷豊洲埠頭東雲線,C,2008‐11‐26,2008‐11‐27,4,8,6.3,1.2,68,64
131,江東区東雲１－６－１３,35.646481,139.801590,JGD2011,都道日比谷豊洲埠頭東雲線,C,2008‐11‐26,2008‐11‐27,4,6,6.5,1.2,67,63
132,江東区亀戸４－１４－５,35.701591,139.828735,JGD2011,都道御徒町小岩線,B,2008‐11‐26,2008‐11‐27,4,4,6.3,1.2,75,72
133,江東区東砂５－１３－１０,35.676155,139.843048,JGD2011,都道亀戸葛西橋線,C,2008‐11‐26,2008‐11‐27,4,4,4.4,1.2,65,60
134,江東区亀戸３－３８－１６,35.706261,139.822479,JGD2011,都道本郷亀戸線,C,2008‐11‐26,2008‐11‐27,4,4,4.3,1.2,71,66
