規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.3,19.2,17.2,146.5,159,129.6,134.6,144.1,121.8,11.9,14.9,7.8
５人以上,"鉱業,採石業,砂利採取業",19.5,19.6,19.3,164.8,168.8,154.6,141.2,143.3,135.8,23.6,25.5,18.8
５人以上,建設業,21,21.1,20.2,180,183.2,165.1,159.4,160.9,152.3,20.6,22.3,12.8
５人以上,製造業,19.9,20.4,18.9,164.1,170.4,150,152.5,158,140.2,11.6,12.4,9.8
５人以上,電気・ガス・熱供給・水道業,20.2,20.3,19.8,170,170.9,165.8,154.3,155.1,150.2,15.7,15.8,15.6
５人以上,情報通信業,20.1,20.3,19.5,170.6,174.5,161.3,153.5,156.4,146.6,17.1,18.1,14.7
５人以上,"運輸業,郵便業",18.2,19.2,15.4,158.7,168,132,139.6,145.2,123.6,19.1,22.8,8.4
５人以上,"卸売業,小売業",18.6,19.4,17.5,146.2,159,129.2,136.3,146.9,122.3,9.9,12.1,6.9
５人以上,"金融業,保険業",19.7,20.4,19.1,162.2,172.8,151.1,144.2,151.2,136.8,18,21.6,14.3
５人以上,"不動産業,物品賃貸業",19.9,20.4,19.1,163.9,170.2,152.9,147.3,151.7,139.6,16.6,18.5,13.3
５人以上,"学術研究,専門・技術サービス業",19.9,20.3,19.3,168.2,173.1,159.4,150.1,153.9,143.4,18.1,19.2,16
５人以上,"宿泊業,飲食サービス業",12.5,13.8,11.6,80.9,98.1,67.1,77.6,92.7,65.4,3.3,5.4,1.7
５人以上,"生活関連サービス業,娯楽業",16.5,17,16.2,125.5,137.3,117.2,119.4,128.2,113.2,6.1,9.1,4
５人以上,"教育,学習支援業",14.9,14.7,15.1,106.5,106.3,106.5,100.8,100.2,101.3,5.7,6.1,5.2
５人以上,"医療,福祉",17.5,17.5,17.5,134.3,138.1,132.9,128.5,131,127.6,5.8,7.1,5.3
５人以上,複合サービス事業,19.7,19.9,19.2,154.1,163.2,139.8,145.1,151.7,134.6,9,11.5,5.2
５人以上,サービス業（他に分類されないもの）,18.6,19.4,17.5,146.3,159.6,129.7,134.6,144.4,122.3,11.7,15.2,7.4
30人以上,調査産業計,18.7,19.4,17.8,152.8,162.5,138.1,139,146,128.3,13.8,16.5,9.8
30人以上,"鉱業,採石業,砂利採取業",19.5,19.6,19.3,164.8,168.8,154.6,141.2,143.3,135.8,23.6,25.5,18.8
30人以上,建設業,20.8,20.9,19.9,183,185.5,169,158.8,159.8,153,24.2,25.7,16
30人以上,製造業,19.8,20.2,18.8,166,171.5,152.9,152.3,157.2,140.7,13.7,14.3,12.2
30人以上,電気・ガス・熱供給・水道業,20.2,20.3,19.8,170.7,172.1,163.8,153.7,154.7,149,17,17.4,14.8
30人以上,情報通信業,20.1,20.3,19.6,170.9,174.3,162.8,153.3,155.8,147.4,17.6,18.5,15.4
30人以上,"運輸業,郵便業",17.9,18.9,14.9,158,167.3,131.1,137.9,143.1,123,20.1,24.2,8.1
30人以上,"卸売業,小売業",19.2,19.7,18.3,153.6,162.7,139.3,141.5,149,129.9,12.1,13.7,9.4
30人以上,"金融業,保険業",19.8,20.4,19.1,164.9,174.6,153.8,144.4,150.9,136.9,20.5,23.7,16.9
30人以上,"不動産業,物品賃貸業",19.7,20,19.1,161.2,165.1,154.4,144.1,146.8,139.4,17.1,18.3,15
30人以上,"学術研究,専門・技術サービス業",20.1,20.6,19.3,172.4,177.5,163,152,155.9,144.7,20.4,21.6,18.3
30人以上,"宿泊業,飲食サービス業",13,13.7,12.3,88.2,101.9,75.9,84.2,95.8,73.8,4,6.1,2.1
30人以上,"生活関連サービス業,娯楽業",16.6,17.6,15.7,127.4,144.9,112.6,119.4,133.6,107.4,8,11.3,5.2
30人以上,"教育,学習支援業",15.4,15,15.8,112.2,109.8,115.2,105.9,103.5,108.8,6.3,6.3,6.4
30人以上,"医療,福祉",17.9,17.8,18,140.9,142.4,140.2,133.8,134.3,133.6,7.1,8.1,6.6
30人以上,複合サービス事業,19.7,19.8,19.4,155.2,163.5,132.6,143.1,149.8,124.8,12.1,13.7,7.8
30人以上,サービス業（他に分類されないもの）,18.5,19.3,17.5,144.2,158,128.8,133.1,143.5,121.5,11.1,14.5,7.3
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和３年４月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
