規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,16.6,17.3,15.7,131.9,143,117.5,121.5,129.7,110.8,10.4,13.3,6.7
５人以上,"鉱業,採石業,砂利採取業",18.7,18.7,18.8,158.2,160.5,151.1,136.2,136.5,135.2,22,24,15.9
５人以上,建設業,18,18.2,17.2,154.9,158.3,139.8,136.8,138.6,128.9,18.1,19.7,10.9
５人以上,製造業,16.6,17,15.9,137.6,142.9,126.4,127.3,131.8,117.8,10.3,11.1,8.6
５人以上,電気・ガス・熱供給・水道業,19.2,19.2,18.9,159.1,160.2,153.4,144.7,145.3,141.7,14.4,14.9,11.7
５人以上,情報通信業,18.1,18.4,17.4,155,158.9,145.4,139.7,142.7,132.3,15.3,16.2,13.1
５人以上,"運輸業,郵便業",17.5,17.9,16.4,148.7,156.4,128.2,131.2,135.5,119.7,17.5,20.9,8.5
５人以上,"卸売業,小売業",16.9,17.5,16.1,132.1,142.7,118.1,123.4,131.9,112.1,8.7,10.8,6
５人以上,"金融業,保険業",17.9,18.4,17.4,145.7,154.9,136.3,130.8,137.1,124.4,14.9,17.8,11.9
５人以上,"不動産業,物品賃貸業",17.6,18.1,16.8,144.1,149.5,134.4,130.8,134.6,124.1,13.3,14.9,10.3
５人以上,"学術研究,専門・技術サービス業",17.5,17.7,17.2,145.1,149.6,138.5,132,135,127.6,13.1,14.6,10.9
５人以上,"宿泊業,飲食サービス業",11.9,12.9,11.1,76.4,89.4,65.9,73.6,85,64.4,2.8,4.4,1.5
５人以上,"生活関連サービス業,娯楽業",15.8,16.7,15.2,120.8,133.2,111.5,114.4,124.3,107,6.4,8.9,4.5
５人以上,"教育,学習支援業",11.7,12.2,11.1,84.1,89.9,77.6,80.4,85.5,74.7,3.7,4.4,2.9
５人以上,"医療,福祉",16.4,16.9,16.2,124.7,134.2,121.2,119.4,127.3,116.5,5.3,6.9,4.7
５人以上,複合サービス事業,18.1,18.4,17.6,139.4,148,126.7,132.8,139.4,123.1,6.6,8.6,3.6
５人以上,サービス業（他に分類されないもの）,17.3,18.1,16.5,137.3,149.8,122.3,125.9,134.2,115.9,11.4,15.6,6.4
30人以上,調査産業計,17,17.5,16.3,138.2,147,125.4,126.1,132.3,117.1,12.1,14.7,8.3
30人以上,"鉱業,採石業,砂利採取業",18.7,18.7,18.8,158.2,160.5,151.1,136.2,136.5,135.2,22,24,15.9
30人以上,建設業,18,18.1,17.1,157.3,159.9,144,136.3,137.4,130.7,21,22.5,13.3
30人以上,製造業,16.6,16.9,16.1,140.5,145.1,130.6,128.3,132.3,119.8,12.2,12.8,10.8
30人以上,電気・ガス・熱供給・水道業,19.2,19.3,18.6,159.6,161.7,150.3,144.6,145.8,139.2,15,15.9,11.1
30人以上,情報通信業,18.2,18.4,17.6,155.6,159.2,147,139.8,142.5,133.3,15.8,16.7,13.7
30人以上,"運輸業,郵便業",17.4,17.8,16.3,148.6,156.8,127.2,130.7,135.3,118.8,17.9,21.5,8.4
30人以上,"卸売業,小売業",17.5,17.9,16.9,139.7,148.4,126.9,128.9,135.7,118.9,10.8,12.7,8
30人以上,"金融業,保険業",18,18.5,17.5,148.8,157.3,139.6,131.9,137.7,125.6,16.9,19.6,14
30人以上,"不動産業,物品賃貸業",17.8,18.2,17.2,144.9,149.5,136.9,130.8,133.9,125.6,14.1,15.6,11.3
30人以上,"学術研究,専門・技術サービス業",17.6,17.9,17.3,148.2,152.5,141.9,133.6,136.4,129.6,14.6,16.1,12.3
30人以上,"宿泊業,飲食サービス業",13.1,14.1,12.2,88.6,101.8,76.8,84.7,96.2,74.5,3.9,5.6,2.3
30人以上,"生活関連サービス業,娯楽業",15.6,16.8,14.5,118.5,135.9,103.5,111,125.5,98.6,7.5,10.4,4.9
30人以上,"教育,学習支援業",11.9,12.2,11.4,86.5,90.4,81.5,82.8,86.5,78.1,3.7,3.9,3.4
30人以上,"医療,福祉",17.1,17,17.2,132.5,136.2,130.8,126.3,128.8,125.1,6.2,7.4,5.7
30人以上,複合サービス事業,18.3,18.3,18.4,141.6,148.5,122.7,132.6,138.2,117.3,9,10.3,5.4
30人以上,サービス業（他に分類されないもの）,17.3,18,16.5,136.1,148.7,122.2,125.1,133.6,115.6,11,15.1,6.6
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和３年８月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
